date,gross_btc_contracts_btc,gross_alt_contracts_btc,fee_credit_btc,funding_credit_btc,unrealised_change_btc,wallet_btc_fx_usd,prior_unrealised_fx_usd,gross_btc_contracts_usd,gross_alt_contracts_usd,fee_credit_usd,funding_credit_usd,unrealised_change_usd,flow_usd_eod,reference_gain_usd,decomposition_complete,residual_usd
2021-03-22,0.0,0.0,-0.0,0.18771405,38.29654734319615,-1873780.1912864668,-27645.346442367507,0.0,0.0,-0.0,10221.618947333855,2085367.152542294,0.0,194163.2337607965,True,2.7939677238464355e-09
2021-03-23,11.46888415,0.0,0.04580759,0.1456348,-12.996676581558177,69142.35078510258,5250.600841747126,625783.7442121783,0.0,2499.4275649332753,7946.360713007268,-709145.6175814811,0.0,1476.8665354847908,True,-2.6775524020195007e-09
2021-03-24,39.03457044,0.0,0.04165431,0.19913489,-19.105529388732748,-1254780.7444849482,-67963.93606005155,2053039.2881391493,0.0,2190.8255678585465,10473.58144846714,-1004863.1767591055,0.0,-261904.16214862466,True,5.820766091346741e-09
2021-03-25,20.63713266,0.0,-0.01335613,0.10590786,-15.420185940668489,-709482.5720127636,-16170.311696257142,1063784.8547076036,0.0,-688.4701012289692,5459.245686822717,-794866.2505936646,0.0,-451963.5040094927,True,-4.773028194904327e-09
2021-03-26,0.0,0.0,-0.0,1.552e-05,-0.0031715316526970128,2281440.040982922,17.28537486318996,0.0,0.0,-0.0,0.8507731423815783,-173.85656896441225,0.0,2281284.320561968,True,4.6566128730773926e-09
2021-03-27,0.0,0.0,-0.25718481,0.23571119,-13.28443644361505,838419.5405695378,2.540183592826054,0.0,0.0,-14407.451213659378,13204.502514898124,-744191.9682672649,0.0,93027.16378710419,True,-2.3283064365386963e-10
2021-03-28,0.0,0.0,-0.0,0.43180987,7.881006877112327,-213995.6202005269,4075.0056513326085,0.0,0.0,-0.0,24057.439756402164,439074.83672367415,0.0,253211.66193088144,True,-5.820766091346741e-10
2021-03-29,0.64078705,0.0,-0.03013887,0.83181493,-39.86974375773241,1296912.938305758,-10036.699943600719,36890.90078176622,0.0,-1735.1319176074962,47888.61143717216,-2295350.3213914037,0.0,-925429.7027279213,True,-5.820766091346741e-09
2021-03-30,-5.62543701,0.0,-0.04792507,2.08294625,-13.30534067489134,778635.5192566025,-50400.95216576922,-330126.23044043954,0.0,-2812.461089613053,122236.76000641048,-780817.9087099461,0.0,-263285.2731427476,True,7.275957614183426e-09
2021-03-31,0.0,0.0,-0.0,2.23393511,-1.872089533581402,74899.77552998792,-6305.540731392467,0.0,0.0,-0.0,131337.94821930522,-110064.25259300278,0.0,89867.93042489141,True,-6.490154191851616e-09
2021-04-01,0.0,0.0,-0.0,2.80799663,-0.4647085485327125,18694.78120461841,-1618.9478467585309,0.0,0.0,-0.0,165163.4894729084,-27333.681473668006,0.0,154905.6413571015,True,1.2223608791828156e-09
2021-04-02,0.0,0.0,-0.0,2.84102688,-3.6731961069533554,148967.59000370977,-12947.521951866385,0.0,0.0,-0.0,167710.1749162626,-216834.40094691468,0.0,86895.84202118963,True,-1.6298145055770874e-09
2021-04-03,-10.51634043,0.0,-0.09256196,1.40707885,42.22016890673308,-1230833.1218681564,112970.93051973438,-602401.1099380949,0.0,-5302.170257153375,80600.8389184885,2418472.1653395398,0.0,773507.5327143595,True,1.6298145055770874e-09
2021-04-04,-4.42740002,0.0,-0.1411195,0.450197,-5.556501828353589,638785.2827290747,-20572.67308369305,-257684.41875215384,0.0,-8213.465277098358,26202.455559677073,-323400.6273358093,0.0,55116.55383999646,True,-8.149072527885437e-10
2021-04-05,0.0,0.0,-0.0,0.61966892,-9.714437067765857,382218.3780408739,-15459.50584217863,0.0,0.0,-0.0,36409.17568064376,-570780.0317609039,-5876290.323181844,-167611.98388156015,True,4.71482053399086e-09
2021-04-06,0.0,0.0,-0.0,3.41203967,11.811179629675735,-397001.92550167156,25284.124426220777,0.0,0.0,-0.0,198185.13883068372,686041.3421457754,0.0,512508.67990100384,True,-4.540197551250458e-09
2021-04-07,0.0,0.0,-0.0,0.52850811,33.36347048983566,-1080120.4180762211,46931.80022954577,0.0,0.0,-0.0,29737.478450407634,1877256.8782762843,0.0,873805.7388800196,True,3.026798367500305e-09
2021-04-08,-0.81069417,0.0,-0.1935199,0.24365889,-23.03302225087907,1009262.7842258646,12787.418563765126,-46990.54554044713,0.0,-11217.060650544427,14123.284205781074,-1335071.0058937084,0.0,-357105.12508928776,True,1.5133991837501526e-09
2021-04-09,-8.96637547,0.0,-0.05047946,0.35686046,7.38470136457488,52533.06654389395,-1370.0837218480135,-520513.89977596764,0.0,-2930.4216258952815,20716.378689687608,428694.93016622256,0.0,-22870.029723908752,True,-1.862645149230957e-09
2021-04-10,-21.74979773,0.0,-0.05629593,0.13163041,7.448571772153173,936656.4513694051,-12975.685867237074,-1297409.342262215,0.0,-3358.139989163922,7851.959166693625,444318.91844090953,0.0,75084.16085838899,True,-3.3760443329811096e-09
2021-04-11,0.0,0.0,-0.0,0.03417129,-0.05904086761381677,158640.24252747587,-186.3422755023985,0.0,0.0,-0.0,2047.9855536881862,-3538.4922240370042,0.0,156963.3935816288,True,4.132743924856186e-09
2021-04-12,0.0,0.0,-0.0,0.04096956,0.005640218710027511,-15220.57160178005,19.47109585225053,0.0,0.0,-0.0,2454.319854649597,337.8825831809436,0.0,-12408.898068100214,True,-2.954038791358471e-09
2021-04-13,0.0,0.0,-0.0,0.03816251,-0.6986421026125527,1995986.4254664262,-2533.2389793842667,0.0,0.0,-0.0,2421.2448066310467,-44325.7941535931,0.0,1951548.6371400803,True,4.656612873077393e-10
2021-04-14,0.0,0.0,-0.0,0.03281597,0.10835476865349847,-324900.4886449993,814.8424564767092,0.0,0.0,-0.0,2063.123481110457,6812.209649732247,0.0,-315210.31305767596,True,3.958120942115784e-09
2021-04-15,0.0,0.0,-0.0,0.01573307,-0.06824925427940798,203964.65549656213,-472.3201999578653,0.0,0.0,-0.0,994.8203134581141,-4315.479721092144,0.0,200171.6758889705,True,2.6193447411060333e-10
2021-04-16,0.0,0.0,0.04161642,0.09243631,-8.235459298213414,-936223.6223144636,2281.246478385235,0.0,0.0,2562.369177396244,5691.406219377933,-507066.3710968736,0.0,-1432754.9715361744,True,3.259629011154175e-09
2021-04-17,0.0,0.0,-0.0,0.24440083,17.381345586484827,-727828.9707284669,12398.709725734265,0.0,0.0,-0.0,14732.696170493626,1047762.7410677422,0.0,347065.176235497,True,-6.28642737865448e-09
2021-04-18,90.73908595,0.0,0.04082449,0.0064395,-8.094446145673714,-2196067.821250008,-30242.100064437574,5116736.948347462,0.0,2302.0749459118997,363.12055862056525,-456442.24025795795,0.0,2436649.9822795987,True,7.450580596923828e-09
2021-04-19,9.6345622,0.0,0.11273606,0.2902059,9.805021296333166,-387461.69690957235,190.88756367221973,537590.6223139076,0.0,6290.46212941757,16192.948588797077,547101.9223371524,0.0,719905.1460233629,True,-1.1641532182693481e-08
2021-04-20,24.28067221,0.0,-0.05837323,0.0724122,-9.482285856238605,449815.3764569616,6412.25227998595,1371235.7574980948,0.0,-3296.5916085179306,4089.4336474839934,-535506.1555313016,0.0,1292750.0727427155,True,8.614733815193176e-09
2021-04-21,-4.66456016,0.0,-0.15694002,0.0939123,12.035799095393713,-1688216.438726858,0.06242480247900796,-252006.59230744065,0.0,-8478.810065740816,5073.687097381988,650243.6696469034,0.0,-1293384.4219309613,True,-9.778887033462524e-09
2021-04-22,23.83657031,0.0,0.19051676,0.2238119,-17.225081352976872,-1467907.7823762908,-25801.56645762712,1236690.3665038766,0.0,9884.401937248795,11611.82238213233,-893672.700998236,0.0,-1129195.4590088874,True,8.614733815193176e-09
2021-04-23,26.94839824,-36.1036171,0.21510035,-1.12982948,-1.4517804449981213,-657342.2122180142,4811.265384117941,1373153.2086013684,-1839656.5621994545,10960.418988292988,-57570.35953742145,-73975.34200288309,0.0,-1239619.5829840004,True,-6.51925802230835e-09
2021-04-24,22.43917416,0.0,-0.1447413,-0.8269093,11.354937043987661,-471745.8890753636,4482.479610623448,1128240.5199447167,0.0,-7277.5851020657265,-41576.95697385334,570925.6491838808,0.0,1183048.2175879404,True,2.0954757928848267e-09
2021-04-25,0.0,0.0,-0.00163883,-1.22052747,-0.3317070507155222,-960285.5105224495,-6283.596826570687,0.0,0.0,-80.21571489758914,-59741.085749098915,-16236.045355355021,0.0,-1042626.4541683719,True,-1.1641532182693481e-10
2021-04-26,-32.53892613,28.593146,-0.20719677,0.44963112,-18.429336783077133,3593257.1471032347,21894.97374267025,-1755258.6801510877,1542410.081660779,-11176.88787849891,24254.608867328814,-994140.1639588731,0.0,2421241.0793855563,True,3.259629011154175e-09
2021-04-27,0.0,0.0,-0.12606294,0.1255323,-6.885357083410099,775335.3502729126,-15222.678400728711,0.0,0.0,-6936.869305415514,6907.669761693737,-378880.7575702486,0.0,381202.71475821733,True,3.899913281202316e-09
2021-04-28,0.0,0.0,-0.0,0.14617374,2.1328348093996965,-171462.58326535526,5016.5337799131,0.0,0.0,-0.0,8008.476050426151,116852.42842245601,0.0,-41585.14501256496,True,-4.9622030928730965e-09
2021-04-29,0.0,0.0,-0.0,0.14237076,11.156282003257274,-873257.3466970045,22941.248225609073,0.0,0.0,-0.0,7626.386060543698,597609.4638894657,0.0,-245080.24852138758,True,-1.5133991837501526e-09
2021-04-30,-2.81311455,0.0,-0.04538663,0.09184522,-22.935224606801967,2987811.2048279447,-31906.475034213174,-162433.29742618493,0.0,-2620.689573399067,5303.275665554888,-1324312.9968145161,0.0,1471841.0216451883,True,2.561137080192566e-09
2021-05-01,0.0,0.0,-0.10047589,2.93038158,-45.345811245706386,87088.36049761256,-3735.060260402789,0.0,0.0,-5813.8957433072865,169562.39943958778,-2623871.447948638,0.0,-2376769.6440151483,True,-4.656612873077393e-10
2021-05-02,-1.82883006,0.0,-0.04397263,2.23015357,49.798282449110616,-924113.6075065106,98018.0026210747,-103461.66567513415,0.0,-2487.6458690297195,126165.57880919066,2817218.156369205,0.0,2011338.8187487945,True,-1.3969838619232178e-09
2021-05-03,0.0,-2.164e-05,0.0239575,4.93930428,-89.66232174354911,480154.5526926911,-17516.166403123094,0.0,-1.2387394203428879,1371.40016926362,282740.8004022341,-5132544.014011162,0.0,-4385794.6658895165,True,9.313225746154785e-10
2021-05-04,24.03538667,-3.40409557,0.23040294,3.02494954,53.95356248248163,-2537630.482780421,407451.97326587205,1291279.7315181398,-182882.00119443674,12378.192645244015,162512.71858016338,2898607.0677108876,0.0,2051717.199745454,True,5.122274160385132e-09
2021-05-05,-2.63733777,-61.76456408,-0.09639689,2.66863244,-120.99400615812846,2695431.377309029,-223713.69298196014,-151230.2900856506,-3541705.218452984,-5527.592940078567,153024.78985586198,-6938041.40601936,0.0,-8011762.033315156,True,-1.30385160446167e-08
2021-05-06,-8.22998029,-47.52150084,-0.07141848,2.53253485,67.30925821807551,-556578.9901976185,148945.75448499585,-465219.00086271117,-2686264.65207261,-4037.0976281807743,143157.49139746674,3804814.1980450987,0.0,384817.7031664476,True,6.984919309616089e-09
2021-05-07,0.0,0.0,-0.0,2.22584528,9.826480432005042,512561.83840883157,-94000.16430328936,0.0,0.0,-0.0,127632.34657058198,563460.8871227157,0.0,1109654.9077988416,True,1.862645149230957e-09
2021-05-08,0.0,-16.720526,-0.03219395,1.28485052,22.810373912604746,881856.081219493,-147448.10655921037,0.0,-982098.9201681355,-1890.9479002602518,75467.14189909262,1339792.9938448425,0.0,1165678.24233583,True,7.916241884231567e-09
2021-05-09,0.0,0.0,-0.0,1.23418818,-35.64171499689951,-276079.2925400511,37106.670086343416,0.0,0.0,-0.0,71938.88594383837,-2077499.4539363899,0.0,-2244533.1904462688,True,-9.778887033462524e-09
2021-05-10,-49.72832933,-30.33877209,-0.18996787,0.55699718,54.4093141420675,-1473987.6658616678,282740.0795341461,-2779959.201161845,-1696026.1838651171,-10619.760109516175,31137.77310487821,3041639.9568625093,0.0,-2605075.0014966093,True,2.7939677238464355e-09
2021-05-11,0.0,-16.7947589,0.03104205,0.90436934,-14.654582698519107,381674.47175212606,-45468.921163630046,0.0,-950786.6148076969,1757.355721027425,51198.249908456324,-829626.7400030628,0.0,-1391252.198592782,True,-2.3283064365386963e-09
2021-05-12,-24.01436352,-9.09780652,-0.10144252,0.94941249,56.85778910286774,-2945841.8752502194,444241.92933549196,-1224068.6643913926,-463736.62439785135,-5170.764149775689,48393.79055884328,2898175.415285576,0.0,-1248006.7930093259,True,2.3283064365386963e-09
2021-05-13,-22.34713201,41.16664613,0.65969444,1.50456411,23.667087573517847,-785947.6734494863,35141.22186914909,-1103246.9448010914,2032340.2819792165,32568.200478995917,74278.24549799459,1168411.3221392047,0.0,1453544.6537139826,True,-6.984919309616089e-10
2021-05-14,0.0,0.0,-0.0,2.26198394,-63.31627416027902,321342.10620417993,1103.5438532604337,0.0,0.0,-0.0,113093.30657013378,-3165648.8261747235,0.0,-2730109.8695471473,True,1.862645149230957e-09
2021-05-15,0.0,-6.8858306,0.0385897,1.25997816,61.28656323444818,-1513994.8337882077,181570.67472682914,0.0,-323964.30558700307,1815.5667906368146,59279.40627223531,2883407.979868392,0.0,1288114.4882828817,True,-9.313225746154785e-10
2021-05-16,19.58040117,7.7402812,0.09589772,1.01768932,1.5117601207025473,-520656.6780190466,281.65204325026326,901139.0854700446,356227.1202357076,4413.453174384701,46836.610504310294,69574.98576215218,0.0,857816.2291707993,True,-3.958120942115784e-09
2021-05-17,56.1412224,33.34248472,0.31371252,0.05993157,-1.2355251787087127,-1356553.7839142412,-3129.998911338712,2441716.2475391203,1450144.5318395644,13644.108987916181,2606.567544377661,-53735.949702027494,0.0,2494691.7233833745,True,3.259629011154175e-09
2021-05-18,16.50989563,0.0,-0.0772621,0.32836172,8.737862596268656,-439834.126624335,-1.1070099627804892,706455.2870922923,0.0,-3306.0305322386466,14050.53541048454,373891.4749892926,0.0,651256.0333255343,True,1.280568540096283e-09
2021-05-19,-167.86298916,-150.45913825,1.70688622,-2.0061902,-7.017522172325755,-3308588.4555176133,-44984.41761805973,-6318785.927009415,-5663661.121022205,64251.498677067255,-75518.05473082165,-264157.2187345202,0.0,-15611443.695955569,True,-3.725290298461914e-09
2021-05-20,59.08841376,-12.6308484,1.40267535,2.90160612,7.208506104270668,1023338.8497698157,5435.886021413797,2410771.9552565147,-515331.063336648,57228.31568713982,118383.79496374332,294102.7394313846,0.0,3393930.477793364,True,-4.656612873077393e-10
2021-05-21,19.44101579,103.35105095,0.40850546,0.23849419,24.95384983604174,-1359122.8482504645,-32373.41476611147,722706.757925058,3842006.18769324,15185.917226770816,8865.861984820844,927642.6760596992,0.0,4124911.1378730126,True,-4.656612873077393e-10
2021-05-22,0.0,2.24755642,0.11655891,-3.80134605,-23.841405551384867,233776.0558690097,15894.728993404915,0.0,84605.709838567,4387.67598036967,-143095.6651590009,-897472.0377538146,0.0,-701903.5322314613,True,3.026798367500305e-09
2021-05-23,-4.59946191,18.40067504,0.3651478,-3.09929843,6.529689153921879,-1425783.2543159022,-28815.118677933566,-159942.64156765415,639868.8868641158,12697.725263827106,-107775.64584738202,227064.76373318332,0.0,-842685.2845477425,True,3.259629011154175e-09
2021-05-24,0.0,112.36073759,0.49436532,-1.67360444,-41.92813225535366,1958919.6791006897,63907.12029435131,0.0,4340541.261974313,19097.534565669408,-64652.024219979256,-1619700.9026049299,0.0,4698112.669110108,True,-5.587935447692871e-09
2021-05-25,23.00128144,-5.2613993,0.45747472,-0.37827672,102.65640641670495,-223297.5160617333,9144.18557086646,880253.7751347328,-201352.54674385831,17507.45280688609,-14476.563477307911,3928637.1729239603,0.0,4396415.960153542,True,-3.725290298461914e-09
2021-05-26,0.0,70.79968869,0.06359458,-3.86979047,-34.86152506926487,589274.0696263817,71510.05632966888,0.0,2774983.8082277896,2492.580589778393,-151675.891436525,-1366392.556059376,0.0,1920192.067277722,True,4.889443516731262e-09
2021-05-27,19.2227712,0.0,-0.06433331,-0.57703514,-15.67877284084227,-481527.77342409827,-29028.563178462588,740285.3936302072,0.0,-2477.530904435056,-22222.117784628354,-603802.9794643512,0.0,-398773.57112577185,True,-3.6088749766349792e-09
2021-05-28,7.94437953,30.06583031,0.34266493,-0.22016368,-2.2950600796882554,-2105662.0958507387,-77983.91192414958,282793.8374252891,1070244.8815083825,12197.746864916971,-7837.10442001924,-81696.60633731475,0.0,-907943.2527336329,True,3.4924596548080444e-10
2021-05-29,16.48403445,0.0,0.24671272,-0.98335019,-22.389500930582926,-695964.2747617548,-22383.44993538233,571696.2887508774,0.0,8556.445743877608,-34104.37268077113,-776508.6046030784,0.0,-948707.9674862325,True,-8.149072527885437e-10
2021-05-30,3.45461385,14.77802721,0.12248484,-1.41807935,36.76727561693485,753426.2157749606,2014.4191316532476,123164.4760164497,526868.7201831505,4366.850187484392,-50557.60431589122,1310833.1155194577,0.0,2670116.1924972646,True,-4.656612873077393e-10
2021-05-31,25.72804,26.44176084,0.53219681,-0.78442929,-33.71797000749871,1317658.0373178897,64511.10167963731,959989.7106695086,986620.758455908,19857.84621180375,-29269.390406256673,-1258117.7684682491,0.0,2061250.2954602428,True,1.3969838619232178e-09
2021-06-01,29.20799689,6.2803761,0.32292158,-0.47991636,23.439214315754498,-550796.1826742493,-3339.6136168356934,1070805.418067348,230247.2429282938,11838.75014699334,-17594.395139199147,859313.8988297003,0.0,1600475.1185420528,True,1.3969838619232178e-09
2021-06-02,-9.16842757,0.0,0.18662674,-3.12253222,-4.213993002295183,861327.9252402612,27938.28727214301,-345094.62311478955,0.0,7024.528907680711,-117530.41308311137,-158612.40281744587,0.0,275053.30240473524,True,-3.0850060284137726e-09
2021-06-03,0.0,72.258649,0.0613354,-2.04142936,-44.797203727169745,1320767.8364987902,37029.67384655709,0.0,2829659.5634952453,2401.9034896543144,-79942.68079554016,-1754265.236047116,0.0,2355651.0604875907,True,0.0
2021-06-04,89.4884521,18.75976969,0.59720406,0.22769558,79.95695290731373,-2136517.0387800415,46532.14028030941,3300725.496130552,691942.3530549607,22027.497637705594,8398.408829581642,2949162.1193666877,0.0,4882270.976519771,True,1.4901161193847656e-08
2021-06-05,-5.66871131,-10.92792957,0.35220693,-1.53320512,115.0619559288325,-1545421.3867485868,-87766.08819332205,-200726.6142765761,-386953.25686623825,12471.494969047388,-54290.12978420867,4074294.064841901,0.0,1811608.083941996,True,-2.0489096641540527e-08
2021-06-06,0.15394633,0.0,-0.01044121,0.12462488,-69.59197537193586,320400.3525528076,54298.434861142916,5499.055945779831,0.0,-372.9663313937775,4451.6760312252845,-2485867.418519217,0.0,-2101590.8654596508,True,4.190951585769653e-09
2021-06-07,67.31397951,4.78674577,0.245569,2.42046246,129.77080370675162,-2056308.7040051322,-209508.68336866988,2270157.749380134,161432.55952448555,8281.791871697502,81629.87318015278,4376508.383884886,0.0,4632192.97046756,True,6.51925802230835e-09
2021-06-08,106.61374642,98.92903091,1.12214685,-0.22793025,-52.50556022521778,-276128.5251709173,-58654.61760771092,3568900.377320364,3311654.1496604215,37563.92070303028,-7629.9762698811355,-1757626.1972916122,0.0,4818079.131343693,True,-1.862645149230957e-09
2021-06-09,-44.03380739,19.44815014,0.72359174,-0.24881386,-250.9442693976548,5112441.208619566,710381.9060041645,-1645674.994607895,726835.4992179574,27042.78606381072,-9298.91762679733,-9378537.393558502,0.0,-4456809.905887693,True,2.7939677238464355e-09
2021-06-10,-119.38328888,82.48240022,0.37929573,-0.06812424,109.6966956092092,-704225.8036199942,37577.32745133632,-4396409.261156925,3037497.0534959855,13967.945394480044,-2508.743413379458,4039690.7558762473,0.0,2025589.2740277424,True,-8.381903171539307e-09
2021-06-11,-1.39423682,3.65448843,-0.04830135,-0.38397202,14.665172638856802,449552.9423448771,14734.271504414368,-51845.244263596294,135893.5889469886,-1796.1046883064362,-14278.15051340165,545330.2098486683,0.0,1077591.513179645,True,9.313225746154785e-10
2021-06-12,19.10918911,0.0,-0.09704752,-0.24358696,29.771409377181953,-1899374.9460321544,-84397.56242970817,681608.9394191125,0.0,-3461.6046133448467,-8688.544998230214,1061921.500372509,0.0,-252392.21828182042,True,-4.190951585769653e-09
2021-06-13,73.25369552,0.0,-0.17748804,-0.05116177,-14.972876642194933,4140225.3735484467,278195.86460456706,2851430.822839445,0.0,-6908.7964006291595,-1991.4933559794615,-582825.5033559487,0.0,6678126.267879903,True,1.862645149230957e-09
2021-06-14,0.0,20.81631185,0.27950913,0.15396988,-58.019482177529426,2057316.4607179516,107818.69221408083,0.0,842136.3020668774,11307.708436935724,6228.943258883819,-2347212.730136906,0.0,677595.3765578195,True,-4.190951585769653e-09
2021-06-15,0.0,0.0,0.00471726,-0.23581836,18.86824305910818,-274439.15294635424,-2500.175850455914,0.0,0.0,189.89165718352965,-9492.785891534955,759534.5481562779,0.0,473292.3251251355,True,1.9208528101444244e-08
2021-06-16,10.33895254,0.0,-0.02081743,-0.59692338,150.19751795625962,-2716156.042707427,-62279.684856125365,395625.6409826961,0.0,-796.5902788990275,-22841.597726306758,5747389.697898276,0.0,3340941.423312202,True,-1.257285475730896e-08
2021-06-17,28.71945945,23.69138131,-0.11117327,-1.299635,-29.95911976983666,-339546.51687195315,-44814.393565580925,1091874.88272178,900714.1737611368,-4226.656889360318,-49410.35940027488,-1139005.0861538122,0.0,415586.04360194504,True,9.778887033462524e-09
2021-06-18,59.68873423,45.20559039,0.10861507,-0.06927562,-99.96434632215323,-3286520.2057318576,-349218.5330541312,2131742.081874349,1614486.5628915124,3879.1125064326593,-2474.1311121272256,-3570157.8612952167,0.0,-3458262.973921038,True,0.0
2021-06-19,0.0,0.0,-0.03800886,0.73153687,-1.8345692860789313,-242438.80377146593,-8167.653580414226,0.0,0.0,-1351.4421290242813,26010.507683012827,-65229.90223387565,0.0,-291177.29403176904,True,-1.8044374883174896e-09
2021-06-20,-56.47392006,0.0,-0.30203711,-0.00275896,8.523503740963179,67349.10619953995,2187.2759478421067,-2010468.2717833112,0.0,-10752.503561130086,-98.21881564492345,303436.2377789014,-10680730.162309559,-1648346.3742338102,True,-7.450580596923828e-09
2021-06-21,-15.64240979,73.31759584,1.11591275,-0.05845946,25.803487327636958,-4564865.720724495,-226379.26114954523,-496101.5271233274,2325279.2727938704,35391.351258762275,-1854.051119370724,818361.7256039245,0.0,-2110168.210460171,True,1.0244548320770264e-08
2021-06-22,9.5466343,17.67157795,1.29859857,-0.1613074,-14.750021450514623,838235.8613339461,57121.44432206247,309258.97557623277,572462.9143521864,42067.52357141834,-5225.48153718066,-477820.3899057506,0.0,1336100.847712919,True,4.423782229423523e-09
2021-06-23,-69.82428179,-16.07938998,0.02251936,0.01829044,7.4100700153605885,1534702.2584622293,84297.33264250368,-2346828.8005710565,-540436.2856773705,756.8868775102345,614.7507753279087,249056.13463519796,0.0,-1017837.7228556648,True,-6.984919309616089e-09
2021-06-24,0.0,-0.98863583,0.17576012,-0.71617229,53.11931079273427,1233310.6752480883,80456.78775314149,0.0,-34265.10241619099,6091.665231758814,-24821.79597363777,1841060.7519560757,0.0,3101832.98179923,True,-5.587935447692871e-09
2021-06-25,0.0,139.92024794,0.00479489,-0.52983975,-324.17394542839156,-3495462.089796114,-386383.1746915681,0.0,4433163.62341721,151.91891266089007,-16787.179414859955,-10270966.237488654,0.0,-9736283.139061317,True,7.450580596923828e-09
2021-06-26,-81.36975775,-15.4497929,0.33625075,0.18901903,83.97245739754726,272257.7528559291,-40257.43882351208,-2594936.6169371665,-492704.34653968055,10723.263873150525,6027.94472796553,2677938.4692845745,0.0,-160950.97155874223,True,-2.7939677238464355e-09
2021-06-27,0.0,0.0,0.06846045,-0.22354248,-48.997852681589166,3185697.9793302272,-288642.841443004,0.0,0.0,2362.32991530499,-7713.666618397446,-1690743.972255878,0.0,1200959.8289282545,True,1.6298145055770874e-09
2021-06-28,-43.09341422,0.0,-0.00734779,0.05453044,-24.86087926567859,-158670.27914752925,20762.835322063605,-1481387.332015211,0.0,-252.5890143848539,1874.5486865537,-854622.2728818605,0.0,-2472295.089050375,True,-6.51925802230835e-09
2021-06-29,0.0,0.0,-0.0,0.58420594,-17.052834340634945,1829637.333848846,-286914.28587134037,0.0,0.0,-0.0,20992.72668153062,-612772.7671826973,0.0,950943.0074763447,True,5.820766091346741e-09
2021-06-30,8.76784368,-89.63641913,0.17425688,0.67179373,45.58751855410617,-1020478.1885155471,174753.75776217668,307448.5257989966,-3143142.8211114593,6110.39872763022,23556.76030135487,1598547.5888747082,0.0,-2053203.9781621434,True,-3.4924596548080444e-09
2021-07-01,24.49708107,-28.11132543,-0.03463975,2.53257672,69.69401035428939,-1708967.2454533644,242904.20475646007,820776.6731064537,-941872.2213114777,-1160.607612025153,84854.18685959611,2335103.4268361665,0.0,831638.4171818085,True,-6.984919309616089e-10
2021-07-02,0.0,-17.73108344,0.11382222,0.02648072,44.385375179252264,304013.9142747615,-23889.573726337956,0.0,-599008.2334257646,3845.2499057665445,894.5967323834507,1499468.7304942084,0.0,1185324.6842550114,True,-6.05359673500061e-09
2021-07-03,-2.25391123,0.0,-0.26782428,-0.01654934,26.04893001405503,866893.3947006206,-33491.48916301363,-77958.78715669137,0.0,-9263.566267387609,-572.4122837986475,900986.2338834284,0.0,1646593.373713158,True,4.656612873077393e-10
2021-07-04,5.03675614,0.0,0.06287598,0.66352005,31.650746165293185,824151.3301455374,-11925.926721019323,178077.575115177,0.0,2223.0184944769567,23459.15471387126,1119031.3707944173,0.0,2135016.5225424767,True,1.5832483768463135e-08
2021-07-05,-2.17007709,0.0,0.10877797,0.24085942,-5.569484089458683,-1558985.3024018519,-23260.08788466813,-73591.12009086748,0.0,3688.851741903224,8167.965361192163,-188870.97345999337,0.0,-1832850.666734293,True,-7.916241884231567e-09
2021-07-06,0.0,0.0,-0.0,0.25453107,-54.18354477357366,228764.17379404095,2236.9308234909877,0.0,0.0,-0.0,8685.613541185921,-1848958.2831471416,0.0,-1609271.5649884269,True,-3.259629011154175e-09
2021-07-07,0.0,0.0,-0.04645039,1.05244189,1.4380423227064512,-207400.5049879892,8395.354302048461,0.0,0.0,-1576.1369190767412,35711.05685037096,48795.10367970014,0.0,-116075.12707494944,True,-3.055902197957039e-09
2021-07-08,22.3881543,49.15226445,0.11910304,0.25561058,-16.003846821706702,-1200002.837208981,46930.52783516021,734771.6016581907,1613160.584436987,3908.9212219320616,8389.052208175064,-525240.803878048,0.0,681917.0462734178,True,1.6298145055770874e-09
2021-07-09,0.37367524,22.75156125,-0.07729779,-0.09044563,31.742654093173314,1260703.0130752318,-63751.87233567324,12673.151324982711,771616.4940467096,-2621.545355150465,-3067.4527851334115,1076548.3385502535,0.0,3052100.126521215,True,-5.587935447692871e-09
2021-07-10,0.0,0.0,-0.2029312,-0.29004704,-17.065190384924108,-356835.6354582194,8044.0888050550675,0.0,0.0,-6820.709572180531,-9748.755352112583,-573577.1897546313,0.0,-938938.2013320848,True,3.841705620288849e-09
2021-07-11,0.0,0.0,-0.0,-0.08098873,40.799871331369786,759873.9565150676,-28186.547936671832,0.0,0.0,-0.0,-2774.547659941807,1397740.0007183575,0.0,2126652.86163681,True,-1.3969838619232178e-09
2021-07-12,-18.1376374,0.0,-0.51266074,-0.29075187,-64.23495994704194,-1318056.4536542743,3068.3456914701014,-600994.8941307345,0.0,-16987.134562591047,-9634.131804231742,-2128440.5516268862,0.0,-4071044.8200872466,True,9.313225746154785e-10
2021-07-13,2.44026211,0.0,-0.12561579,-0.50923583,-4.428729225802272,-569486.6351451962,33032.008840176626,79654.97713320037,0.0,-4100.347597504147,-16622.463721348486,-144562.47292649074,0.0,-622084.9334171638,True,-1.1641532182693481e-09
