time,CapMrktCurUSD,PriceUSD,SplyCur
2023-12-24,93530283130.02435,1.00073928773804,93461188419.44324
2023-12-25,94489410263.65997,1.00029876655969,94461188419.37166
2023-12-26,94467899600.30943,1.00007104696969,94461188419.11896
2023-12-27,94515914720.7697,1.00057935226643,94461188417.17055
2023-12-28,94509080202.44183,1.00050699962923,94461188414.93884
2023-12-29,94464563067.55492,1.00003572528291,94461188414.8748
2023-12-30,94456002176.89703,0.999945096635341,94461188413.97064
2023-12-31,94439114868.08841,0.999766321531861,94461188413.89555
2024-01-01,94516785886.97032,1.00058857478638,94461188413.17882
2024-01-02,94499864169.27658,1.00040943542186,94461188412.74942
2024-01-03,94511109926.49289,1.00052848922915,94461188205.95334
2024-01-04,96565022504.69304,1.00107643603298,96461188205.92412
2024-01-05,96545167449.32777,1.00087060138859,96461188204.93152
2024-01-06,96498853504.25012,1.00039047103225,96461188204.51985
2024-01-07,96531809669.01088,1.00073212310419,96461188204.46877
2024-01-08,96543344317.2299,1.00085271159797,96461090826.32944
2024-01-09,97492552151.34285,1.00032280907974,97461090826.30273
2024-01-10,97517005693.98335,1.00057371478459,97461090825.25464
2024-01-11,97476977081.26921,1.00016300101465,97461090824.57594
2024-01-12,98425792238.38857,0.999641497104304,98461090824.56256
2024-01-13,98457428787.00739,0.999962807262064,98461090824.55534
2024-01-14,98401458379.35843,0.999394355231875,98461090823.8798
2024-01-15,98391125658.61234,0.999289413059894,98461090823.86035
2024-01-16,98455656091.03128,0.999947987901929,98460777242.63338
2024-01-17,98366060249.0072,0.99904827102371,98459767262.50969
2024-01-18,98366286455.70502,0.999050568476813,98459767262.50969
2024-01-19,98367606955.97649,0.999072789231935,98458899107.44073
2024-01-20,98377164951.17564,0.99916986522478,98458899107.25447
2024-01-21,98392442846.51854,0.999325035512369,98458899106.90697
2024-01-22,98349808353.31996,0.998892023814026,98458898468.11986
2024-01-23,98390201428.03465,0.999302276978983,98458898468.11984
2024-01-24,98423509848.84927,0.999640574715687,98458898466.4237
2024-01-25,98409835826.03372,0.999501694204383,98458898465.76929
2024-01-26,98449664860.4603,0.999906218721294,98458898461.85805
2024-01-27,98462970744.92451,1.00004136023847,98458898461.40463
2024-01-28,98445839139.6846,0.9998673627084,98458898461.31042
2024-01-29,99460871986.81734,1.00001984263283,99458898460.41351
2024-01-30,99455521083.69174,0.999966042489292,99458898460.3012
2024-01-31,99390582358.86153,0.999313122281047,99458898460.1654
2024-02-01,99434099353.08784,0.999750659745267,99458898460.16536
2024-02-02,99413727906.10931,0.999545836976325,99458898460.16536
2024-02-03,99441293943.40341,0.999822997067225,99458898460.12141
2024-02-04,99417438457.8771,0.999583144365408,99458898460.11053
2024-02-05,99334250005.11043,0.99874673400842,99458898460.11053
2024-02-06,99440358172.6426,0.99981502684736,99458755372.18144
2024-02-07,99446498969.48344,0.999876768992766,99458755372.08617
2024-02-08,99485886620.07437,1.00027278893534,99458755372.08617
2024-02-09,99512991483.00241,1.00054531258423,99458755372.08617
2024-02-10,99500764465.17192,1.00042237702381,99458755372.08601
2024-02-11,99493075667.60098,1.00034507063926,99458755371.30498
2024-02-12,99487062010.61455,1.00028460681219,99458755371.30394
2024-02-13,99509011164.5777,1.00050529280682,99458755370.91351
2024-02-14,99559412249.2518,1.00101204643036,99458755370.91063
2024-02-15,99576991028.15817,1.00119430167072,99458207924.2674
2024-02-16,99524699286.81537,1.00066853569892,99458207924.2674
2024-02-17,99484320910.76913,1.00026255235286,99458207924.2674
2024-02-18,99474319048.23598,1.00016198888262,99458207924.26692
2024-02-19,99480606665.66658,1.00022520757085,99458207924.25888
2024-02-20,100478836117.12305,1.00020534103974,100458207924.25745
2024-02-21,100451132906.38635,0.999929572525579,100458207924.25533
2024-02-22,100394660282.07391,0.99936742210025,100458207924.25528
2024-02-23,101442517836.5504,0.999845354180545,101458207924.25528
2024-02-24,101453395762.4688,0.999952570010009,101458207924.25516
2024-02-25,101462221720.5294,1.00003956107994,101458207924.25514
2024-02-26,101548986545.94997,1.00089473906106,101458207924.25496
2024-02-27,101519205397.97504,1.00060120787631,101458207924.25468
2024-02-28,101593433358.21011,1.00133281906632,101458207924.25401
2024-02-29,101521891936.13548,1.00062768713527,101458207924.25388
2024-03-01,101544004762.62263,1.00084563723453,101458207924.2532
2024-03-02,101536827232.82028,1.00077489352687,101458207924.25194
2024-03-03,102710625965.37112,1.00051060740495,102658207924.22612
2024-03-04,103808563752.24112,1.00145049611635,103658207924.21924
2024-03-05,103776657401.57114,1.00114269269874,103658207924.21169
2024-03-06,103727785255.51596,1.00069975470827,103655252004.88864
2024-03-07,103835244682.46408,1.00173645497102,103655252004.84792
2024-03-08,104898682307.52628,1.00232602089255,104655252004.84792
2024-03-09,106888776866.08617,1.00218952992054,106655252000.648
2024-03-10,106763369277.6799,1.00101370795159,106655252000.648
2024-03-11,106687830255.12848,1.00030545382313,106655252000.648
2024-03-12,106679349601.7342,1.00022593918922,106655252000.57114
2024-03-13,106723844979.94814,1.00065802544158,106653664155.49608
2024-03-14,106622648346.3138,0.999709191341082,106653664155.3555
2024-03-15,106663069264.33034,1.00011368774036,106650944359.45886
2024-03-16,106590773862.98431,0.999435818437094,106650944359.45844
2024-03-17,106579545482.2444,0.999330536849506,106650944359.45844
2024-03-18,106642457090.00545,0.999920420119072,106650944359.45844
2024-03-19,107591660178.8114,0.999449292516663,107650944359.45844
2024-03-20,107678843063.91208,1.00025915893836,107650944359.45844
2024-03-21,107624592022.21712,0.999757063108138,107650744359.45844
2024-03-22,107670084525.4724,1.00017965659345,107650744359.45844
2024-03-23,107664109058.28143,1.00012414868938,107650744359.45844
2024-03-24,107651595520.3824,1.0000079066887,107650744359.45844
2024-03-25,107689582034.93498,1.00036077479731,107650744359.45844
2024-03-26,107660314106.52225,1.00008889624613,107650744359.4556
2024-03-27,107605535417.30923,0.999580040601198,107650744359.19092
2024-03-28,107666047067.60872,1.00014215144091,107650744359.18304
2024-03-29,107728139953.44762,1.00071895085097,107650744359.18304
2024-03-30,107697215105.33696,1.00043168067653,107650744359.18304
2024-03-31,107658784795.06276,1.00007469001675,107650744359.16344
2024-04-01,107694893522.59048,1.00041011479939,107650744359.16344
2024-04-02,108830652686.02122,1.00027489082948,108800744359.15628
2024-04-03,109842249106.09695,1.00037800059784,109800744359.08595
2024-04-04,109856358688.63567,1.00050650229991,109800744359.08595
2024-04-05,110841242592.08353,1.00036550506255,110800744359.08595
2024-04-06,110826544576.6628,1.00023285238505,110800744359.07349
2024-04-07,110775817164.31436,0.999775026829997,110800744359.01147
2024-04-08,110778421584.4578,0.999798532269049,110800744359.01147
2024-04-09,110757201799.61063,0.999621152087896,110799177836.79694
2024-04-10,110794579356.696,0.999958497164052,110799177836.79694
2024-04-11,110815350150.78265,1.00014596059557,110799177836.79694
2024-04-12,110849225967.42825,1.00045170128162,110799177836.79692
2024-04-13,110968088497.84093,1.00152447576184,110799177836.79692
2024-04-14,110925377825.01897,1.00113899751522,110799177836.77446
2024-04-15,110845737418.76865,1.00042021595199,110799177836.77426
2024-04-16,111837887395.91087,1.00034624189449,111799177836.77426
2024-04-17,111784208620.93356,0.9998661062082,111799177836.77426
2024-04-18,111862000210.51936,1.00056192160766,111799177836.77426
2024-04-19,112852800301.98083,1.00047537992949,112799177836.77426
2024-04-20,112846655588.72543,1.00042090512433,112799177836.75372
2024-04-21,112821200326.06786,1.00019523625736,112799177836.75372
2024-04-22,112858481914.88132,1.00052574920549,112799177836.75372
2024-04-23,112804604421.9634,1.00005252488732,112798679684.02316
2024-04-24,112741273546.48584,0.999491074384043,112798679684.02316
2024-04-25,112781974898.26665,0.999851906194263,112798679684.02316
2024-04-26,112901391868.02144,0.999581333609795,112948679684.02316
2024-04-27,112865757173.94896,0.999265839049149,112948679684.02316
2024-04-28,112919798206.84901,0.999744295575168,112948679684.02316
2024-04-29,112916322053.95029,0.999713519182908,112948679683.9956
2024-04-30,112841076661.1287,0.999047328192167,112948679683.9956
2024-05-01,112760469568.58096,0.998333666972175,112948679683.9876
2024-05-02,112956862480.37093,1.00007244703061,112948679683.9165
2024-05-03,113009407703.91132,1.00053766029107,112948679683.9165
2024-05-04,112964808036.07576,1.0001427936318,112948679683.89668
2024-05-05,112961671584.4063,1.00011502481079,112948679683.89668
2024-05-06,112939520438.77512,0.999918907905391,112948679683.794
2024-05-07,112958955480.2846,1.00009097757235,112948679683.60684
2024-05-08,112899735214.23335,0.999566666300239,112948679683.48373
2024-05-09,112941591427.0032,0.99993724356495,112948679683.48373
2024-05-10,112931255005.0932,0.99984573164259,112948679412.33775
2024-05-11,112923051715.50732,0.999773103174594,112948679412.29977
2024-05-12,112883464036.90169,0.999422610554622,112948679412.26369
2024-05-13,112932895276.0114,0.999860253910633,112948679412.25844
2024-05-14,112890232302.58469,0.999482533926223,112948679412.25844
2024-05-15,112946847608.45312,0.999983782038167,112948679405.82481
2024-05-16,113954686623.86893,1.00005271862803,113948679405.82481
2024-05-17,113980820058.49619,1.00028206252909,113948679405.79652
2024-05-18,113977173961.45264,1.000250064817,113948679405.78964
2024-05-19,113931242432.95752,0.999846975209237,113948679405.7813
2024-05-20,113942943046.10408,0.999949658392867,113948679405.75604
2024-05-21,114923054296.767,0.999777073636709,114948679387.82803
2024-05-22,114848921488.47192,0.999132152717123,114948679387.54872
2024-05-23,114850234949.0823,0.999143579214465,114948679387.37944
2024-05-24,114932081100.11243,0.99985560262855,114948679387.2676
2024-05-25,114935050489.64735,0.99988143497937,114948679382.1897
2024-05-26,114909960041.5868,0.999663159761324,114948679382.1854
2024-05-27,114838659795.02748,0.999042880807998,114948679382.15942
2024-05-28,114816354965.43648,0.998848839349561,114948679361.93788
2024-05-29,114823159210.6944,0.998908033129098,114948679360.40993
2024-05-30,114917097226.5102,0.999725250153538,114948679358.51495
2024-05-31,114836235685.08421,0.999021792385452,114948679358.51495
2024-06-01,114869812433.92049,0.999313894471234,114948679358.3526
2024-06-02,114887430478.68996,0.999467163259252,114948679358.35255
2024-06-03,114925444174.27235,0.999797864714846,114948679358.35255
2024-06-04,114960215897.77664,1.00010036252281,114948679358.32256
2024-06-05,114963686154.30177,1.00013457450505,114948217054.88524
2024-06-06,114908983040.38344,0.99965868096566,114948217054.8277
2024-06-07,114898959047.06552,0.999571476541687,114948217054.56468
2024-06-08,114941273171.11703,0.999939591322307,114948217040.91164
2024-06-09,114941031807.24767,0.999937491561935,114948217040.75323
2024-06-10,114897943935.76912,0.999562645630897,114948217040.71248
2024-06-11,114951081979.05492,1.00002492373462,114948217040.19838
2024-06-12,114914671528.01628,0.999708168530256,114948217035.1381
2024-06-13,114895105778.08864,0.999544636940289,114947448599.98907
2024-06-14,114876812820.24467,0.999385495019647,114947448599.8882
2024-06-15,115882562774.34148,0.999440385914018,115947448599.8116
2024-06-16,115877209626.7024,0.999394217483106,115947448563.92088
2024-06-17,115903814795.64778,0.999623676339469,115947448563.9206
2024-06-18,115889781369.0324,0.999502643692748,115947448563.88544
2024-06-19,115898783873.54108,0.999601739051642,115944960223.35696
2024-06-20,115879677039.89572,0.999437375678525,115944910466.4754
2024-06-21,115888674084.32436,0.999539758439391,115942035427.64977
2024-06-22,115887435224.1742,0.999529073271199,115942035427.64867
2024-06-23,115881560579.87611,0.999478404467068,115942035427.6342
2024-06-24,115842803054.97173,0.999158961059964,115940313373.23859
2024-06-25,115911541291.30836,0.999756540766126,115939767898.37642
2024-06-26,115863615090.66563,0.999343169224062,115939767898.3764
2024-06-27,115769520418.55891,0.998531586850949,115939767898.2386
2024-06-28,115722532995.64423,0.998126312477029,115939767892.15993
2024-06-29,115752867579.73515,0.998387953376648,115939767891.0762
2024-06-30,115748880777.98964,0.998353566540983,115939767891.0762
2024-07-01,115813722815.31802,0.998912840019944,115939767891.06616
2024-07-02,115754418470.08488,0.998401330066872,115939767891.06616
2024-07-03,115808547932.12502,0.998868205784377,115939767890.78448
2024-07-04,115906677418.38176,0.999714589110364,115939767890.67964
2024-07-05,115945315262.91156,1.00004784701861,115939767890.67964
2024-07-06,115948569532.06964,1.0000759156375,115939767890.6786
2024-07-07,115950148807.63574,1.00008953715499,115939767890.6686
2024-07-08,115916725242.52148,0.999801253286157,115939767890.3934
2024-07-09,115929923623.40211,0.999915091541321,115939767890.3933
2024-07-10,115913621826.22691,0.999778745950457,115939273860.06952
2024-07-11,115940655107.64664,1.00001191354364,115939273860.04791
2024-07-12,115966376560.6034,1.00023376638439,115939273855.74536
2024-07-13,115978416738.20651,1.00033761538398,115939273855.74536
2024-07-14,115972506804.30225,1.0002866409969,115939273855.26453
2024-07-15,117009356417.61038,1.00059930731628,116939273855.22849
2024-07-16,117018492185.45174,1.00067743135086,116939273855.19543
2024-07-17,116944845919.86703,1.0000476492165,116939273855.08977
2024-07-18,116918065286.71196,0.999818636052083,116939273855.08488
2024-07-19,117010636946.26897,1.00061025769122,116939273854.99329
2024-07-20,116983333554.674,1.00037677418625,116939273854.92664
2024-07-21,116948019384.58025,1.00007478694034,116939273854.08311
2024-07-22,117000115534.8179,1.00052028440951,116939273853.77235
2024-07-23,116942261629.83304,1.00002554980897,116939273853.725
2024-07-24,116913308797.88708,0.999777961201956,116939273853.69768
2024-07-25,116897090333.62904,0.999639269866037,116939273853.55176
2024-07-26,116942633086.62608,1.00006361308645,116935194477.9907
2024-07-27,116938875261.5698,1.00003147712446,116935194477.89948
2024-07-28,116927229476.38884,0.999931885335752,116935194477.89948
2024-07-29,116922695239.7797,0.999893109699738,116935194477.82864
2024-07-30,116900969302.08987,0.999707315014412,116935194477.80034
2024-07-31,116909198825.14436,0.999777691799826,116935194477.7657
2024-08-01,116808410559.08553,0.998915776220007,116935194477.65633
2024-08-02,116795718088.79665,0.998807233451442,116935194477.11807
2024-08-03,116872278363.07784,0.999461957430363,116935194475.59448
2024-08-04,116883759053.13213,0.999560137369799,116935194475.33711
2024-08-05,116992169350.36842,1.00048723462039,116935194475.27805
2024-08-06,116984049045.47775,1.00041779184119,116935194475.27805
2024-08-07,116947003141.17728,1.00010103669652,116935188396.0348
2024-08-08,116949993459.62604,1.00012660913962,116935188396.03192
2024-08-09,116982038731.57036,1.00040065215767,116935188396.03192
2024-08-10,116956672103.48604,1.000183723206,116935188395.77975
2024-08-11,116940470784.74072,1.00004517364801,116935188395.70016
2024-08-12,116948260627.50682,1.00017816394235,116927428375.89851
2024-08-13,117975484373.65813,1.00040750483995,117927428375.8321
2024-08-14,117951484004.1454,1.00020398683796,117927428360.92532
2024-08-15,117950976512.33632,1.00019968341329,117927428360.92072
2024-08-16,117951725819.74936,1.00022212857183,117925531189.92384
2024-08-17,117936287642.01088,1.00009121393797,117925531189.92384
2024-08-18,117944403030.86362,1.00016003185018,117925531189.92384
2024-08-19,117972682142.662,1.00039983668519,117925531189.17204
2024-08-20,120142051331.69482,1.00013752399195,120125531189.11058
2024-08-21,120146353709.41426,1.00017333967307,120125531189.11058
2024-08-22,120128363423.81604,1.00004022662362,120123531259.73616
2024-08-23,120223384329.50581,1.00083200309032,120123441255.16167
2024-08-24,120170294229.12132,1.00039004022435,120123441255.14449
2024-08-25,120188663840.8521,1.00054296302087,120123441254.31136
2024-08-26,120145849316.64442,1.00018654196417,120123441253.97005
2024-08-27,120160852622.07487,1.00032468451841,120121850916.75946
2024-08-28,120133920419.91652,1.00012417654055,120119004457.48868
2024-08-29,120126544949.99307,1.00006277518386,120119004457.40318
2024-08-30,120098406168.46915,0.999828517654451,120119004457.09843
2024-08-31,120113615657.74684,0.999955137828891,120119004457.07825
2024-09-01,120112088206.39684,0.999942421678296,120119004457.07825
2024-09-02,120117135642.11948,0.999984441970967,120119004457.07825
2024-09-03,120084943689.26286,0.999716441475486,120119004456.93275
2024-09-04,120126578587.17197,1.00006305521991,120119004456.93056
2024-09-05,120077517962.17944,0.999654621751337,120119004453.56876
2024-09-06,120090567571.66583,0.999763260796129,120119004449.14893
2024-09-07,120111607421.80244,0.999938419176496,120119004449.01488
2024-09-08,120129897511.24837,1.00009068558807,120119004448.69156
2024-09-09,120133871639.89966,1.0001237705174,120119004448.56947
2024-09-10,120120953309.53584,1.00004191528745,120115918616.27972
2024-09-11,120136881230.67377,1.00017452027776,120115918567.202
2024-09-12,120118085171.88235,1.00001803762105,120115918566.46117
2024-09-13,120204967917.58627,1.00074136177942,120115918566.46117
2024-09-14,120149849972.52492,1.00028248883782,120115918566.28545
2024-09-15,120121581306.46774,1.00004714396117,120115918566.26695
2024-09-16,121094200921.306,0.999820687113626,121115918566.24995
2024-09-17,121123253133.62215,1.00006055825245,121115918565.24995
2024-09-18,121134569196.24844,1.00016216143881,121114929025.09636
2024-09-19,121297001896.94672,1.00026448596614,121264929025.03464
2024-09-20,121244738245.2837,0.999833498605836,121264929025.02956
2024-09-21,121358821831.50697,1.00077427832793,121264929025.02492
2024-09-22,121270749759.09604,1.00004800014413,121264929025.02492
2024-09-23,121256837673.27869,0.999933275423981,121264929024.2538
2024-09-24,121271934920.70676,1.00005777347589,121264929024.25346
2024-09-25,121220091319.75739,0.999746774241728,121250795144.29887
2024-09-26,121274016300.72244,1.00019151343649,121250795144.26724
2024-09-27,121263442358.7262,1.00010430624162,121250795143.99129
2024-09-28,121254917975.30743,1.00003400250957,121250795143.9852
2024-09-29,121267554356.82422,1.00013821942225,121250795141.97237
2024-09-30,121198365648.15808,0.999567594722515,121250795131.87236
2024-10-01,121236518030.93654,0.999882251487613,121250795131.68904
2024-10-02,121233053255.35403,0.999853676223599,121250795129.58904
2024-10-03,121234529304.98924,0.999865849755172,121250795128.84135
2024-10-04,121243274116.57564,0.999937971447638,121250795127.87016
2024-10-05,121241130645.7582,0.999920293695458,121250795098.55827
2024-10-06,121225996190.94823,0.999795474360015,121250795087.41216
2024-10-07,121214310673.53824,0.999699099598067,121250795086.51447
2024-10-08,121166260670.49213,0.999377475313331,121241736644.608
2024-10-09,121121050140.83392,0.999004579552582,121241736644.5704
2024-10-10,121139060102.90932,0.999153125469887,121241736641.6578
2024-10-11,121204483309.01855,0.999692735078941,121241736641.6568
2024-10-12,121219020070.72908,0.999812634471739,121241736592.75308
2024-10-13,121186083168.2756,0.999540971401184,121241736592.74178
2024-10-14,121198746382.63188,0.999645417403801,121241736592.36047
2024-10-15,121217431859.12404,0.999799534929806,121241736592.36047
2024-10-16,121219746831.84776,0.999823988274717,121241086684.69032
2024-10-17,121200618472.55576,0.999666217025023,121241086683.15833
2024-10-18,121227609655.5818,0.999888841094442,121241086682.08606
2024-10-19,121213488937.91309,0.999772373038682,121241086678.06049
2024-10-20,121197431180.21388,0.999639928187382,121241086678.05785
2024-10-21,121157151800.36652,0.999513803214552,121216086672.05106
2024-10-22,121135099959.29814,0.999331976298353,121216075170.53268
2024-10-23,121086089331.32,0.99892765181573,121216075169.43228
2024-10-24,121135301603.8159,0.999333639837601,121216075167.3498
2024-10-25,121000373902.73595,0.998220522617026,121216075166.9484
2024-10-26,121057197216.09576,0.99868929966093,121216075166.91776
2024-10-27,121072862802.1314,0.998818536551597,121216075164.2969
2024-10-28,121137114665.1984,0.999348597140181,121216075163.21574
2024-10-29,122182844067.00952,0.999728095538994,122216075163.053
2024-10-30,122176642479.84036,0.999677352728735,122216075162.99641
2024-10-31,122046118752.0964,0.998609377613079,122216075162.25864
2024-11-01,122158637396.4298,0.9995300310066,122216075162.2511
2024-11-02,122172548636.20464,0.999643855973557,122216075161.30865
2024-11-03,122148606387.23122,0.99944795499297,122216075161.30283
2024-11-04,122134857083.53516,0.999335455037494,122216075160.6204
2024-11-05,122212616354.21,0.999971699353959,122216075148.09328
2024-11-06,122822135637.9357,1.00087772813277,122714425734.17212
2024-11-07,122801853143.16864,1.00071244631894,122714425702.2962
2024-11-08,123800000335.75038,1.00069879563874,123713549846.66447
2024-11-09,124760538035.00554,1.00037676895745,124713549840.85213
2024-11-10,124811926164.3198,1.00078881838026,124713549823.9512
2024-11-11,126854251643.10287,1.00111039457976,126713549604.43996
2024-11-12,126832029507.97945,1.00093502168416,126713549591.43456
2024-11-13,127875194623.0694,1.00126568427681,127713549591.41594
2024-11-14,129736141466.70416,1.00017416750334,129713549581.62416
2024-11-15,129741916321.98328,1.00029376806044,129703813484.26436
2024-11-16,129766312078.40828,1.00048185627203,129703813482.3756
2024-11-17,129719905587.49857,1.00012406809629,129703813482.27826
2024-11-18,129442699634.025,0.997986845250092,129703813482.21793
2024-11-19,131035552073.70552,1.00138886758375,130853813453.9892
2024-11-20,131973907996.00893,1.00091081587846,131853813449.08398
2024-11-21,131965012483.07803,1.00108096102446,131822517479.53648
2024-11-22,132974872775.85684,1.00114705925768,132822517477.55585
2024-11-23,135961885521.45128,1.00102610413549,135822517474.57796
2024-11-24,135949544112.25175,1.00093523993209,135822517470.2366
2024-11-25,135821069775.29828,0.999989341284796,135822517468.83028
2024-11-26,135777322998.4014,0.99966725495255,135822517268.35464
2024-11-27,136256232004.41504,1.00135012382569,136072517256.84496
2024-11-28,136092198316.52432,1.00014463656201,136072517255.44444
2024-11-29,137147662886.2114,1.00054821806966,137072517255.3982
2024-11-30,137148472656.57536,1.00055412574997,137072517245.15665
2024-12-01,137167257316.73547,1.00069116782784,137072517202.76389
2024-12-02,138108669805.74268,1.00026183783438,138072517196.85245
2024-12-03,138176410494.1686,1.00075245458191,138072517195.96863
2024-12-04,138316835292.48395,1.00177480367054,138071784981.70044
2024-12-05,139282161730.86813,1.00151272056695,139071784981.44427
2024-12-06,141338163670.68707,1.00188824924508,141071784979.19803
2024-12-07,141197535101.61685,1.00089139105894,141071784973.82248
2024-12-08,141148222481.11557,1.00054183412635,141071784973.7517
2024-12-09,141135472697.189,1.00045145614724,141071784972.66095
2024-12-10,141164497108.84464,1.00065719845599,141071784949.592
2024-12-11,142187419095.98312,1.00081391352507,142071784948.68256
2024-12-12,143352168799.3119,1.00021199755183,143321784931.78244
2024-12-13,143335470404.4432,1.00010120725854,143320965282.45563
2024-12-14,143280500331.10648,0.999717662023978,143320965282.36584
2024-12-15,143221740108.64148,0.999307671606217,143320965282.33084
2024-12-16,143357557507.04977,1.00025531662341,143320965282.13007
2024-12-17,143324534485.7566,1.00002490357064,143320965281.9735
2024-12-18,143249875455.39847,0.999503981940855,143320965242.4128
2024-12-19,143187078709.57663,0.999084583621837,143318274605.4405
2024-12-20,143263142468.54556,0.999615316886277,143318274588.66772
2024-12-21,143235660837.43628,0.999423564431799,143318274588.48227
2024-12-22,143168557561.75327,0.998955352864724,143318274586.733
2024-12-23,143145789569.6973,0.998796489720667,143318274586.37827
2024-12-24,143222778858.19684,0.999333680729854,143318274586.3178
2024-12-25,143194090050.31903,0.999133505237943,143318274584.5536
2024-12-26,143143811058.5887,0.998782684718554,143318274584.3507
2024-12-27,143091789501.7472,0.99841970549687,143318274583.2692
2024-12-28,143048142364.35135,0.998115158696785,143318274567.7622
2024-12-29,143057210804.93033,0.99817843353982,143318274567.01245
2024-12-30,141045316770.48236,0.998068489116817,141318274555.77948
2024-12-31,141031317999.88168,0.99796943065747,141318274555.7338
2025-01-01,141013344422.0295,0.997842245586634,141318274552.63474
2025-01-02,141157974505.9508,0.998887123464764,141315240921.6437
2025-01-03,141266349302.0103,0.99965402451651,141315240910.80893
2025-01-04,141293014973.5469,0.999842720925344,141315240903.8711
2025-01-05,141278203672.65128,0.999737910584662,141315240901.5175
2025-01-06,141369860445.4535,1.0003865085152,141315240901.5175
2025-01-07,141299431828.79984,0.999888129078212,141315240895.06146
2025-01-08,141281536910.90573,0.999761497988301,141315240880.13937
2025-01-09,141311530140.33142,0.999973741405987,141315240879.86954
2025-01-10,141295680647.26297,0.999861584409932,141315240879.7149
2025-01-11,141270032112.49524,0.999680085696498,141315240879.35535
2025-01-12,141242668032.221,0.999486447134794,141315240879.07172
2025-01-13,141258716889.23615,0.999600014908266,141315240878.82248
2025-01-14,141269001033.9399,0.999672789403777,141315240878.1631
2025-01-15,141336781150.45255,1.00016408264881,141313594041.62936
2025-01-16,141321514465.9065,1.00005604856892,141313594041.19153
2025-01-17,141375967137.8318,1.00044138072994,141313594040.54373
2025-01-18,141113727012.39615,0.998585648968124,141313594039.94467
2025-01-19,141181152612.1252,0.999062783759431,141313594007.44214
2025-01-20,141163324844.2468,0.998936626500331,141313593975.22305
2025-01-21,141330249786.79233,1.00017812929378,141305079212.8246
2025-01-22,141396192598.99622,0.999583709151371,141455079053.89844
2025-01-23,141473117522.22342,1.00012752083493,141455079052.43756
2025-01-24,141460020428.01593,1.00006277636041,141451140640.2307
2025-01-25,141429223375.78113,0.999845054170632,141451140640.08267
2025-01-26,141406274725.9755,0.99968281691032,141451140635.80112
2025-01-27,141424183682.12366,0.999809425690099,141451140635.635
2025-01-28,141366542655.9834,0.999402616210807,141451043216.16516
2025-01-29,142470928642.3612,1.00013959482685,142451043213.6492
2025-01-30,142465018263.75467,1.00009810425958,142451043209.6342
2025-01-31,142454679214.9443,1.00002552460729,142451043208.0084
2025-02-01,142429125730.75497,0.999846140310709,142451043204.0015
2025-02-02,142439235476.24808,0.999917110285316,142451043202.5756
2025-02-03,142672959779.5634,1.00155784452603,142451043201.6844
2025-02-04,143466505907.61,1.00010779093188,143451043185.9858
2025-02-05,143442923634.94678,0.999959595300987,143448719637.2875
2025-02-06,143465417349.03543,1.00011640197846,143448719634.26245
2025-02-07,143467199808.86676,1.00012882774581,143448719633.67703
2025-02-08,143492713259.89548,1.00030668757486,143448719320.05045
2025-02-09,143468355513.1555,1.00013689453657,143448718167.3604
2025-02-10,143482633651.9566,1.00023642950615,143448718142.36835
2025-02-11,143430195806.3278,0.999870878908533,143448718061.37344
2025-02-12,143486741260.3748,1.00029117008353,143444974375.204
2025-02-13,143463458121.52454,1.00012885752966,143444974156.5126
2025-02-14,143461738295.04132,1.00011686825614,143444974131.0626
2025-02-15,143471969896.05884,1.00018819610303,143444974110.93192
2025-02-16,143460009551.96008,1.00010481678679,143444974110.69263
2025-02-17,143445462896.02475,1.0000034075447,143444974100.8635
2025-02-18,144361283150.82944,0.999420603247208,144444974099.78
2025-02-19,144446136867.35345,1.00000804993089,144444974095.29456
2025-02-20,144466523597.47336,1.00014919142714,144444973645.71198
2025-02-21,144367993046.69937,0.999467059347136,144444973645.25677
2025-02-22,144469126204.5024,1.00016720945917,144444973638.58047
2025-02-23,144423835901.8421,0.999853662440107,144444973626.82147
2025-02-24,144393191318.0382,0.999650357694405,144443694944.5673
2025-02-25,144300770585.30963,0.999010518638853,144443694929.17725
2025-02-26,144226751697.04233,0.998498079406401,144443694656.6627
2025-02-27,144263902697.85187,0.998764432232263,144442371035.7992
2025-02-28,143355522193.6331,0.999394538471631,143442371030.8303
2025-03-01,143405561785.69708,0.999743386577478,143442371023.46008
2025-03-02,144458022266.3324,1.00010835650343,144442370996.06412
2025-03-03,144338165617.97153,0.999296600138368,144439764528.35495
2025-03-04,144398448157.28568,0.999713954343441,144439764524.56232
2025-03-05,144435613493.64035,0.999971261516999,144439764473.35635
2025-03-06,144430100238.79245,0.999969652937692,144434483401.05963
2025-03-07,144395101059.4296,0.999727334334205,144434483384.00525
2025-03-08,144407982319.42358,0.999816518568427,144434483365.19992
2025-03-09,144387971974.11057,0.999677975863461,144434483363.90228
2025-03-10,144353613838.90622,0.999440095529811,144434483351.78433
2025-03-11,144423241122.16553,0.999937546219154,144432261462.97003
2025-03-12,144399883279.2032,0.999775824452746,144432261460.4572
2025-03-13,144365829906.9722,0.999540050451255,144432261460.45517
2025-03-14,144437110007.18903,1.00017085602687,144412436272.097
2025-03-15,144429081871.51462,1.00011526433339,144412436268.3149
2025-03-16,144400804103.20535,0.999919451882918,144412436253.02875
2025-03-17,144762093650.92194,1.00000041488275,144762033591.65137
2025-03-18,144723614415.4482,0.99974824652304,144760058263.44095
