posting_date,model_sat,wallet_sat,residual_sat,symbol
2021-04-28,14644206,14644206,0,XBTUSD
2021-04-29,14665669,14665669,0,XBTUSD
2021-04-30,-270251906,-270251906,0,XBTUSD
2021-05-01,-1261412,-1261412,0,XBTUSD
2021-05-02,15136122,15136122,0,XBTUSD
2021-05-03,-166342908,-166342908,0,XBTUSD
2021-05-04,967887687,967887687,0,XBTUSD
2021-05-05,1495827530,1495827530,0,XBTUSD
2021-05-06,-261659445,-261659445,0,XBTUSD
2021-05-07,-832143550,-832143550,0,XBTUSD
2021-05-08,-6623790,-6623790,0,XBTUSD
2021-05-09,-13390453,-13390453,0,XBTUSD
2021-05-10,-32225580,-32225580,0,XBTUSD
2021-05-11,-5053751618,-5053751618,0,XBTUSD
2021-05-12,-20263665,-20263665,0,XBTUSD
2021-05-13,-7141088674,-7141088674,0,XBTUSD
2021-05-14,2497177311,2497177311,0,XBTUSD
2021-05-15,6228385,6228385,0,XBTUSD
2021-05-16,6446030,6446030,0,XBTUSD
2021-05-17,4325586928,4325586928,0,XBTUSD
2021-05-18,3243764432,3243764432,0,XBTUSD
2021-05-19,1394199609,1394199609,0,XBTUSD
2021-05-20,-13409976516,-13409976516,0,XBTUSD
2021-05-21,2999639213,2999639213,0,XBTUSD
2021-05-22,1955080756,1955080756,0,XBTUSD
2021-05-23,-431344827,-431344827,0,XBTUSD
2021-05-24,-16451479,-16451479,0,XBTUSD
2021-05-25,2310979753,2310979753,0,XBTUSD
2021-05-26,-1540352,-1540352,0,XBTUSD
2021-05-27,-16089505,-16089505,0,XBTUSD
2021-05-28,2062474038,2062474038,0,XBTUSD
2021-05-29,2771927673,2771927673,0,XBTUSD
2021-05-30,-79255252,-79255252,0,XBTUSD
2021-05-31,80865464,80865464,0,XBTUSD
2021-06-01,4089810793,4089810793,0,XBTUSD
2021-06-02,775180714,775180714,0,XBTUSD
2021-06-03,-355587624,-355587624,0,XBTUSD
2021-06-04,215192034,215192034,0,XBTUSD
2021-06-05,6188979257,6188979257,0,XBTUSD
2021-06-06,1642472545,1642472545,0,XBTUSD
2021-06-07,-55932924,-55932924,0,XBTUSD
2021-06-08,12673333736,12673333736,0,XBTUSD
2021-06-09,4730741440,4730741440,0,XBTUSD
2021-06-10,-12002183815,-12002183815,0,XBTUSD
2021-06-11,-4457625402,-4457625402,0,XBTUSD
2021-06-12,1727572407,1727572407,0,XBTUSD
2021-06-13,451031058,451031058,0,XBTUSD
2021-06-14,6937300071,6937300071,0,XBTUSD
2021-06-15,14618196,14618196,0,XBTUSD
2021-06-16,306325181,306325181,0,XBTUSD
2021-06-17,969522397,969522397,0,XBTUSD
2021-06-18,7782782876,7782782876,0,XBTUSD
2021-06-19,525427428,525427428,0,XBTUSD
2021-06-20,-5597505961,-5597505961,0,XBTUSD
2021-06-21,1369723167,1369723167,0,XBTUSD
2021-06-22,4237243246,4237243246,0,XBTUSD
2021-06-23,-6220006265,-6220006265,0,XBTUSD
2021-06-24,-1665072163,-1665072163,0,XBTUSD
2021-06-25,14580933,14580933,0,XBTUSD
2021-06-26,-6573199470,-6573199470,0,XBTUSD
2021-06-27,-40411439,-40411439,0,XBTUSD
2021-06-28,-4372476437,-4372476437,0,XBTUSD
2021-06-29,-19021,-19021,0,XBTUSD
2021-06-30,-12332,-12332,0,XBTUSD
2021-07-01,2499316916,2499316916,0,XBTUSD
2021-07-02,804992813,804992813,0,XBTUSD
2021-07-03,414990,414990,0,XBTUSD
2021-07-04,127878784,127878784,0,XBTUSD
2021-07-05,105155016,105155016,0,XBTUSD
2021-07-06,-219363279,-219363279,0,XBTUSD
2021-07-07,-11649351,-11649351,0,XBTUSD
2021-07-08,2242121664,2242121664,0,XBTUSD
2021-07-09,33710038,33710038,0,XBTUSD
2021-07-10,-43943581,-43943581,0,XBTUSD
2021-07-11,-13827150,-13827150,0,XBTUSD
2021-07-12,-23095321,-23095321,0,XBTUSD
2021-07-13,-1883263773,-1883263773,0,XBTUSD
2021-07-14,508844144,508844144,0,XBTUSD
2021-07-15,-49323935,-49323935,0,XBTUSD
2021-07-16,1330236173,1330236173,0,XBTUSD
2021-07-17,7483216,7483216,0,XBTUSD
2021-07-18,687141140,687141140,0,XBTUSD
2021-07-19,-8797274,-8797274,0,XBTUSD
2021-07-20,-1538308,-1538308,0,XBTUSD
2021-07-21,-10074921,-10074921,0,XBTUSD
2021-07-22,1180849063,1180849063,0,XBTUSD
2021-07-23,1130234749,1130234749,0,XBTUSD
2021-07-24,-5874335,-5874335,0,XBTUSD
2021-07-25,156021197,156021197,0,XBTUSD
2021-07-26,4291299202,4291299202,0,XBTUSD
2021-07-27,1711018751,1711018751,0,XBTUSD
2021-07-28,-1173948812,-1173948812,0,XBTUSD
2021-07-29,-144042993,-144042993,0,XBTUSD
2021-07-30,1599230973,1599230973,0,XBTUSD
2021-07-31,-448013105,-448013105,0,XBTUSD
2021-08-01,28648528,28648528,0,XBTUSD
2021-08-02,23926463,23926463,0,XBTUSD
2021-08-03,499452907,499452907,0,XBTUSD
2021-08-04,-33733468,-33733468,0,XBTUSD
2021-08-05,814210938,814210938,0,XBTUSD
2021-08-06,4841040300,4841040300,0,XBTUSD
2021-08-07,1709695873,1709695873,0,XBTUSD
2021-08-08,662399597,662399597,0,XBTUSD
2021-08-09,-108374445,-108374445,0,XBTUSD
2021-08-10,-434019471,-434019471,0,XBTUSD
2021-08-11,385690880,385690880,0,XBTUSD
2021-08-12,696278893,696278893,0,XBTUSD
2021-08-13,3423349196,3423349196,0,XBTUSD
2021-08-14,21337215,21337215,0,XBTUSD
2021-08-15,6768902,6768902,0,XBTUSD
2021-08-16,296520,296520,0,XBTUSD
2021-08-17,28824944,28824944,0,XBTUSD
2021-08-18,3884239291,3884239291,0,XBTUSD
2021-08-19,412703674,412703674,0,XBTUSD
2021-08-20,2662044533,2662044533,0,XBTUSD
2021-08-21,2110756671,2110756671,0,XBTUSD
2021-08-22,270809698,270809698,0,XBTUSD
2021-08-23,174564656,174564656,0,XBTUSD
2021-08-24,1091020742,1091020742,0,XBTUSD
2021-08-25,319777528,319777528,0,XBTUSD
2021-08-26,2141264158,2141264158,0,XBTUSD
2021-08-27,-44795940,-44795940,0,XBTUSD
2021-08-28,181782216,181782216,0,XBTUSD
2021-08-29,-30896200,-30896200,0,XBTUSD
2021-08-30,-29021083,-29021083,0,XBTUSD
2021-08-31,-361392064,-361392064,0,XBTUSD
2021-09-01,-25293200,-25293200,0,XBTUSD
2021-09-02,-28275893,-28275893,0,XBTUSD
2021-09-03,-61700274,-61700274,0,XBTUSD
2021-09-04,701483631,701483631,0,XBTUSD
2021-09-05,-42453992,-42453992,0,XBTUSD
2021-09-06,2548006035,2548006035,0,XBTUSD
2021-09-07,5830880515,5830880515,0,XBTUSD
2021-09-08,-2430246984,-2430246984,0,XBTUSD
2021-09-09,10731240,10731240,0,XBTUSD
2021-09-10,-914963528,-914963528,0,XBTUSD
2021-09-11,-1412532331,-1412532331,0,XBTUSD
2021-09-12,-26568911,-26568911,0,XBTUSD
2021-09-13,-35693587,-35693587,0,XBTUSD
2021-09-14,27995224,27995224,0,XBTUSD
2021-09-15,3008779669,3008779669,0,XBTUSD
2021-09-16,742645231,742645231,0,XBTUSD
2021-09-17,533982113,533982113,0,XBTUSD
2021-09-18,873894274,873894274,0,XBTUSD
2021-09-19,10264309,10264309,0,XBTUSD
2021-09-20,5295209025,5295209025,0,XBTUSD
2021-09-21,811236732,811236732,0,XBTUSD
2021-09-22,2884329398,2884329398,0,XBTUSD
2021-09-23,-145306495,-145306495,0,XBTUSD
2021-09-24,594173570,594173570,0,XBTUSD
2021-09-25,2256657351,2256657351,0,XBTUSD
2021-09-26,2468524220,2468524220,0,XBTUSD
2021-09-27,1472558914,1472558914,0,XBTUSD
2021-09-28,13785852,13785852,0,XBTUSD
2021-09-29,-9169163,-9169163,0,XBTUSD
2021-09-30,-10507193,-10507193,0,XBTUSD
2021-10-01,3940999,3940999,0,XBTUSD
2021-10-02,11105483,11105483,0,XBTUSD
2021-10-03,17332269,17332269,0,XBTUSD
2021-10-04,18716944,18716944,0,XBTUSD
2021-10-05,18469469,18469469,0,XBTUSD
2021-10-06,11991847,11991847,0,XBTUSD
2021-10-07,16765860,16765860,0,XBTUSD
2021-10-08,16656529,16656529,0,XBTUSD
2021-10-09,16414455,16414455,0,XBTUSD
2021-10-10,16415085,16415085,0,XBTUSD
2021-10-11,16157975,16157975,0,XBTUSD
2021-10-12,22717167,22717167,0,XBTUSD
2021-10-13,-8993049023,-8993049023,0,XBTUSD
2021-10-14,15839291,15839291,0,XBTUSD
2021-10-15,30644784,30644784,0,XBTUSD
2021-10-16,49420457,49420457,0,XBTUSD
2021-10-17,22627911,22627911,0,XBTUSD
2021-10-18,34244694,34244694,0,XBTUSD
2021-10-19,39055279,39055279,0,XBTUSD
2021-10-20,18927916,18927916,0,XBTUSD
2021-10-21,-5675215710,-5675215710,0,XBTUSD
2021-10-22,-3053055214,-3053055214,0,XBTUSD
2021-10-23,-1722840117,-1722840117,0,XBTUSD
2021-10-24,-9802136,-9802136,0,XBTUSD
2021-10-25,-14970210,-14970210,0,XBTUSD
2021-10-26,-9572902,-9572902,0,XBTUSD
2021-10-27,-9476053,-9476053,0,XBTUSD
2021-10-28,-17843976,-17843976,0,XBTUSD
2021-10-29,-17117657,-17117657,0,XBTUSD
2021-10-30,1270780350,1270780350,0,XBTUSD
2021-10-31,603363133,603363133,0,XBTUSD
2021-11-01,4959510,4959510,0,XBTUSD
2021-11-02,9660226,9660226,0,XBTUSD
2021-11-03,10977657,10977657,0,XBTUSD
2021-11-04,9935755,9935755,0,XBTUSD
2021-11-05,4857115,4857115,0,XBTUSD
2021-11-06,4893740,4893740,0,XBTUSD
2021-11-07,4889815,4889815,0,XBTUSD
2021-11-08,4744505,4744505,0,XBTUSD
2021-11-09,17215336,17215336,0,XBTUSD
2021-11-10,-1369864266,-1369864266,0,XBTUSD
2021-11-11,-11707493,-11707493,0,XBTUSD
2021-11-12,-6584772,-6584772,0,XBTUSD
2021-11-13,-13566023,-13566023,0,XBTUSD
2021-11-14,-16058361,-16058361,0,XBTUSD
2021-11-15,-15874779,-15874779,0,XBTUSD
2021-11-16,-550179387,-550179387,0,XBTUSD
2021-11-17,-538110434,-538110434,0,XBTUSD
2021-11-18,-17873495,-17873495,0,XBTUSD
2021-11-19,-20573108,-20573108,0,XBTUSD
2021-11-20,-17781929,-17781929,0,XBTUSD
2021-11-21,-16458296,-16458296,0,XBTUSD
2021-11-22,-26124179,-26124179,0,XBTUSD
2021-11-23,-26938696,-26938696,0,XBTUSD
2021-11-24,-26922089,-26922089,0,XBTUSD
2021-11-25,-26770026,-26770026,0,XBTUSD
2021-11-26,-197099693,-197099693,0,XBTUSD
2021-11-27,-38461588,-38461588,0,XBTUSD
2021-11-28,-28807374,-28807374,0,XBTUSD
2021-11-29,-1874189656,-1874189656,0,XBTUSD
2021-11-30,-25877036,-25877036,0,XBTUSD
2021-12-01,-83779387,-83779387,0,XBTUSD
2021-12-02,-26390664,-26390664,0,XBTUSD
2021-12-03,-26642132,-26642132,0,XBTUSD
2021-12-04,-8252559183,-8252559183,0,XBTUSD
2021-12-05,76831029,76831029,0,XBTUSD
2021-12-06,53513862,53513862,0,XBTUSD
2021-12-07,-8398394122,-8398394122,0,XBTUSD
2021-12-08,58590,58590,0,XBTUSD
2021-12-09,-86276,-86276,0,XBTUSD
2021-12-10,-87775,-87775,0,XBTUSD
2021-12-11,-79885,-79885,0,XBTUSD
2021-12-12,-31991,-31991,0,XBTUSD
2021-12-13,29472,29472,0,XBTUSD
2021-12-14,46617,46617,0,XBTUSD
2021-12-15,-39829,-39829,0,XBTUSD
2021-12-16,-65852,-65852,0,XBTUSD
2021-12-17,-88906,-88906,0,XBTUSD
2021-12-18,-4167,-4167,0,XBTUSD
2021-12-19,-40889,-40889,0,XBTUSD
2021-12-20,-56803,-56803,0,XBTUSD
2021-12-21,-6613647,-6613647,0,XBTUSD
2021-12-22,-6696377,-6696377,0,XBTUSD
2021-12-23,379139846,379139846,0,XBTUSD
2021-12-24,751853058,751853058,0,XBTUSD
2021-12-25,-3980434,-3980434,0,XBTUSD
2021-12-26,3549546,3549546,0,XBTUSD
2021-12-27,-7959854,-7959854,0,XBTUSD
2021-12-28,12797939,12797939,0,XBTUSD
2021-12-29,5419287,5419287,0,XBTUSD
2021-12-30,11769340,11769340,0,XBTUSD
2021-12-31,-159371,-159371,0,XBTUSD
2022-01-01,1958048,0,1958048,XBTUSD
