date,active_contracts,missing_mark_contracts,cash_flow_sat,model_wallet_btc,known_unrealised_btc,reference_equity_btc,reference_equity_usd,gross_reference_value_usd,gross_value_to_reference_equity,btc_collateral_value_usd,btc_factor_delta_usd,btc_derivative_delta_usd,alt_factor_delta_usd,btc_inverse_net_contracts,futures_gross_reference_usd,largest_alt_factor_abs_usd,largest_alt_factor,model_wallet_sat,cash_date_ambiguity
2018-07-14,4,0,0,18.07183856,0.23626691633030858,18.308105476330308,114519.2590257534,292492.06179507053,2.5540862234298434,113041.38288911941,22029.471053829184,-91011.91183529023,192490.78797169204,100001,292491.06179507053,192490.92488348507,eos,1807183856,False
2018-07-15,4,0,0,18.81339934,1.0000070110110553,19.813406351011054,125767.66283254034,300006.5111461382,2.385402609775749,119420.01405560014,25761.436659668107,-93658.57739593204,7.2261727473232895,-99999,100007.5111461382,7.368659449322679,eos,1881339934,False
2018-07-16,4,0,0,18.53312877,2.0981384512797012,20.6312672212797,138452.4615128601,851578.2478935282,6.150690558971605,124372.25838918422,-209967.29059392237,-334339.5489831066,-151579.24789338722,-499999,251579.2478935283,120088.26042205493,eos,1853312877,False
2018-07-17,3,0,0,13.02838258,3.133575594828506,16.161958174828506,118315.14742303707,453638.80913118704,3.834156648676578,95375.51013076944,-135306.0434456711,-230681.55357644055,-8.809131250018254,-253630,100008.80913118704,8.80913118703178,eos,1302838258,False
2018-07-18,5,0,0,17.15699094,2.833423125376985,19.990414065376985,147450.06056420846,599577.2987775749,4.066307578873348,126550.62296003863,-252127.23821328836,-378677.86117332696,242343.29877755954,-157234,342343.2987775748,146534.35629496764,xrp,1715699094,False
2018-07-19,6,0,0,19.06558566,1.868569528604837,20.93415518860484,156316.0547944596,712762.0523498758,4.559749497817665,142363.38203603635,-356445.99755542004,-498809.3795914564,359607.0523498929,-153155,459607.0523498758,268396.3210248392,eth,1906558566,False
2018-07-20,6,0,0,17.57806164,0.22825626242164399,17.806317902421647,130471.46184896563,471044.5373216407,3.6103262019622657,128798.9696247151,-140571.07547247142,-269370.0450971865,371043.5373216751,100001,471043.5373216407,256450.71792518976,eth,1757806164,False
2018-07-21,5,0,0,17.70078088,1.3982770522639043,19.099057932263904,141534.82209481372,551057.0319482761,3.893437839481826,131172.79824351618,-209522.20985331223,-340695.0080968284,448774.03194841463,97717,548774.0319482761,264718.4361320864,eth,1770078088,False
2018-07-22,5,0,0,18.43116057,0.9042373728185163,19.335397942818517,143071.9628183407,511220.86008585047,3.5731728985570053,136381.0730748019,-168146.89726757933,-304527.9703423813,411219.8600859847,100001,511219.86008585047,261938.51424108687,eth,1843116057,False
2018-07-23,5,0,0,22.62837692,-5.496164375522159,17.13221254447784,132194.86963170944,464777.8369540686,3.515853816785208,174604.14579556303,-332582.9673225235,-507187.1131180865,458807.8369539289,-5970,458807.8369540686,257251.60079544102,eth,2262837692,False
2018-07-24,5,0,0,21.27281716,-3.3027499757484717,17.970067184251526,150905.7330811779,1100638.1468426134,7.293547596700906,178640.9608443191,-949732.4137603573,-1128373.3746046764,380599.1468427237,-720039,380599.14684261335,242842.78976504982,eth,2127281716,False
2018-07-25,5,0,0,24.75471256,-1.7888533936471993,22.965859166352804,188382.5213813316,437218.0290220075,2.32090549492632,203055.98559775125,207018.49235920236,3962.5067614511063,209291.02902198792,227927,209291.02902200748,157407.9373220338,eth,2475471256,False
2018-07-26,5,0,0,25.59079385,-0.9295945870200792,24.66119926297992,195167.0238746172,967401.8259570545,4.956789352788157,202523.77108808345,939151.1979173811,736627.4268292976,111708.82595688454,855693,111708.82595705453,62563.50072326124,eth,2559079385,False
2018-07-27,5,0,0,26.4989893,-1.2311926796592632,25.26779662034074,206533.27449980337,258413.3624091306,1.2511948161136457,216596.76596646794,16017.912090755999,-200578.85387571194,224464.36240919866,33949,224464.3624091306,82942.2056525935,ada,2649898930,False
2018-07-28,5,0,-400120000,23.26619339,-1.824890934833349,21.441302455166653,175611.98719224887,302723.4563875693,1.723820003563691,190558.5010127272,-127109.46919527487,-317667.9702080021,302722.4563877098,1,302722.4563875693,118359.64350740946,eos,2326619339,False
2018-07-29,5,0,0,23.90627117,-1.4667580708173384,22.439513099182662,184668.348018413,521311.8759326245,2.822962795338621,196739.18880195825,164209.89198973984,-32529.29681221841,270459.45602847496,250001,271310.8759326245,119215.84716411406,eos,2390627117,False
2018-07-30,5,0,0,24.54887599,-3.669726586145565,20.879149403854434,170621.05822751464,674654.041406777,3.9541077075442796,200609.47496915705,-4030.983179109171,-204640.45814826622,424653.04140685475,250001,424653.041406777,223355.8037560147,eos,2454887599,False
2018-07-31,5,0,0,20.4496001,-2.8161725990261357,17.63342750097387,136220.57332469473,1174435.1545865913,8.62156960525495,157975.8813043515,601267.4187381344,443291.53743378294,354694.1545861773,819741,354694.15458659123,149943.1178737645,eos,2044960010,False
2018-08-01,5,0,0,19.25954793,-1.6669239671331568,17.592623962866842,133645.85148424513,593410.3622656334,4.440170463020977,146308.96947148954,52401.48921860964,-93907.4802528799,337327.36226564157,256083,337327.3622656335,130734.21711513729,eth,1925954793,False
2018-08-02,5,0,0,20.09013812,-3.7967694739284603,16.29336864607154,122895.90471098883,642182.1626498936,5.225415477920904,151533.77755442972,-26546.257939189672,-178080.0354936194,395812.16264967225,246370,395812.16264989355,139683.4053192585,eos,2009013812,False
2018-08-03,5,0,0,19.87615435,-1.5585532207883543,18.317601129211646,135758.04780545263,495597.8798340008,3.6505966890759565,147309.0222568891,141032.16797171626,-6276.854285172827,245161.8798339041,250436,245161.8798340008,101051.47433687265,ada,1987615435,False
2018-08-04,4,0,0,18.84174512,-5.113544325427524,13.728200794572475,96127.72639160621,1792414.5927876048,18.646176915551358,131933.83071376808,1691661.1336027563,1559727.3028889883,98440.59278759232,1693974,98440.59278760472,98433.59987535022,ada,1884174512,False
2018-08-05,4,0,0,16.48843473,-0.18898477839492864,16.299449951605073,114611.01262811525,52324.082783304046,0.456536257585324,115939.87568100677,62286.92984477675,-53652.94583623002,52323.08278333221,-1,52323.082783304046,52316.01345265206,ada,1648843473,False
2018-08-06,4,0,0,17.20368056,0.3859286389191441,17.589609198919142,121895.83158129088,802524.2442291894,6.583688989348216,119221.34962776485,820665.5873521231,701444.2377243582,51877.24422910833,750647,51877.24422918941,51870.16372039953,ada,1720368056,False
2018-08-07,4,0,0,21.3676496,-0.2546895390380763,21.112960060961925,141933.52995813367,312533.0226687222,2.201967517900178,143645.70036032773,-170599.4927107531,-314245.19307108084,62024.022668774705,-250509,62024.022668722195,62017.42688253793,ada,2136764960,False
2018-08-08,1,0,0,17.78351519,0.5685078686767959,18.352023058676796,115019.26145527948,1317937.0,11.45840256079566,111456.2016782919,1432956.2614562747,1321500.0597779828,0.0,1317937,0.0,0.0,,1778351519,False
2018-08-09,1,0,0,24.36082311,0.16796216334754943,24.528785273347545,160862.15085687497,749999.0,4.662370831205048,159760.63871277307,-589136.8491426692,-748897.4878554423,0.0,-749999,0.0,0.0,,2436082311,False
2018-08-10,1,0,-250120000,25.14171931,-0.011980359266524314,25.129738950733476,154189.84247214685,172090.0,1.1160916779008103,154263.35098378267,-17900.15752791078,-172163.50851169345,0.0,-172090,0.0,0.0,,2514171931,False
2018-08-11,2,0,0,26.27806225,1.3297004897901679,27.607762739790168,174308.4929988524,550405.9929083099,3.1576544747703927,165913.0974465317,623904.5000902843,457991.4026437526,50404.99290844309,500001,50404.99290830989,50404.99290830989,eos,2627806225,False
2018-08-12,2,0,0,27.22001759,0.2904194403627986,27.5104370303628,173719.9271618568,65753.09798771738,0.37850060762720955,171886.01794512823,107968.8291742059,-63917.18877092234,65752.09798771539,1,65752.09798771738,65752.09798771738,eos,2722001759,False
2018-08-13,4,0,-50040000,27.30047274,0.609080426273485,27.909553166273486,174877.0191111763,156929.6628413128,0.8973715565310861,171060.613713673,17949.356269964483,-153111.2574437085,156928.66284123738,1,156928.6628413128,68968.8329404842,eos,2730047274,False
2018-08-14,4,0,0,25.44243946,0.3913773406283438,25.833816800628345,159777.74154116784,238236.55329542822,1.4910496981461272,157357.1395813961,-78456.8117542949,-235813.951335691,238235.5532955262,1,238235.55329542822,89936.3868434096,eos,2544243946,False
2018-08-15,1,0,0,28.37165588,-0.6626482997259998,27.709007580273997,173741.42938589866,505154.0,2.9075045703578155,177896.37656114472,678895.4293854476,500999.0528243029,0.0,505154,0.0,0.0,,2837165588,False
2018-08-16,1,0,0,30.38286758,0.0308864084278059,30.413753988427803,191325.33674975895,250001.0,1.306680046913938,191131.0380618795,-58675.66325032385,-249806.70131220334,0.0,-250001,0.0,0.0,,3038286758,False
2018-08-17,5,0,0,29.09500124,-2.091947295412487,27.00305394458751,177223.1570728586,1318739.6165429992,7.441124728417118,190952.77094852694,-210743.84620733326,-401696.6171558602,-568738.616542978,-750001,362033.9967196709,233483.93801550046,xrp,2909500124,False
2018-08-18,1,0,0,30.32705027,1.842601744940548e-06,30.327052112601745,194071.5238830685,1.0,5.1527394642529704e-06,194071.51209173028,194072.52388307825,1.0117913479625713,0.0,1,0.0,0.0,,3032705027,False
2018-08-19,1,0,0,30.17025461,-2.1620477853477495e-07,30.170254393795222,195826.55675307894,1.0,5.106559685165262e-06,195826.55815640278,195827.55675321096,0.998596808174625,0.0,1,0.0,0.0,,3017025461,False
2018-08-20,1,0,0,30.28008684,1.035439866827128e-06,30.280087875439868,189945.5598669549,1.0,5.264666363880462e-06,189945.55337168954,189946.55986694852,1.00649525897461,0.0,1,0.0,0.0,,3028008684,False
2018-08-21,1,0,0,30.28008702,5.9639420724504275e-06,30.280092983942072,196005.34436669195,1.0,5.1019017018697905e-06,196005.30576164142,196006.34436661494,1.0386049735243432,0.0,1,0.0,0.0,,3028008702,False
2018-08-22,1,0,0,31.23981713,-6.210517901794629e-07,31.23981650894821,198841.7392192527,1.0,5.029125192358888e-06,198841.74317225342,198840.73921930394,-1.003952949482482,0.0,-1,0.0,0.0,,3123981713,False
2018-08-23,1,0,0,31.60332571,-0.09781149939041138,31.50551421060959,205302.8171526319,250001.0,1.2177183122340565,205940.19689004982,-44698.182847350836,-250638.37973740065,0.0,-250001,0.0,0.0,,3160332571,False
2018-08-24,1,0,0,30.30449703,-0.3265435072428799,29.97795352275712,200784.29496833344,500001.0,2.4902395881055206,202971.39582658507,-299216.70503157657,-502188.10085816163,0.0,-500001,0.0,0.0,,3030449703,False
2018-08-25,1,0,0,29.88746262,-0.03732518593735218,29.850137434062646,201352.27938870012,250000.99999999997,1.2416099820622641,201604.05415133544,-48648.72061123606,-250252.7747625715,0.0,-250001,0.0,0.0,,2988746262,False
2018-08-26,1,0,0,30.29127167,0.017609373806266784,30.308881043806267,202762.45381670297,550001.0,2.7125386857726643,202644.64940690066,-347238.5461835074,-549883.195590408,0.0,-550001,0.0,0.0,,3029127167,False
2018-08-27,1,0,0,28.19507423,-0.1847927495459175,28.010281480454083,191566.76734536825,250001.0,1.3050332448805326,192830.59433275773,-58434.23265469028,-251264.826987448,0.0,-250001,0.0,0.0,,2819507423,False
2018-08-28,1,0,0,28.61887789,6.554105983113731e-07,28.618878545410602,202992.95594549444,1.0,4.926279315172442e-06,202992.95129668422,202993.95594542148,1.0046487372601405,0.0,1,0.0,0.0,,2861887789,False
2018-08-29,1,0,0,28.91048582,-2.881797324508989e-07,28.91048553182027,203339.820401581,0.9999999999999999,4.91787588886955e-06,203339.8224284724,203340.8204014995,0.9979730271152221,0.0,1,0.0,0.0,,2891048582,False
2018-08-30,1,0,0,29.70234829,1.3854508354792233e-06,29.702349675450836,206935.19329207423,1.0,4.832430791936737e-06,206935.18363968848,206936.1932920583,1.0096523698302917,0.0,1,0.0,0.0,,2970234829,False
2018-08-31,1,0,0,29.70234826,2.574098148185658e-06,29.702350834098148,208663.19611378093,1.0,4.792411975970668e-06,208663.17803037906,208664.19611382298,1.0180834439233877,0.0,1,0.0,0.0,,2970234826,False
2018-09-01,1,0,0,29.79988368,5.134339504485979e-07,29.79988419343395,214331.27298910372,1.0,4.665674710245567e-06,214331.26929630575,214332.2729889769,1.0036926711618435,0.0,1,0.0,0.0,,2979988368,False
2018-09-02,1,0,0,30.82898707,0.11847085284193992,30.94745792284194,225503.84486149077,500001.0,2.217261529652016,224640.58711390823,-274497.15513866977,-499137.742252578,0.0,-500001,0.0,0.0,,3082898707,False
2018-09-03,1,0,0,31.33925343,0.016197224995222092,31.35545065499522,227561.2491723526,500001.0,2.197215043503757,227443.6982944018,-272439.7508277616,-499883.4491221634,0.0,-500001,0.0,0.0,,3133925343,False
2018-09-04,1,0,0,30.91491756,-0.3567478036695862,30.558169756330415,224871.81037888248,750001.0,3.335237968406697,227497.05021161988,-525129.189621075,-752626.2398326949,0.0,-750001,0.0,0.0,,3091491756,False
2018-09-05,1,0,-701200000,31.78363132,-1.9611576683815766,29.822473651618424,202521.3566489305,2299999.0,11.356822006614511,215839.37701983744,2502520.3566488926,2286680.979629055,0.0,2299999,0.0,0.0,,3178363132,False
2018-09-06,1,0,0,17.77197319,0.3469480988227558,18.118921288822758,117556.93721621594,500001.00000000006,4.253266645424557,115305.9116048981,-382444.0627837612,-497749.9743886593,0.0,-500001,0.0,0.0,,1777197319,False
2018-09-07,1,0,0,18.95564973,2.319015199388341e-06,18.9556520490152,121480.20816969052,1.0,8.23179359886462e-06,121480.19330792538,121479.20816969418,-0.9851382312044734,0.0,-1,0.0,0.0,,1895564973,False
2018-09-08,1,0,0,18.98001419,0.5303543500323057,19.510368540032303,120726.07314912228,249999.00000000003,2.0707954253692846,117444.35153911886,370725.0731491513,253280.72161003243,0.0,249999,0.0,0.0,,1898001419,False
2018-09-09,1,0,0,20.30813571,0.09320323711881638,20.401338947118816,127492.99214137654,999998.9999999999,7.843560522064651,126910.54215569957,1127491.9921413674,1000581.4499856678,0.0,999999,0.0,0.0,,2030813571,False
2018-09-10,3,0,0,23.64560214,0.15188211511841596,23.797484255118416,149814.4111495496,81173.67535012645,0.5418282175077019,148858.25421309864,68641.97046437766,-80216.28374872098,81172.67535009887,-1,81171.44068521833,81171.44068521833,ada,2364560214,False
2018-09-11,2,0,0,23.85964886,-0.3935136820840452,23.46613517791596,147330.36129919218,77529.52809252962,0.526229131652545,149801.00729684156,69800.83320682752,-80000.17409001404,77528.52809266187,-1,77528.52809252962,77528.52809252962,ada,2385964886,False
2018-09-12,2,0,0,23.95692912,-0.19204419804886835,23.764884921951133,150373.17351180917,37789.81553018985,0.25130689635423653,151588.34015831223,112583.35798163898,-39004.98217667325,37788.815530075226,-1,37788.81553018985,37788.81553018985,ada,2395692912,False
2018-09-13,3,0,0,21.56891257,-2.8407219419105214,18.72819062808948,121563.04321328108,1163995.2847450755,9.575239760186474,140001.92025372759,-628438.026586955,-768439.9468406825,-413994.14514504315,-750001,0.0697998593699388,413994.2149452162,eth,2156891257,False
2018-09-14,3,0,0,20.12427891,0.09090075946315418,20.215179669463154,131291.4360056198,500002.4430957097,3.8083401195665774,130701.06325410045,-368709.6321771969,-499410.69543129735,1.443095679860562,-500001,0.0681829377973265,1.3749127718958092,eth,2012427891,False
2018-09-15,3,0,0,20.35788702,7.949443984705757e-06,20.357894969443983,132818.27942111684,2.522956477722126,1.8995551581592016e-05,132818.22755762734,132817.21013350761,-1.017424119723728,1.522956445114687,-1,0.0692874842262012,1.4536689934959248,eth,2035788702,False
2018-09-16,3,0,0,18.80194854,-0.04945849964669077,18.75249004035331,121842.51695010264,285783.1518916566,2.345512543939744,122163.86883822847,121841.44721701159,-322.42162121688307,-285782.01242555224,-1,0.06973305802935742,285782.0821585986,eth,1880194854,False
2018-09-17,3,0,0,19.67397227,-3.0715590391647636,16.602413230835236,103907.77835792463,492228.9346126315,4.737171195375589,123131.42201847673,103906.71494140406,-19224.70707707267,492227.9346128198,-1,0.063416527671991,492227.8711961038,eth,1967397227,False
2018-09-18,3,0,0,12.00405212,0.5328987719494689,12.53695089194947,79488.6288833818,273138.1556146597,3.4361915591144765,76109.86533226172,79487.55993900704,3377.6946067453246,273137.15561474964,-1,0.0689444448511492,273137.08667021483,eth,1200405212,False
2018-09-19,3,0,0,15.92911475,-0.05179592965941033,15.877318820340589,101360.03926584542,408227.7264332219,4.0275016603193,101690.70198815361,101358.9673977549,-331.7345903987152,408226.72643298574,-1,0.07186808286598478,408226.65456513903,eth,1592911475,False
2018-09-20,3,0,0,16.55199515,0.00027147157355230734,16.55226662157355,107566.67757089004,25.789277643587162,0.0002397515496989406,107564.91338379172,107565.59655310411,0.6831693123967852,24.789277667878196,-1,0.08101774229839412,24.70825990128877,eth,1655199515,False
2018-09-21,0,0,99950000,2.6733759,0.0,2.6733759,18021.608964347433,0.0,0.0,18021.608964347433,18021.608964336338,-1.1095835361629725e-08,0.0,0,0.0,0.0,,267337590,False
2018-09-22,0,0,0,2.92578371,0.0,2.92578371,19618.77259821963,0.0,0.0,19618.77259821963,19618.772598223586,3.954482963308692e-09,0.0,0,0.0,0.0,,292578371,False
2018-09-23,0,0,64362202,3.6833163,0.0,3.6833163,24689.773218905822,0.0,0.0,24689.773218905822,24689.77321890634,5.165929906070232e-10,0.0,0,0.0,0.0,,368331630,False
2018-09-24,1,0,0,3.44935438,2.2455245210391696e-06,3.449356625524521,22684.84907989812,1.0,4.408228577928415e-05,22684.83431210505,22683.84907991276,-0.9852321922880947,0.0,-1,0.0,0.0,,344935438,False
2018-09-25,2,0,0,5.52064676,0.028022832527932817,5.548669592527933,35602.72783494706,105849.68739644114,2.9730780148969598,35422.920898704215,35603.727834968595,180.80693626438006,-105848.68739635567,1,0.0,105848.68739644114,eth,552064676,False
2018-09-26,2,0,0,6.40325814,1.937825688889989e-06,6.4032600778256885,41385.873282139626,2.3898008898353806,5.774436299902162e-05,41385.86075748696,41386.87328217202,1.0125246850584517,-1.3898008910473436,1,0.0,1.3898008898353809,eth,640325814,False
2018-09-27,2,0,0,6.90509958,9.835600546724381e-06,6.905109415600546,46111.63354029717,2.525477785891122,5.476877724759188e-05,46111.56785913547,46112.63354028779,1.0656811523149372,-1.52547778270673,1,0.0,1.525477785891122,eth,690509958,False
2018-09-28,2,0,0,5.26827325,-0.0021714341595696,5.266101815840431,34878.05669691602,3059.2734624734258,0.08771341502933941,34892.43837930265,34879.05669691827,-13.381682384380838,-3058.273462484067,1,0.0,3058.2734624734258,eth,526827325,False
2018-09-29,1,0,0,5.49625705,4.46816015499644e-06,5.496261518160154,36190.12928117217,1.0,2.7631843816602434e-05,36190.09986057544,36191.12928117829,1.029420602848404,0.0,1,0.0,0.0,,549625705,False
2018-09-30,1,0,0,5.49625699,4.927740647746487e-06,5.4962619177406475,36299.97954758638,0.9999999999999999,2.7548224887815145e-05,36299.94700239705,36300.97954763187,1.0325452348188264,0.0,1,0.0,0.0,,549625699,False
2018-10-01,1,0,0,5.4962569,3.9431131691978044e-06,5.496260843113169,36065.44042605911,1.0,2.7727375243072015e-05,36065.41455208458,36066.44042603875,1.0258739541750401,0.0,1,0.0,0.0,,549625690,False
2018-10-02,3,0,0,5.46033403,-0.18911991474747897,5.271214115252521,34308.86168395864,198592.1256625414,5.788362420528648,35539.79043298793,-17613.396185079182,-53153.18661806711,198591.1256624604,1,51923.257869060006,146667.8677934814,eth,546033403,False
2018-10-03,2,0,399950000,8.93718701,1.212306524598207e-06,8.937188222306526,57774.06756675517,2.4156233229096515,4.181155014087444e-05,57774.05972985196,57775.06756676303,1.0078369110706262,-1.4156233009998687,1,0.0,1.4156233229096515,eth,893718701,False
2018-10-04,2,0,0,8.93718713,1.1733738499667746e-06,8.93718830337385,58496.45051194997,2.4460820769352725,4.1815906016991125e-05,58496.44283188294,58497.450511895295,1.0076800123570138,-1.4460820602835156,1,0.0,1.4460820769352725,eth,893718713,False
