time,symbol,execcomm,lastqty
2018-10-15 04:00:00,ETHUSD,-2,1
2018-10-15 04:00:00,XBTUSD,3,1
2018-10-15 12:00:00,XBTUSD,-3,1
2018-10-15 12:00:00,ETHUSD,-9,1
2018-10-15 20:00:00,ETHUSD,-28,1
2018-10-15 20:00:00,XBTUSD,-391252,250001
2018-10-16 04:00:00,ETHUSD,-2,1
2018-10-16 04:00:00,XBTUSD,-389152,250001
2018-10-16 12:00:00,ETHUSD,-2,1
2018-10-16 12:00:00,XBTUSD,-81380,249999
2018-10-16 20:00:00,XBTUSD,-2,1
2018-10-16 20:00:00,ETHUSD,-2,1
2018-10-17 04:00:00,ETHUSD,-2,1
2018-10-17 04:00:00,XBTUSD,-2,1
2018-10-17 12:00:00,ETHUSD,-3,1
2018-10-17 12:00:00,XBTUSD,1,1
2018-10-17 20:00:00,ETHUSD,-16,1
2018-10-17 20:00:00,XBTUSD,-2,1
2018-10-18 04:00:00,ETHUSD,-14,1
2018-10-18 04:00:00,XBTUSD,-2,1
2018-10-18 12:00:00,ETHUSD,-2,1
2018-10-18 12:00:00,XBTUSD,-2,1
2018-10-18 20:00:00,ETHUSD,-2,1
2018-10-18 20:00:00,XBTUSD,-2,1
2018-10-19 04:00:00,ETHUSD,-5,1
2018-10-19 04:00:00,XBTUSD,-2,1
2018-10-19 12:00:00,ETHUSD,-2,1
2018-10-19 12:00:00,XBTUSD,-2,1
2018-10-19 20:00:00,XBTUSD,-2,1
2018-10-19 20:00:00,ETHUSD,-2,1
2018-10-20 04:00:00,ETHUSD,-2,1
2018-10-20 04:00:00,XBTUSD,-2,1
2018-10-20 12:00:00,XBTUSD,-2,1
2018-10-20 12:00:00,ETHUSD,-2,1
2018-10-20 20:00:00,XBTUSD,-2,1
2018-10-20 20:00:00,ETHUSD,-3,1
2018-10-21 04:00:00,XBTUSD,-2,1
2018-10-21 04:00:00,ETHUSD,-18,1
2018-10-21 12:00:00,ETHUSD,-2,1
2018-10-21 12:00:00,XBTUSD,-2,1
2018-10-21 20:00:00,XBTUSD,-2,1
2018-10-21 20:00:00,ETHUSD,4,1
2018-10-22 04:00:00,XBTUSD,-2,1
2018-10-22 04:00:00,ETHUSD,-2,1
2018-10-22 12:00:00,XBTUSD,-2,1
2018-10-22 12:00:00,ETHUSD,-17,1
2018-10-22 20:00:00,ETHUSD,-5,1
2018-10-22 20:00:00,XBTUSD,-2,1
2018-10-23 04:00:00,ETHUSD,-2,1
2018-10-23 04:00:00,XBTUSD,-2,1
2018-10-23 12:00:00,ETHUSD,-2,1
2018-10-23 12:00:00,XBTUSD,-2,1
2018-10-23 20:00:00,XBTUSD,-2,1
2018-10-23 20:00:00,ETHUSD,-3,1
2018-10-24 04:00:00,XBTUSD,-2,1
2018-10-24 04:00:00,ETHUSD,-2,1
2018-10-24 12:00:00,XBTUSD,-2,1
2018-10-24 12:00:00,ETHUSD,-2,1
2018-10-24 20:00:00,ETHUSD,-2,1
2018-10-24 20:00:00,XBTUSD,-2,1
2018-10-25 04:00:00,XBTUSD,-2,1
2018-10-25 04:00:00,ETHUSD,-2,1
2018-10-25 12:00:00,ETHUSD,0,1
2018-10-25 12:00:00,XBTUSD,-2,1
2018-10-25 20:00:00,ETHUSD,-10,1
2018-10-25 20:00:00,XBTUSD,-2,1
2018-10-26 04:00:00,XBTUSD,-2,1
2018-10-26 04:00:00,ETHUSD,-17,1
2018-10-26 12:00:00,ETHUSD,-6,1
2018-10-26 12:00:00,XBTUSD,-2,1
2018-10-26 20:00:00,ETHUSD,-6,1
2018-10-26 20:00:00,XBTUSD,-2,1
2018-10-27 04:00:00,XBTUSD,-3,1
2018-10-27 04:00:00,ETHUSD,-4,1
2018-10-27 12:00:00,ETHUSD,-1,1
2018-10-27 12:00:00,XBTUSD,-2,1
2018-10-27 20:00:00,XBTUSD,-2,1
2018-10-27 20:00:00,ETHUSD,-2,1
2018-10-28 04:00:00,ETHUSD,-2,1
2018-10-28 04:00:00,XBTUSD,-2,1
2018-10-28 12:00:00,ETHUSD,-15,1
2018-10-28 12:00:00,XBTUSD,-2,1
2018-10-28 20:00:00,ETHUSD,-2,1
2018-10-28 20:00:00,XBTUSD,-2,1
2018-10-29 04:00:00,ETHUSD,1,1
2018-10-29 04:00:00,XBTUSD,-2,1
2018-10-29 12:00:00,XBTUSD,-2,1
2018-10-29 12:00:00,ETHUSD,-2,1
2018-10-29 20:00:00,XBTUSD,-12,1
2018-10-29 20:00:00,ETHUSD,-10,1
2018-10-30 04:00:00,XBTUSD,-7,1
2018-10-30 04:00:00,ETHUSD,-14,1
2018-10-30 12:00:00,ETHUSD,-5,1
2018-10-30 12:00:00,XBTUSD,-2,1
2018-10-30 20:00:00,ETHUSD,-2,1
2018-10-30 20:00:00,XBTUSD,-6,1
2018-10-31 04:00:00,ETHUSD,-15,1
2018-10-31 04:00:00,XBTUSD,-8,1
2018-10-31 12:00:00,ETHUSD,-2,1
2018-10-31 12:00:00,XBTUSD,-2,1
2018-10-31 20:00:00,XBTUSD,-2,1
2018-10-31 20:00:00,ETHUSD,-6,1
2018-11-01 04:00:00,XBTUSD,-2,1
2018-11-01 04:00:00,ETHUSD,-5,1
2018-11-01 12:00:00,XBTUSD,-2,1
2018-11-01 12:00:00,ETHUSD,-2,1
2018-11-01 20:00:00,XBTUSD,-2,1
2018-11-01 20:00:00,ETHUSD,-2,1
2018-11-02 04:00:00,ETHUSD,-4,1
2018-11-02 04:00:00,XBTUSD,-2,1
2018-11-02 12:00:00,XBTUSD,-2,1
2018-11-02 12:00:00,ETHUSD,-1,1
2018-11-02 20:00:00,ETHUSD,-2,1
2018-11-02 20:00:00,XBTUSD,-2,1
2018-11-03 04:00:00,ETHUSD,-2,1
2018-11-03 04:00:00,XBTUSD,-2,1
2018-11-03 12:00:00,XBTUSD,-2,1
2018-11-03 12:00:00,ETHUSD,-2,1
2018-11-03 20:00:00,XBTUSD,-2,1
2018-11-03 20:00:00,ETHUSD,-6,1
2018-11-04 04:00:00,XBTUSD,-2,1
2018-11-04 04:00:00,ETHUSD,-11,1
2018-11-04 12:00:00,ETHUSD,-23,1
2018-11-04 12:00:00,XBTUSD,-2,1
2018-11-04 20:00:00,XBTUSD,-2,1
2018-11-04 20:00:00,ETHUSD,-2,1
2018-11-05 04:00:00,XBTUSD,-2,1
2018-11-05 04:00:00,ETHUSD,4635770,199999
2018-11-05 12:00:00,XBTUSD,-2,1
2018-11-05 12:00:00,ETHUSD,-34,1
2018-11-05 20:00:00,XBTUSD,-10,1
2018-11-05 20:00:00,ETHUSD,-13,1
2018-11-06 04:00:00,ETHUSD,-16,1
2018-11-06 04:00:00,XBTUSD,-8,1
2018-11-06 12:00:00,ETHUSD,-17,1
2018-11-06 12:00:00,XBTUSD,-2,1
2018-11-06 20:00:00,XBTUSD,-8,1
2018-11-07 04:00:00,XBTUSD,-3,1
2018-11-07 12:00:00,XBTUSD,-3,1
2018-11-07 20:00:00,XBTUSD,-2,1
2018-11-08 04:00:00,XBTUSD,-2,1
2018-11-08 12:00:00,XBTUSD,-10,1
2018-11-08 20:00:00,XBTUSD,-16,1
2018-11-08 20:00:00,ETHUSD,6117454,300000
2018-11-09 04:00:00,XBTUSD,-2,1
2018-11-09 04:00:00,ETHUSD,1344059,400000
2018-11-09 12:00:00,XBTUSD,10,1
2018-11-09 12:00:00,ETHUSD,14302363,524411
2018-11-09 20:00:00,XBTUSD,17,1
2018-11-09 20:00:00,ETHUSD,18166015,600001
2018-11-10 04:00:00,XBTUSD,6,1
2018-11-10 12:00:00,XBTUSD,6,1
2018-11-10 20:00:00,XBTUSD,2,1
2018-11-10 20:00:00,ETHUSD,-45313,6400
2018-11-11 04:00:00,XBTUSD,2,1
2018-11-11 12:00:00,XBTUSD,2,1
2018-11-11 20:00:00,XBTUSD,2,1
2018-11-12 04:00:00,XBTUSD,2,1
2018-11-12 12:00:00,XBTUSD,2,1
2018-11-12 20:00:00,XBTUSD,2,1
2018-11-13 04:00:00,XBTUSD,8,1
2018-11-13 12:00:00,XBTUSD,16,1
2018-11-13 20:00:00,XBTUSD,6,1
2018-11-14 04:00:00,XBTUSD,10,1
2018-11-14 12:00:00,XBTUSD,2,1
2018-11-14 20:00:00,XBTUSD,2,1
2018-11-14 20:00:00,ETHUSD,7262557,359146
2018-11-15 04:00:00,XBTUSD,-40,1
2018-11-15 04:00:00,ETHUSD,39,1
2018-11-15 12:00:00,XBTUSD,-50,1
2018-11-15 12:00:00,ETHUSD,5060560,200001
2018-11-15 20:00:00,ETHUSD,-2,1
2018-11-15 20:00:00,XBTUSD,-7,1
2018-11-16 04:00:00,XBTUSD,-16,1
2018-11-16 04:00:00,ETHUSD,-535183,100001
2018-11-16 12:00:00,ETHUSD,2,1
2018-11-16 12:00:00,XBTUSD,-8,1
2018-11-16 20:00:00,XBTUSD,-16,1
2018-11-16 20:00:00,ETHUSD,-7,1
2018-11-17 04:00:00,XBTUSD,-5,1
2018-11-17 04:00:00,ETHUSD,341942,200001
2018-11-17 12:00:00,XBTUSD,2,1
2018-11-17 12:00:00,ETHUSD,345042,200001
2018-11-17 20:00:00,ETHUSD,-9,1
2018-11-17 20:00:00,XBTUSD,-356757,199999
2018-11-18 04:00:00,XBTUSD,-2,1
2018-11-18 04:00:00,ETHUSD,2984820,200001
2018-11-18 12:00:00,ETHUSD,-2,1
2018-11-18 12:00:00,XBTUSD,2,1
2018-11-18 20:00:00,XBTUSD,1,1
2018-11-18 20:00:00,ETHUSD,-3012512,600001
2018-11-19 04:00:00,ETHUSD,2,1
2018-11-19 04:00:00,XBTUSD,30755,7607
2018-11-19 12:00:00,XBTUSD,1,1
2018-11-19 12:00:00,ETHUSD,2,1
2018-11-19 20:00:00,ETHUSD,-256366,202541
2018-11-19 20:00:00,XBTUSD,807598,399999
2018-11-20 04:00:00,XBTUSD,-2,1
2018-11-20 04:00:00,ETHUSD,18,1
2018-11-20 12:00:00,XBTUSD,1387802,600001
2018-11-20 20:00:00,ETHUSD,-1,1
2018-11-20 20:00:00,XBTUSD,28,1
2018-11-21 04:00:00,ETHUSD,13,1
2018-11-21 04:00:00,XBTUSD,-14,1
2018-11-21 12:00:00,ETHUSD,10,1
2018-11-21 12:00:00,XBTUSD,15,1
2018-11-21 20:00:00,ETHUSD,1,1
2018-11-21 20:00:00,XBTUSD,15,1
2018-11-22 04:00:00,XBTUSD,-4,1
2018-11-22 04:00:00,ETHUSD,3,1
2018-11-22 12:00:00,ETHUSD,1,1
2018-11-22 12:00:00,XBTUSD,-18,1
2018-11-22 20:00:00,XBTUSD,15,1
2018-11-22 20:00:00,ETHUSD,1,1
2018-11-23 04:00:00,ETHUSD,-1328281,200001
2018-11-23 04:00:00,XBTUSD,-4392955,400001
2018-11-23 12:00:00,XBTUSD,-16,1
2018-11-23 12:00:00,ETHUSD,1,1
2018-11-23 20:00:00,XBTUSD,-11,1
2018-11-23 20:00:00,ETHUSD,1,1
2018-11-24 04:00:00,ETHUSD,1,1
2018-11-24 04:00:00,XBTUSD,-2,1
2018-11-24 12:00:00,ETHUSD,7,1
2018-11-24 12:00:00,XBTUSD,-586327,250001
2018-11-24 20:00:00,ETHUSD,1,1
2018-11-24 20:00:00,XBTUSD,-604677,250001
2018-11-25 04:00:00,XBTUSD,1,1
2018-11-25 04:00:00,ETHUSD,517601,500001
2018-11-25 12:00:00,ETHUSD,-43,1
2018-11-25 12:00:00,XBTUSD,24452073,381035
2018-11-25 20:00:00,ETHUSD,-1,1
2018-11-25 20:00:00,XBTUSD,23576865,600001
2018-11-26 04:00:00,ETHUSD,-38,1
2018-11-26 04:00:00,XBTUSD,941516,300001
2018-11-26 12:00:00,ETHUSD,-4,1
2018-11-26 12:00:00,XBTUSD,3762441,300001
2018-11-26 20:00:00,ETHUSD,1,1
2018-11-26 20:00:00,XBTUSD,8330815,329999
2018-11-27 04:00:00,ETHUSD,9,1
2018-11-27 04:00:00,XBTUSD,17227110,659999
2018-11-27 12:00:00,ETHUSD,5,1
2018-11-27 12:00:00,XBTUSD,19220460,330001
2018-11-27 20:00:00,XBTUSD,38,1
2018-11-27 20:00:00,ETHUSD,1,1
2018-11-28 04:00:00,XBTUSD,-30,1
2018-11-28 04:00:00,ETHUSD,1,1
2018-11-28 12:00:00,XBTUSD,-25,1
2018-11-28 12:00:00,ETHUSD,6,1
2018-11-28 20:00:00,ETHUSD,10,1
2018-11-28 20:00:00,XBTUSD,16862509,1319999
2018-11-29 04:00:00,XBTUSD,65,1
2018-11-29 04:00:00,ETHUSD,1,1
2018-11-29 12:00:00,ETHUSD,6,1
2018-11-29 12:00:00,XBTUSD,12342374,355740
2018-11-29 20:00:00,ETHUSD,1,1
2018-11-29 20:00:00,XBTUSD,3970989,618409
2018-11-30 04:00:00,ETHUSD,1,1
2018-11-30 04:00:00,XBTUSD,21054664,704882
2018-11-30 12:00:00,ETHUSD,-2,1
2018-11-30 12:00:00,XBTUSD,15,1
2018-11-30 20:00:00,ETHUSD,3,1
2018-11-30 20:00:00,XBTUSD,20,1
2018-12-01 04:00:00,ETHUSD,1,1
2018-12-01 04:00:00,XBTUSD,44,1
2018-12-01 12:00:00,ETHUSD,-1,1
2018-12-01 12:00:00,XBTUSD,18731796,700001
2018-12-01 20:00:00,ETHUSD,10,1
2018-12-01 20:00:00,XBTUSD,3896076,350001
2018-12-02 04:00:00,ETHUSD,3,1
2018-12-02 04:00:00,XBTUSD,-2,1
2018-12-02 12:00:00,ETHUSD,1,1
2018-12-02 12:00:00,XBTUSD,323823,600001
2018-12-02 20:00:00,ETHUSD,1,1
2018-12-02 20:00:00,XBTUSD,5038884,300001
2018-12-03 04:00:00,ETHUSD,1,1
2018-12-03 04:00:00,XBTUSD,6315041,349999
2018-12-03 12:00:00,XBTUSD,23,1
2018-12-03 12:00:00,ETHUSD,4,1
2018-12-03 20:00:00,ETHUSD,5,1
2018-12-03 20:00:00,XBTUSD,7423889,349999
2018-12-04 04:00:00,XBTUSD,-26,1
2018-12-04 04:00:00,ETHUSD,0,1
2018-12-04 12:00:00,ETHUSD,0,1
2018-12-04 12:00:00,XBTUSD,9184924,349999
2018-12-04 20:00:00,XBTUSD,-15,1
2018-12-04 20:00:00,ETHUSD,1,1
2018-12-05 04:00:00,ETHUSD,1,1
2018-12-05 04:00:00,XBTUSD,-6428092,700001
2018-12-05 12:00:00,XBTUSD,1,1
2018-12-05 12:00:00,ETHUSD,1,1
2018-12-05 20:00:00,XBTUSD,4,1
2018-12-05 20:00:00,ETHUSD,1,1
2018-12-06 04:00:00,ETHUSD,7,1
2018-12-06 04:00:00,XBTUSD,53861,4098
2018-12-06 12:00:00,ETHUSD,3,1
2018-12-06 12:00:00,XBTUSD,6646,404
2018-12-06 20:00:00,ETHUSD,1,1
2018-12-06 20:00:00,XBTUSD,1697,617
2018-12-07 04:00:00,ETHUSD,1,1
2018-12-07 04:00:00,XBTUSD,4654919,701398
2018-12-07 12:00:00,ETHUSD,-4,1
2018-12-07 12:00:00,XBTUSD,27305675,700176
2018-12-07 20:00:00,ETHUSD,-8,1
2018-12-07 20:00:00,XBTUSD,34793,765
2018-12-08 04:00:00,ETHUSD,1,1
2018-12-08 04:00:00,XBTUSD,38356,984
2018-12-08 12:00:00,ETHUSD,18,1
2018-12-08 12:00:00,XBTUSD,-17875745,350475
2018-12-08 20:00:00,ETHUSD,5,1
2018-12-08 20:00:00,XBTUSD,-488,27
2018-12-09 04:00:00,ETHUSD,3,1
2018-12-09 04:00:00,XBTUSD,-586316,350027
2018-12-09 12:00:00,ETHUSD,13,1
2018-12-09 12:00:00,XBTUSD,-9085850,1050027
2018-12-09 20:00:00,ETHUSD,-12,1
2018-12-09 20:00:00,XBTUSD,-159,107
2018-12-10 04:00:00,ETHUSD,-5,1
2018-12-10 04:00:00,XBTUSD,-703,48
2018-12-10 12:00:00,ETHUSD,2,1
2018-12-10 12:00:00,XBTUSD,-554,32
2018-12-10 20:00:00,ETHUSD,1,1
2018-12-10 20:00:00,XBTUSD,-91,77
2018-12-11 04:00:00,ETHUSD,1,1
2018-12-11 04:00:00,XBTUSD,-775281,349923
2018-12-11 12:00:00,ETHUSD,9,1
2018-12-11 12:00:00,XBTUSD,-106752,356993
2018-12-11 20:00:00,ETHUSD,4,1
2018-12-11 20:00:00,XBTUSD,1296493,375695
2018-12-12 04:00:00,ETHUSD,-2,1
2018-12-12 04:00:00,XBTUSD,5293504,350930
2018-12-12 12:00:00,ETHUSD,1,1
2018-12-12 12:00:00,XBTUSD,4985359,350930
2018-12-12 20:00:00,ETHUSD,1,1
2018-12-12 20:00:00,XBTUSD,2394770,352771
2018-12-13 04:00:00,ETHUSD,1,1
2018-12-13 04:00:00,XBTUSD,20627,2771
2018-12-13 12:00:00,ETHUSD,3,1
2018-12-13 12:00:00,XBTUSD,-1049070,352771
2018-12-13 20:00:00,ETHUSD,1,1
2018-12-13 20:00:00,XBTUSD,-679456,351668
2018-12-14 04:00:00,ETHUSD,1,1
2018-12-14 04:00:00,XBTUSD,1704618,701386
2018-12-14 12:00:00,ETHUSD,1,1
2018-12-14 12:00:00,XBTUSD,30058211,1051386
2018-12-14 20:00:00,ETHUSD,1,1
2018-12-14 20:00:00,XBTUSD,1140,57
2018-12-15 04:00:00,ETHUSD,1,1
2018-12-15 04:00:00,XBTUSD,3226480,349772
2018-12-15 12:00:00,ETHUSD,1,1
2018-12-15 12:00:00,XBTUSD,-1525928,699772
2018-12-15 20:00:00,ETHUSD,5,1
2018-12-15 20:00:00,XBTUSD,-3458,228
2018-12-16 04:00:00,ETHUSD,1,1
2018-12-16 04:00:00,XBTUSD,3848005,349772
2018-12-16 12:00:00,ETHUSD,1,1
2018-12-16 12:00:00,XBTUSD,-798856,349545
2018-12-16 20:00:00,ETHUSD,1,1
2018-12-16 20:00:00,XBTUSD,-2165929,700087
2018-12-17 04:00:00,ETHUSD,1,1
2018-12-17 04:00:00,XBTUSD,951019,349968
2018-12-17 12:00:00,ETHUSD,1,1
2018-12-17 12:00:00,XBTUSD,3177056,349968
2018-12-17 20:00:00,XBTUSD,-17617994,1318390
2018-12-18 04:00:00,XBTUSD,-24336,1237
2018-12-18 12:00:00,XBTUSD,-5555,1306
2018-12-18 20:00:00,XBTUSD,2988970,1055390
2018-12-19 04:00:00,XBTUSD,34794810,1747951
2018-12-19 12:00:00,XBTUSD,43448131,1402073
2018-12-19 20:00:00,XBTUSD,-2916,175
2018-12-20 04:00:00,XBTUSD,28512000,704764
2018-12-20 12:00:00,XBTUSD,-4339,181
2018-12-20 20:00:00,XBTUSD,2813581,449819
2018-12-21 04:00:00,XBTUSD,2749335,897073
2018-12-21 12:00:00,XBTUSD,10139752,898329
2018-12-21 20:00:00,XBTUSD,10685251,443078
2018-12-22 04:00:00,XBTUSD,-1226,95
2018-12-22 12:00:00,XBTUSD,-65,25
2018-12-22 20:00:00,XBTUSD,-2310340,898825
2018-12-23 04:00:00,XBTUSD,3134383,450473
2018-12-23 12:00:00,XBTUSD,471442,450705
2018-12-23 20:00:00,XBTUSD,3127022,450051
2018-12-24 04:00:00,XBTUSD,-5183998,449814
2018-12-24 12:00:00,XBTUSD,499,186
2018-12-24 20:00:00,XBTUSD,-1166830,470022
2018-12-25 04:00:00,XBTUSD,7777,542
2018-12-25 12:00:00,XBTUSD,-5283125,894791
2018-12-25 20:00:00,XBTUSD,1206356,451143
2018-12-26 04:00:00,XBTUSD,-1536774,906718
2018-12-26 12:00:00,XBTUSD,3236894,453411
2018-12-26 20:00:00,XBTUSD,1424,917
2018-12-27 04:00:00,XBTUSD,-784,293
2018-12-27 12:00:00,XBTUSD,-782,293
2018-12-27 20:00:00,XBTUSD,-848,306
2018-12-28 04:00:00,XBTUSD,-6560,363
2018-12-28 12:00:00,XBTUSD,-3641,363
2018-12-28 20:00:00,XBTUSD,8871583,500137
2018-12-29 04:00:00,XBTUSD,5829895,500137
2018-12-29 12:00:00,XBTUSD,-1293504,500137
2018-12-29 20:00:00,XBTUSD,-633,243
2018-12-30 04:00:00,XBTUSD,-1740917,650664
2018-12-30 12:00:00,XBTUSD,8540052,454933
2018-12-30 20:00:00,XBTUSD,8132310,454933
2018-12-31 04:00:00,XBTUSD,360580,454933
2018-12-31 12:00:00,XBTUSD,-1216218,454933
2018-12-31 20:00:00,XBTUSD,-1232232,454933
2019-01-01 04:00:00,XBTUSD,-1111,409
2019-01-01 12:00:00,XBTUSD,-1216915,450409
2019-01-01 20:00:00,XBTUSD,-503,186
2019-01-02 04:00:00,XBTUSD,624,423
2019-01-02 12:00:00,XBTUSD,-1110,423
2019-01-02 20:00:00,XBTUSD,-1099,423
2019-01-03 04:00:00,XBTUSD,2764,423
2019-01-03 12:00:00,XBTUSD,5147,423
2019-01-03 20:00:00,XBTUSD,2753,423
2019-01-04 04:00:00,XBTUSD,134,423
2019-01-04 12:00:00,XBTUSD,11,423
2019-01-04 20:00:00,XBTUSD,-386,403
2019-01-05 04:00:00,XBTUSD,914190,450403
2019-01-05 12:00:00,XBTUSD,2720,403
2019-01-05 20:00:00,XBTUSD,-639,403
2019-01-06 04:00:00,XBTUSD,1751,403
2019-01-06 12:00:00,XBTUSD,4736,403
2019-01-06 20:00:00,XBTUSD,3391,403
2019-01-07 04:00:00,XBTUSD,-439,403
2019-01-07 12:00:00,XBTUSD,1124082,451965
2019-01-07 20:00:00,XBTUSD,611,246
2019-01-08 04:00:00,XBTUSD,-80,246
2019-01-08 12:00:00,XBTUSD,152,246
2019-01-08 20:00:00,XBTUSD,613,246
2019-01-09 04:00:00,XBTUSD,-2485,246
2019-01-09 12:00:00,XBTUSD,-324,246
2019-01-09 20:00:00,XBTUSD,613,246
2019-01-10 04:00:00,XBTUSD,613,246
2019-01-10 12:00:00,XBTUSD,1748,960
2019-01-10 20:00:00,XBTUSD,-5364352,449513
2019-01-11 04:00:00,XBTUSD,73985,2484
2019-01-11 12:00:00,XBTUSD,33310265,902039
2019-01-11 20:00:00,XBTUSD,21137905,992241
2019-01-12 04:00:00,XBTUSD,3180907,92241
2019-01-12 12:00:00,XBTUSD,-76063,2759
2019-01-12 20:00:00,XBTUSD,-17788,2759
2019-01-13 04:00:00,XBTUSD,-18961,2759
2019-01-13 12:00:00,XBTUSD,4908144,447241
2019-01-13 20:00:00,XBTUSD,-2958434,450708
2019-01-14 04:00:00,XBTUSD,1280236,450708
2019-01-14 12:00:00,XBTUSD,2554498,900708
2019-01-14 20:00:00,XBTUSD,7131075,1041820
2019-01-15 04:00:00,XBTUSD,6387064,1501934
2019-01-15 12:00:00,XBTUSD,4209798,501934
2019-01-15 20:00:00,XBTUSD,-759810,501934
2019-01-16 04:00:00,XBTUSD,390818,501934
2019-01-16 12:00:00,XBTUSD,3206971,501934
2019-01-16 20:00:00,XBTUSD,3513284,501172
2019-01-17 04:00:00,XBTUSD,-2615,1172
2019-01-17 12:00:00,XBTUSD,1894286,501172
2019-01-17 20:00:00,XBTUSD,3827951,501172
2019-01-18 04:00:00,XBTUSD,5713173,501172
2019-01-18 12:00:00,XBTUSD,2414415,501172
2019-01-18 20:00:00,XBTUSD,-1392306,501172
2019-01-19 04:00:00,XBTUSD,4443401,501172
2019-01-19 12:00:00,XBTUSD,1765423,501172
2019-01-19 20:00:00,XBTUSD,-2700021,1000749
2019-01-20 04:00:00,XBTUSD,-2707727,1000749
2019-01-20 12:00:00,XBTUSD,-2787386,1000749
2019-01-20 20:00:00,XBTUSD,-1423029,500749
2019-01-21 04:00:00,XBTUSD,33126621,1000749
2019-01-21 12:00:00,XBTUSD,16834268,1000749
2019-01-21 20:00:00,XBTUSD,835007,500749
2019-01-22 04:00:00,XBTUSD,6313,749
2019-01-22 12:00:00,XBTUSD,8412,749
2019-01-22 20:00:00,XBTUSD,-21,749
2019-01-23 04:00:00,XBTUSD,14450,749
2019-01-23 12:00:00,XBTUSD,-599767,499251
2019-01-23 20:00:00,XBTUSD,-1719,811
2019-01-24 04:00:00,XBTUSD,11497,811
2019-01-24 12:00:00,XBTUSD,3850,811
2019-01-24 20:00:00,XBTUSD,-1813,811
2019-01-25 04:00:00,XBTUSD,3340,811
2019-01-25 12:00:00,XBTUSD,1170,811
2019-01-25 20:00:00,XBTUSD,1143,811
2019-01-26 04:00:00,XBTUSD,13472,811
2019-01-26 12:00:00,XBTUSD,5767,811
2019-01-26 20:00:00,XBTUSD,-2811779,1000811
2019-01-27 04:00:00,XBTUSD,6125999,1000816
2019-01-27 12:00:00,XBTUSD,10668715,1008377
2019-01-27 20:00:00,XBTUSD,-1491586,608377
2019-01-28 04:00:00,XBTUSD,475,916
2019-01-28 12:00:00,XBTUSD,913274,598928
2019-01-28 20:00:00,XBTUSD,-1463625,500128
2019-01-29 04:00:00,XBTUSD,-2934776,1000128
2019-01-29 12:00:00,XBTUSD,-4374,1477
2019-01-29 20:00:00,XBTUSD,-1468600,500477
2019-01-30 04:00:00,XBTUSD,112,477
2019-01-30 12:00:00,XBTUSD,410255,500477
2019-01-30 20:00:00,XBTUSD,-1455950,500361
2019-01-31 04:00:00,XBTUSD,5094053,500361
2019-01-31 12:00:00,XBTUSD,1658398,500361
2019-01-31 20:00:00,XBTUSD,-1058,361
2019-02-01 04:00:00,XBTUSD,1471687,499639
2019-02-01 12:00:00,XBTUSD,1460994,499639
2019-02-01 20:00:00,XBTUSD,2905104,1000139
2019-02-02 04:00:00,XBTUSD,1454154,500139
2019-02-02 12:00:00,XBTUSD,1453504,500139
2019-02-02 20:00:00,XBTUSD,2910805,1000139
2019-02-03 04:00:00,XBTUSD,58090,1000139
2019-02-03 12:00:00,XBTUSD,-544,139
2019-02-03 20:00:00,XBTUSD,-572,139
2019-02-04 04:00:00,XBTUSD,269,139
2019-02-04 12:00:00,XBTUSD,-237,139
2019-02-04 20:00:00,XBTUSD,-126,139
2019-02-05 04:00:00,XBTUSD,-501,139
2019-02-05 12:00:00,XBTUSD,-479,139
2019-02-05 20:00:00,XBTUSD,8,139
2019-02-06 04:00:00,XBTUSD,-519,139
2019-02-06 12:00:00,XBTUSD,-203,139
2019-02-06 20:00:00,XBTUSD,306,139
2019-02-07 04:00:00,XBTUSD,379,139
2019-02-07 12:00:00,XBTUSD,413,139
2019-02-07 20:00:00,XBTUSD,219,139
2019-02-08 04:00:00,XBTUSD,1824637,613241
2019-02-08 12:00:00,XBTUSD,604,241
2019-02-08 20:00:00,XBTUSD,663,241
2019-02-09 04:00:00,XBTUSD,2772907,1000652
2019-02-09 12:00:00,XBTUSD,2761399,1000652
2019-02-09 20:00:00,XBTUSD,2769905,1000652
2019-02-10 04:00:00,XBTUSD,2767003,1000652
2019-02-10 12:00:00,XBTUSD,-2772491,999348
2019-02-10 20:00:00,XBTUSD,-2770293,999348
2019-02-11 04:00:00,XBTUSD,-120,43
2019-02-11 12:00:00,XBTUSD,-120,43
2019-02-11 20:00:00,XBTUSD,-119,43
2019-02-12 04:00:00,XBTUSD,1398880,499957
2019-02-12 12:00:00,XBTUSD,1400930,499957
2019-02-12 20:00:00,XBTUSD,158,57
2019-02-13 04:00:00,XBTUSD,158,57
2019-02-13 12:00:00,XBTUSD,-120,43
2019-02-13 20:00:00,XBTUSD,-120,43
2019-02-14 04:00:00,XBTUSD,-120,43
2019-02-14 12:00:00,XBTUSD,-121,43
2019-02-14 20:00:00,XBTUSD,-1636971,500043
2019-02-15 04:00:00,XBTUSD,-1398970,500043
2019-02-15 12:00:00,XBTUSD,-2797520,1000043
2019-02-15 20:00:00,XBTUSD,-2805521,1000043
2019-02-16 04:00:00,XBTUSD,-2787220,1000043
2019-02-16 12:00:00,XBTUSD,-2786320,1000043
2019-02-16 20:00:00,XBTUSD,-4171647,1500053
2019-02-17 04:00:00,XBTUSD,-4179598,1500053
