date,symbol,fills,contracts,turnover_usd_proxy,maker_usd_proxy,known_liquidity_usd_proxy,forced_fills,fee_sat
2021-04-26,ETHUSD,1066,180814,21442513.991826814,18101569.568570778,21442513.991826814,0,-4125880
2021-04-26,XBTUSD,5065,174553239,174553239.0,117877158.0,174553239.0,0,24845557
2021-04-27,XBTUSD,347,11840008,11840008.0,1987879.0,11840008.0,0,12606294
2021-04-30,BCHUSD,2510,100000,5315719.2423693715,4847995.63742527,5315719.2423693715,0,-1606617
2021-04-30,ETHUSD,732,80000,11806382.451386575,6590787.848316844,11806382.451386575,0,4212946
2021-04-30,LINKUSDT,1833,36676,7410454.962679494,6464696.054842882,7410454.962679494,0,-1692301
2021-04-30,XBTUSD,524,18210109,18210109.0,11179844.0,18210109.0,0,4406857
2021-04-30,XRPUSD,1834,537703,9157435.151363267,7287481.086698436,9157435.151363267,0,-782222
2021-05-01,BCHUSD,1630,100000,5788383.738796546,4998966.324097306,5788383.738796546,0,-1138550
2021-05-01,ETHUSD,130,20000,3202739.3534815433,1146871.5398757565,3202739.3534815433,0,2173813
2021-05-01,LINKUSDT,110,3324,731613.0176729256,492568.58832529193,731613.0176729256,0,97253
2021-05-01,LTCUSD,3652,250000,7814257.612436892,7248746.311820778,7814257.612436892,0,-2402205
2021-05-01,XBTUSD,486,14961775,14961775.0,3714828.0,14961775.0,0,12911576
2021-05-01,XRPUSD,167,262297,4820445.803521847,4535919.774544329,4820445.803521847,0,-1594298
2021-05-02,XBTUSD,297,10000000,10000000.0,5000000.0,10000000.0,0,4397263
2021-05-03,DOTUSDT,4086,30065,6285365.067183916,5761434.036644123,6285365.067183916,0,-1849859
2021-05-03,LTCUSD,622,50468,1578189.9412680408,1234823.5355271795,1578189.9412680408,0,-90260
2021-05-03,XBTUSD,335,10809111,10809111.0,8366463.0,10809111.0,0,-455631
2021-05-04,ETHUSD,14,38953,7139922.481495778,281924.38411480485,7139922.481495778,0,-2080154
2021-05-04,XBTUSD,2759,95994549,95994549.0,83525254.0,95994549.0,0,-21223137
2021-05-04,XRPUSD,899,400000,6488612.289237984,4716101.175777823,6488612.289237984,0,262997
2021-05-05,BCHUSD,458,49508,3783516.148341544,3606054.4353537774,3783516.148341544,0,-1430095
2021-05-05,ETHUSD,495,62797,11556909.191613153,8820479.700342214,11556909.191613153,0,-284267
2021-05-05,XBTUSD,1189,34811582,34811582.0,19721720.0,34811582.0,0,11354051
2021-05-06,BCHUSD,1749,127293,9728274.22667679,9284320.543294627,9728274.22667679,0,-3466508
2021-05-06,XBTUSD,496,18321867,18321867.0,6702162.0,18321867.0,0,12301676
2021-05-06,XRPUSD,565,200000,3924485.2544946657,3914486.6401641034,3924485.2544946657,0,-1693320
2021-05-08,LINKUSDT,872,15000,4205930.5782731725,4120581.3595441817,4205930.5782731725,0,-1684702
2021-05-08,XBTUSD,657,13842727,13842727.0,7551194.0,13842727.0,0,4904097
2021-05-10,ADAUSDT,26,126,122673.86721246266,61065.869111679756,122673.86721246266,0,53084
2021-05-10,BCHUSD,775,39398,3077598.403010178,2800727.6672326038,3077598.403010178,0,-844643
2021-05-10,DOTUSDT,117,20000,4135092.230540828,4135092.230540828,4135092.230540828,0,-1773499
2021-05-10,LINKUSDT,1314,24487,6472451.61373218,6013315.850456596,6472451.61373218,0,-1988046
2021-05-10,LTCUSD,1421,259509,10909391.806942811,8832791.602175185,10909391.806942811,0,-1115943
2021-05-10,XBTUSD,5852,111678959,111678959.0,68255426.0,111678959.0,0,27807343
2021-05-10,XRPUSD,2639,529746,8531646.969215754,8230572.266046321,8531646.969215754,0,-3141509
2021-05-11,BCHUSD,626,25000,2022288.410991541,2022288.410991541,2022288.410991541,0,-904113
2021-05-11,LINKUSDT,966,16883,4333960.530004121,4282911.127992339,4333960.530004121,0,-1846561
2021-05-11,LTCUSD,286,27048,1077438.1290613953,1005785.3508426219,1077438.1290613953,0,-353531
2021-05-12,BCHUSD,1033,37597,3193445.809764228,3193445.809764228,3193445.809764228,0,-1409699
2021-05-12,DOTUSDT,1021,16672,3590201.416452843,3590201.416452843,3590201.416452843,0,-1584940
2021-05-12,ETHUSD,589,101944,23151528.81827173,21474989.605309337,23151528.81827173,0,-7262142
2021-05-12,LINKUSDT,171,6648,1565582.0195012372,1513128.2795956135,1565582.0195012372,0,-598713
2021-05-12,LTCUSD,279,90000,3143196.154512238,2810107.305370626,3143196.154512238,0,-799588
2021-05-12,XBTUSD,2039,50695896,50695896.0,24564739.0,50695896.0,0,24354707
2021-05-12,XRPUSD,1742,397410,6601053.063911172,6397909.290316194,6601053.063911172,0,-2555373
2021-05-13,DOTUSDT,516,18391,3521038.2196399746,3521038.2196399746,3521038.2196399746,0,-1726677
2021-05-13,ETHUSD,3214,424790,81478407.48097447,79840812.59670128,81478407.48097447,0,-36938055
2021-05-13,LINKUSDT,212,3600,741238.18062139,623345.0080768783,741238.18062139,0,-132264
2021-05-13,LTCUSD,23,33900,1031262.6576635946,652368.9728942662,1031262.6576635946,0,237538
2021-05-13,XBTUSD,3708,113290771,113290771.0,97665262.0,113290771.0,0,-25651596
2021-05-13,XRPUSD,603,383000,4858516.221879079,4310744.322974544,4858516.221879079,0,-1758390
2021-05-15,ETHUSD,659,75000,14460693.0442789,12775012.867409132,14460693.0442789,0,-3858970
2021-05-16,DOTUSDT,1376,15000,2829922.602054739,2819369.6686023744,2829922.602054739,0,-1480809
2021-05-16,ETHUSD,254,34326,5588714.752737042,4486798.654250486,5588714.752737042,0,-627505
2021-05-16,LINKUSDT,814,16249,2995092.303764422,2850993.19239656,2995092.303764422,0,-1285006
2021-05-16,LTCUSD,164,40000,1069870.6861955693,1069870.6861955693,1069870.6861955693,0,-568441
2021-05-16,XBTUSD,112,10410000,10410000.0,10000000.0,10410000.0,0,-4822112
2021-05-16,XRPUSD,124,147926,1899454.2539829044,1803766.3522078942,1899454.2539829044,0,-805899
2021-05-17,ETHUSD,1001,207790,32115611.809374098,30365674.612637244,32115611.809374098,0,-13642887
2021-05-17,ETHUSDM21,407,8582,1574181.5374661486,1354675.6182496923,1574181.5374661486,0,-378039
2021-05-17,LINKUSDT,21,2565,465633.28417061217,261838.59170183967,465633.28417061217,0,189872
2021-05-17,LTCUSD,234,30011,773461.5609340576,773461.5609340576,773461.5609340576,0,-420154
2021-05-17,XBTUSD,2684,109679923,109679923.0,89496525.0,109679923.0,0,-17120044
2021-05-18,ETHUSD,182,50000,7421221.621908695,6715265.658170042,7421221.621908695,0,-2642587
2021-05-18,XBTUSD,2702,92828745,92828745.0,65422672.0,92828745.0,0,10368797
2021-05-19,ETHUSD,4883,870054,98706055.3407005,91184746.08116359,98706055.3407005,0,-40090231
2021-05-19,XBTUSD,5245,314362123,314362123.0,283969560.0,314362123.0,0,-130598391
2021-05-20,ETHUSD,8573,1047560,106384717.54457214,103855145.71696562,106384717.54457214,0,-63931794
2021-05-20,XBTUSD,4728,194822815,194822815.0,176374462.0,194822815.0,0,-76335741
2021-05-21,ETHUSD,4465,566343,55325637.87519387,55116405.24241598,55325637.87519387,0,-33386618
2021-05-21,XBTUSD,339,18471909,18471909.0,16633886.0,18471909.0,0,-7463928
2021-05-22,ETHUSD,2761,216343,18952656.284204014,18547727.30283587,18952656.284204014,0,-11655891
2021-05-23,ETHUSD,9904,856655,66155496.133789204,60956290.01375054,66155496.133789204,0,-30120933
2021-05-23,XBTUSD,418,10131000,10131000.0,9866013.0,10131000.0,0,-6393847
2021-05-24,ETHUSD,6158,683880,56961882.88596152,55304992.53448319,56961882.88596152,0,-36184764
2021-05-24,ETHUSDM21,3188,80385,7768235.922469011,6761511.109654503,7768235.922469011,0,-2687931
2021-05-24,XBTUSD,728,20000000,20000000.0,19143049.0,20000000.0,0,-10563837
2021-05-25,ETHUSD,6298,733805,71556845.76219398,69966662.05215472,71556845.76219398,0,-42190486
2021-05-25,XBTUSD,1773,40742508,40742508.0,31896850.0,40742508.0,0,-3556986
2021-05-26,ETHUSD,1742,183930,19961566.034412254,17405162.875222374,19961566.034412254,0,-6359458
2021-05-27,XBTUSD,566,13235054,13235054.0,7364308.0,13235054.0,0,6433331
2021-05-28,ETHUSD,2568,450428,44195828.6125992,41837423.71773237,44195828.6125992,0,-22565532
2021-05-28,XBTUSD,2617,78684821,78684821.0,62896709.0,78684821.0,0,-11700961
2021-05-29,ETHUSD,887,112253,9081796.830434684,5974970.512417642,9081796.830434684,0,2349797
2021-05-29,XBTUSD,5688,101654197,101654197.0,85865865.0,101654197.0,0,-27021069
2021-05-30,ETHUSD,3861,297975,24821791.81905195,23671883.252729036,24821791.81905195,0,-14575757
2021-05-30,XBTUSD,282,7500000,7500000.0,4784167.0,7500000.0,0,2327273
2021-05-31,ETHUSD,1378,198684,17732396.997495152,16434725.520637447,17732396.997495152,0,-8793966
2021-05-31,XBTUSD,5842,126678166,126678166.0,110960652.0,126678166.0,0,-44425715
2021-06-01,ETHUSD,2929,314127,30286425.6724082,30222796.988765102,30286425.6724082,0,-20120982
2021-06-01,XBTUSD,4205,103168611,103168611.0,81909607.0,103168611.0,0,-12171176
2021-06-02,ETHUSD,3318,254336,25319460.980690155,24696901.807969667,25319460.980690155,0,-15566428
2021-06-02,XBTUSD,2972,78120593,78120593.0,59800852.0,78120593.0,0,-3096246
2021-06-03,ADAUSDT,459,3442,2410423.1042719674,2309403.054739401,2410423.1042719674,0,-1332588
2021-06-03,BNBUSDT,1667,273393,4337509.519477249,4107675.1579443915,4337509.519477249,0,-2270981
2021-06-03,DOGEUSDT,1622,300469,4759099.284119586,3485419.0907072285,4759099.284119586,0,223565
2021-06-03,DOTUSDT,2150,44211,4677111.365259581,3762761.091298467,4677111.365259581,0,-676324
2021-06-03,ETHUSD,5630,532689,56814752.79195142,49178581.24658518,56814752.79195142,0,-17451292
2021-06-03,ETHUSDM21,1761,55691,6376669.788999407,4447223.075043819,6376669.788999407,0,891310
2021-06-03,LTCUSD,2550,355996,5150889.856324292,4226885.465477943,5150889.856324292,0,-965437
2021-06-03,XBTUSD,1617,45560472,45560472.0,27990827.0,45560472.0,0,15950937
2021-06-03,XRPUSD,1975,706821,5546291.096070171,4349258.359394239,5546291.096070171,0,-502730
2021-06-04,ETHUSD,3540,498072,51262396.2742118,47224107.269875556,51262396.2742118,0,-22412944
2021-06-04,XBTUSD,4253,121677599,121677599.0,104809354.0,121677599.0,0,-37307462
2021-06-05,ETHUSD,4215,479695,47669034.15875259,44550432.45134777,47669034.15875259,0,-23853565
2021-06-05,XBTUSD,2540,95838089,95838089.0,75726249.0,95838089.0,0,-11367128
2021-06-06,XBTUSD,27,500000,500000.0,0.0,500000.0,0,1044121
2021-06-07,ETHUSD,851,130099,12376440.27637045,11783756.168245502,12376440.27637045,0,-7002464
2021-06-07,XBTUSD,1718,33663915,33663915.0,31087858.0,33663915.0,0,-17554436
2021-06-08,DOGEUSDT,976,164369,1747227.0709963185,1590380.448709854,1747227.0709963185,0,-829769
2021-06-08,DOTUSDT,592,9922,686970.8568813942,673886.0142350494,686970.8568813942,0,-470136
2021-06-08,ETHUSD,5155,730618,60239770.87140981,58769696.38566785,60239770.87140981,0,-40294726
2021-06-08,XBTUSD,2913,127260500,127260500.0,118731300.0,127260500.0,0,-70620054
2021-06-09,DOGEUSDT,1422,200000,2164540.273344146,1908663.0831287883,2164540.273344146,0,-851465
2021-06-09,ETHUSD,4222,821023,68893377.56512885,62856088.65152126,68893377.56512885,0,-33415027
2021-06-09,XBTUSD,1812,58540200,58540200.0,57168200.0,58540200.0,0,-38092682
2021-06-10,BNBUSDT,2888,220052,2915814.8888497334,2859991.9570924127,2915814.8888497334,0,-1799012
2021-06-10,DOGEUSDT,1531,336100,4177366.3214989174,3662913.561090355,4177366.3214989174,0,-1417241
2021-06-10,DOTUSDT,1493,34289,2976926.1572113433,2898263.9648213005,2976926.1572113433,0,-1780358
2021-06-10,ETHUSD,1532,249221,23416012.37919039,21169905.45421175,23416012.37919039,0,-9653368
2021-06-10,LTCUSD,2358,355996,4414679.192420155,4169145.0842790394,4414679.192420155,0,-2295179
2021-06-10,XBTUSD,1256,51600700,51600700.0,45440100.0,51600700.0,0,-18098632
2021-06-10,XRPUSD,2125,706821,4582601.04399238,4515819.792043559,4582601.04399238,0,-2885783
2021-06-11,BNBUSDT,230,53341,693410.5318725758,693410.5318725758,693410.5318725758,0,-470570
2021-06-11,ETHUSD,278,50000,4400496.381019275,3856867.8612973285,4400496.381019275,0,-1511055
2021-06-11,XBTUSD,1352,30287800,30287800.0,20253900.0,30287800.0,0,6811760
2021-06-12,ETHUSD,608,52707,4477399.769256554,4248431.164739916,4477399.769256554,0,-2394218
2021-06-12,XBTUSD,3329,84611700,84611700.0,59222000.0,84611700.0,0,12098970
2021-06-13,XBTUSD,2348,81946700,81946700.0,54870500.0,81946700.0,0,17748804
2021-06-14,ETHUSD,4256,379374,37853481.462365665,33436318.516230613,37853481.462365665,0,-12962455
2021-06-14,XBTUSD,1555,47982900,47982900.0,41946100.0,47982900.0,0,-14988458
2021-06-15,ETHUSD,108,7314,763401.9508772022,763401.9508772022,763401.9508772022,0,-471726
2021-06-16,XBTUSD,420,20570300,20570300.0,14608200.0,20570300.0,0,2081743
2021-06-17,ETHUSD,870,103950,9327096.021452356,8165915.829651308,9327096.021452356,0,-3058780
2021-06-17,XBTUSD,1510,65659000,65659000.0,43818400.0,65659000.0,0,14176107
2021-06-18,ETHUSD,1316,180031,15890661.007653754,13844701.268023212,15890661.007653754,0,-5067667
2021-06-18,XBTU21,11934,45000000,45000000.0,37231900.0,45000000.0,0,-9612398
2021-06-18,XBTUSD,2056,90202400,90202400.0,66173100.0,90202400.0,0,3818558
2021-06-19,XBTUSD,396,10000000,10000000.0,6151000.0,10000000.0,0,3800886
2021-06-20,XBTU21,944,5000000,5000000.0,2905900.0,5000000.0,0,2343378
2021-06-20,XBTUSD,1245,36002700,36002700.0,17459200.0,36002700.0,0,27860333
2021-06-21,DOGEUSDT,132,117818,698353.2730468448,698353.2730468448,698353.2730468448,0,-490354
2021-06-21,ETHUSD,9907,1689725,119662805.79468182,110184238.77380353,119662805.79468182,0,-57404596
2021-06-21,XBTU21,6104,28115100,28115100.0,26721800.0,28115100.0,0,-16592526
2021-06-21,XBTUSD,12259,229776100,229776100.0,184694200.0,229776100.0,0,-37103799
2021-06-22,DOGEUSDT,522,125552,838681.8937414574,818949.983855574,838681.8937414574,0,-598694
2021-06-22,ETHUSD,10677,1386361,81695915.48931253,77378981.94441949,81695915.48931253,0,-50822332
2021-06-22,XBTU21,101,526700,526700.0,526700.0,526700.0,0,-394780
2021-06-22,XBTUSD,6935,219415400,219415400.0,187897700.0,219415400.0,0,-74985626
2021-06-22,XRPUSD,2311,1459962,5338978.806916074,4974554.729871336,5338978.806916074,0,-3058425
2021-06-23,ETHUSD,1439,211946,13332294.465052336,12563286.515806625,13332294.465052336,0,-7914617
2021-06-23,XBTU21,1658,9374800,9374800.0,8973300.0,9374800.0,0,-5824125
2021-06-23,XBTUSD,2217,56160900,56160900.0,37183900.0,56160900.0,0,14746097
2021-06-23,XRPUSD,3105,1459962,5713059.163003654,5341083.361789905,5713059.163003654,0,-3259291
2021-06-24,ETHUSD,2180,225857,14465070.847293504,14465070.847293504,14465070.847293504,0,-10758684
2021-06-24,XBTU21,1146,9267000,9267000.0,8425200.0,9267000.0,0,-4310571
2021-06-24,XBTUSD,189,10000000,10000000.0,8350400.0,10000000.0,0,-2506757
2021-06-25,XBTUSD,339,17997900,17997900.0,13654400.0,17997900.0,0,-479489
2021-06-26,ETHUSD,3233,535099,30281533.977386862,28492894.585752446,30281533.977386862,0,-18247041
2021-06-26,XBTU21,1018,5000000,5000000.0,5000000.0,5000000.0,0,-3948702
2021-06-26,XBTUSD,1413,40000000,40000000.0,33586700.0,40000000.0,0,-11429332
2021-06-27,ETHUSD,1231,200000,11720661.716153776,10780081.577934708,11720661.716153776,0,-6238659
2021-06-27,XBTUSD,279,10000000,10000000.0,7696100.0,10000000.0,0,-607386
2021-06-28,ETHUSD,583,74807,5413480.704302369,4504576.118505371,5413480.704302369,0,-1287843
2021-06-28,XBTUSD,550,20000000,20000000.0,14309700.0,20000000.0,0,2022622
2021-06-30,ETHUSD,3497,441619,34206330.45459246,30798520.242240254,34206330.45459246,0,-14313499
2021-06-30,XBTU21,442,5000000,5000000.0,4793800.0,5000000.0,0,-3012028
2021-06-30,XBTUSD,1954,59712100,59712100.0,44796500.0,59712100.0,0,-100161
2021-07-01,ETHUSD,3003,370276,27867469.663706433,25685854.755614772,27867469.663706433,0,-13645603
2021-07-01,XBTUSD,380,20024300,20024300.0,9301200.0,20024300.0,0,17109578
2021-07-02,ETHUSD,2496,301542,20802453.548217427,19415728.090320885,20802453.548217427,0,-11382222
2021-07-03,XBTUSD,860,31750800,31750800.0,14529900.0,31750800.0,0,26782428
2021-07-04,ETHUSD,3112,300000,24266273.3601139,21958596.71617149,24266273.3601139,0,-10866297
2021-07-04,XBTUSD,241,9488800,9488800.0,5499400.0,9488800.0,0,4578699
2021-07-05,ETHUSD,1796,300000,23943156.50131086,19099472.92743673,23943156.50131086,0,-3229626
2021-07-05,XBTUSD,556,12600000,12600000.0,12040900.0,12600000.0,0,-7648171
2021-07-07,XBTUSD,210,10000000,10000000.0,5889900.0,10000000.0,0,4645039
2021-07-08,ETHUSD,4238,500000,37319210.60139745,32364966.38698317,37319210.60139745,0,-12893449
2021-07-08,XBTUSD,656,19756000,19756000.0,14500700.0,19756000.0,0,983145
2021-07-09,ETHUSD,1115,100000,6795181.276886602,5156363.787409505,6795181.276886602,0,-182251
2021-07-09,XBTUSD,829,20264700,20264700.0,12558300.0,20264700.0,0,7912030
2021-07-10,XBTUSD,474,12538800,12538800.0,2565300.0,12538800.0,0,20293120
2021-07-12,XBTUSD,1621,55070200,55070200.0,24424900.0,55070200.0,0,51266074
2021-07-13,XBTUSD,755,24493500,24493500.0,14273700.0,24493500.0,0,12561579
2021-07-14,XBTUSD,87,5000000,5000000.0,3757000.0,5000000.0,0,-20472
2021-07-15,XBTUSD,170,10000000,10000000.0,5412000.0,10000000.0,0,6622018
2021-07-18,XBTUSD,599,10000000,10000000.0,7445800.0,10000000.0,0,170927
2021-07-21,XBTUSD,263,13000000,13000000.0,6916800.0,13000000.0,0,8864033
2021-07-22,XBTUSD,1035,40030000,40030000.0,27589900.0,40030000.0,0,7516569
2021-07-23,XBTUSD,226,11099800,11099800.0,8239700.0,11099800.0,0,269110
2021-07-25,XBTUSD,112,10000000,10000000.0,10000000.0,10000000.0,0,-7183839
2021-07-26,ETHUSD,4342,500379,41397781.898982435,31162740.853583407,41397781.898982435,0,-324602
2021-07-26,XBTUSD,3178,143570100,143570100.0,112760000.0,143570100.0,0,-13828786
2021-07-27,ETHUSD,1865,200000,16785449.681649726,15640740.361349443,16785449.681649726,0,-8149416
2021-07-27,XBTUSD,2547,138476500,138476500.0,98128900.0,138476500.0,0,15125952
2021-07-28,XBTUSD,2152,142260400,142260400.0,102262400.0,142260400.0,0,10842480
2021-07-30,XBTUSD,921,43429400,43429400.0,33358100.0,43429400.0,0,-2578609
2021-08-01,ETHUSD,752,100000,10831981.542984813,7031791.071553632,10831981.542984813,0,2863990
2021-08-01,XBTUSD,120,2581000,2581000.0,961300.0,2581000.0,0,2367112
2021-08-02,ETHUSD,1116,200159,20426777.532416042,15495725.452915143,20426777.532416042,0,2291837
2021-08-02,XBTUSD,1254,62490000,62490000.0,34123600.0,62490000.0,0,32097822
2021-08-02,XRPUSD,1838,1002743,6144069.871844984,5876195.642020458,6144069.871844984,0,-3171916
2021-08-03,ETHUSD,3640,600538,59188707.81436669,48828829.881081104,59188707.81436669,0,757166
2021-08-03,XBTUSD,671,40268100,40268100.0,22831600.0,40268100.0,0,19310285
2021-08-03,XRPUSD,2773,1002743,5642841.993877257,5078631.977446548,5642841.993877257,0,-2152390
2021-08-04,XBTUSD,192,10510400,10510400.0,7912600.0,10510400.0,0,-75583
2021-08-05,XBTUSD,680,50000000,50000000.0,47598800.0,50000000.0,0,-24837856
2021-08-06,XBTUSD,791,41862600,41862600.0,27636600.0,41862600.0,0,9512861
2021-08-07,ETHUSD,7328,805122,106492271.08211753,93152693.16394436,106492271.08211753,0,-6180086
2021-08-07,XBTUSD,2391,99962200,99962200.0,66005100.0,99962200.0,0,20536842
2021-08-08,ETHUSD,5721,508374,68320142.95185994,63559225.58524107,68320142.95185994,0,-8934341
2021-08-08,XBTUSD,2468,91069600,91069600.0,62689400.0,91069600.0,0,12900657
2021-08-09,ETHUSD,7573,830525,110030558.18743859,101687825.26068212,110030558.18743859,0,-13636656
2021-08-09,XBTU21,902,10000000,10000000.0,8213500.0,10000000.0,0,-1555284
2021-08-09,XBTUSD,3541,159433700,159433700.0,103273800.0,159433700.0,0,35434762
2021-08-10,ETHUSD,3494,300324,42959543.95512547,40503225.92185409,42959543.95512547,0,-6098976
2021-08-10,XBTUSD,1312,73745200,73745200.0,43462400.0,73745200.0,0,26077988
2021-08-11,XBTU21,513,10000000,10000000.0,5318500.0,10000000.0,0,4699306
2021-08-12,ETHUSD,1615,366683,51300729.33649066,45803881.15666204,51300729.33649066,0,-4010350
2021-08-12,XBTUSD,2357,90739300,90739300.0,58666300.0,90739300.0,0,21088415
2021-08-13,ETHUSD,970,146057,20544645.06074433,17991919.687813025,20544645.06074433,0,-1177102
2021-08-13,XBTUSD,2636,60000000,60000000.0,37716600.0,60000000.0,0,15901976
2021-08-14,XBTU21,337,6584800,6584800.0,5585100.0,6584800.0,0,-1365905
2021-08-14,XBTUSD,451,11109400,11109400.0,10600600.0,11109400.0,0,-4848483
2021-08-15,XBTUSD,12,500000,500000.0,0.0,500000.0,0,818023
2021-08-17,ETHUSD,2457,379247,53079782.31356041,42330477.00196537,53079782.31356041,0,2483380
2021-08-17,XBTUSD,1624,84547900,84547900.0,46971400.0,84547900.0,0,36576862
2021-08-18,ETHUSD,7769,622920,84734560.06477353,81944520.86198267,84734560.06477353,0,-16763763
2021-08-18,XBTUSD,2016,92769500,92769500.0,69753700.0,92769500.0,0,-2697271
2021-08-19,ETHUSD,721,100000,13452593.351269282,13452593.351269282,13452593.351269282,0,-2992124
2021-08-19,XBTUSD,346,23925200,23925200.0,17675800.0,23925200.0,0,-491003
2021-08-20,XBTUSD,1200,60000000,60000000.0,42327200.0,60000000.0,0,298682
2021-08-22,XBTUSD,377,14000000,14000000.0,4380800.0,14000000.0,0,3995954
2021-08-23,XBTUSD,409,13000000,13000000.0,8774500.0,13000000.0,0,363912
2021-08-24,ETHUSD,2798,258968,41174904.402552344,36937685.4129293,41174904.402552344,0,-5311556
2021-08-24,XBTUSD,740,38849500,38849500.0,22158900.0,38849500.0,0,3964282
2021-08-25,ETHUSD,1892,248792,38502249.742387295,37373565.04108465,38502249.742387295,0,-7208696
2021-08-25,XBTUSD,1025,60000000,60000000.0,31423200.0,60000000.0,0,-8161360
2021-08-26,ETHUSD,3494,439922,67180944.19119343,62772034.85596987,67180944.19119343,0,-10559389
2021-08-26,XBTUSD,1524,96488800,96488800.0,73984000.0,96488800.0,0,-3611635
2021-08-27,ETHUSD,1717,150000,23135947.36509642,21576700.813915182,23135947.36509642,0,-3745473
2021-08-27,XBTUSD,400,20000000,20000000.0,13742400.0,20000000.0,0,398816
2021-08-28,ETHUSD,83,20889,3356084.8693799702,2483237.258033441,3356084.8693799702,0,-61412
2021-08-29,ETHUSD,776,129111,20338300.360613056,18855408.82678206,20338300.360613056,0,-3100534
2021-08-29,XBTUSD,316,10000000,10000000.0,7550300.0,10000000.0,0,-300456
2021-08-30,ETHUSD,1531,100000,15830250.411767822,13200032.664868105,15830250.411767822,0,-1352767
2021-08-31,XBTUSD,712,20000000,20000000.0,15241700.0,20000000.0,0,-710645
2021-09-01,XBTUSD,216,10000000,10000000.0,5046000.0,10000000.0,0,1508703
2021-09-02,ETHUSD,2341,190290,34880525.98003998,32153569.62650512,34880525.98003998,0,-5202847
2021-09-02,XBTUSD,332,20000000,20000000.0,10147200.0,20000000.0,0,2924068
2021-09-03,ETHUSD,1347,109710,21371558.7640897,20429898.301119786,21371558.7640897,0,-3660924
2021-09-03,XBTUSD,496,19406300,19406300.0,12788900.0,19406300.0,0,749314
2021-09-06,XBTU21,648,13415200,13415200.0,9904600.0,13415200.0,0,-218595
2021-09-06,XBTUSD,2157,69936000,69936000.0,46509900.0,69936000.0,0,2354544
2021-09-07,ETHUSD,3232,450000,82482696.38199854,78899818.16254684,82482696.38199854,0,-13285492
2021-09-07,XBTUSD,3092,261081300,261081300.0,199131200.0,261081300.0,0,-22121917
2021-09-08,ETHUSD,13,2725,426337.88994638255,14710.40761327512,426337.88994638255,0,216486
2021-09-08,XBTUSD,260,19148900,19148900.0,12451500.0,19148900.0,0,934036
2021-09-09,XBTUSD,544,30000000,30000000.0,22130700.0,30000000.0,0,-541760
2021-09-10,XBTUSD,587,38296600,38296600.0,20252900.0,38296600.0,0,5533496
2021-09-12,ETHUSD,506,52725,8182458.783154587,6159633.29473003,8182458.783154587,0,-244325
2021-09-12,XBTUSD,181,10000000,10000000.0,5588700.0,10000000.0,0,1201053
2021-09-13,XBTUSD,227,15029900,15029900.0,11422800.0,15029900.0,0,-541480
2021-09-14,XBTUSD,1274,46869400,46869400.0,30978300.0,46869400.0,0,1846891
2021-09-15,ETHUSD,1189,100000,16375705.59052421,16067665.636388138,16375705.59052421,0,-3252724
2021-09-15,XBTUSD,2394,87598900,87598900.0,67827400.0,87598900.0,0,-3859426
2021-09-16,ETHUSD,1053,154559,27279084.028405108,23016094.88867752,27279084.028405108,0,-2565565
2021-09-16,XBTUSD,526,35000000,35000000.0,23733300.0,35000000.0,0,930005
2021-09-17,ETHUSD,466,62165,10232639.523017269,8796173.160703344,10232639.523017269,0,-1088826
2021-09-17,XBTUSD,624,30000000,30000000.0,20069000.0,30000000.0,0,1008057
2021-09-18,DOGEUSDT,1265,300000,3458148.7035347945,2337268.831756967,3458148.7035347945,0,217654
2021-09-18,ETHUSD,1656,150000,24768928.94783015,20611585.269085072,24768928.94783015,0,-1723714
2021-09-18,LTCUSD,1675,200000,3475357.2297115135,3088435.574977207,3475357.2297115135,0,-407506
2021-09-18,XBTUSD,170,10000000,10000000.0,7823000.0,10000000.0,0,-266284
2021-09-18,XRPUSD,4463,800000,8206326.857716328,6489096.197158721,8206326.857716328,0,-281214
2021-09-19,DOGEUSDT,608,127546,1448292.4906085767,1167081.0644674299,1448292.4906085767,0,-66819
2021-09-19,LTCUSD,160,50334,856609.5528247942,715336.3310598744,856609.5528247942,0,-60417
2021-09-19,XRPUSD,112,79058,811878.066656858,508505.9717670227,811878.066656858,0,83350
2021-09-20,ETHUSD,3632,442500,63701129.575172976,56597349.966142595,63701129.575172976,0,-7471856
2021-09-20,XBTUSD,2409,122033300,122033300.0,82093800.0,122033300.0,0,8401892
2021-09-21,DOGEUSDT,267,118751,1052515.0704027899,942238.0926569451,1052515.0704027899,0,-155427
2021-09-21,ETHUSD,3365,411996,51597063.33645136,48709930.03576112,51597063.33645136,0,-9680934
2021-09-21,LTCUSD,586,87048,1156437.5599270144,1109926.0048533797,1156437.5599270144,0,-231619
2021-09-21,XBTUSD,2482,171880500,171880500.0,135584500.0,171880500.0,0,-720957
2021-09-21,XRPUSD,2012,400000,3150358.731251576,2796761.301838831,3150358.731251576,0,-445392
2021-09-22,DOGEUSDT,229,132031,1129716.057972821,690213.3436456304,1129716.057972821,0,100889
2021-09-22,ETHUSD,4273,446495,53518009.31398981,48919316.411832504,53518009.31398981,0,-9232784
2021-09-22,LTCUSD,922,237126,2975533.9171737265,2540913.0124093634,2975533.9171737265,0,-358454
2021-09-22,XBTUSD,2319,92987500,92987500.0,64747000.0,92987500.0,0,1392043
