posting_date,wallet_present,wallet_sat,model_sat,difference_sat,cumulative_difference_sat,within_wallet_period
2018-05-10,False,0,0.0,0.0,-1.821666955947876e-05,True
2018-05-11,False,0,0.0,0.0,-1.821666955947876e-05,True
2018-05-12,True,214067210,214067209.99999353,-6.467103958129883e-06,-2.4683773517608643e-05,True
2018-05-13,True,9434026,9434026.0,0.0,-2.4683773517608643e-05,True
2018-05-14,True,9101193,9101193.0,0.0,-2.4683773517608643e-05,True
2018-05-15,True,4451860,4451860.000000136,1.3597309589385986e-07,-2.4547800421714783e-05,True
2018-05-16,True,87982015,87982015.00000109,1.087784767150879e-06,-2.3460015654563904e-05,True
2018-05-17,True,13314440,13314440.0,0.0,-2.3460015654563904e-05,True
2018-05-18,False,0,0.0,0.0,-2.3460015654563904e-05,True
2018-05-19,True,3558972,3558971.9999998948,-1.0523945093154907e-07,-2.3565255105495453e-05,True
2018-05-20,True,10117951,10117951.000000179,1.7881393432617188e-07,-2.338644117116928e-05,True
2018-05-21,True,-1761548,-1761548.0,0.0,-2.338644117116928e-05,True
2018-05-22,True,8576357,8576357.0,0.0,-2.338644117116928e-05,True
2018-05-23,True,-68722243,-68722243.0000028,-2.8014183044433594e-06,-2.618785947561264e-05,True
2018-05-24,True,-477220696,-477220695.9999877,1.2278556823730469e-05,-1.3909302651882172e-05,True
2018-05-25,True,45044602,45044601.99999853,-1.4677643775939941e-06,-1.5377067029476166e-05,True
2018-05-26,True,139148116,139148115.973472,-0.026528000831604004,-0.02654337789863348,True
2018-05-27,True,-18900711,-18900710.97347164,0.026528358459472656,-1.5019439160823822e-05,True
2018-05-28,True,-11788962,-11788962.000000196,-1.955777406692505e-07,-1.5215016901493073e-05,True
2018-05-29,True,6082273,6082272.999995913,-4.08664345741272e-06,-1.9301660358905792e-05,True
2018-05-30,True,51943196,51943195.999999695,-3.0547380447387695e-07,-1.960713416337967e-05,True
2018-05-31,True,42819050,42819050.00081987,0.000819869339466095,0.0008002622053027153,True
2018-06-01,True,46473340,46473339.99918001,-0.0008199885487556458,-1.972634345293045e-05,True
2018-06-02,True,3,3.0,0.0,-1.972634345293045e-05,True
2018-06-03,True,-576007,-576006.999999267,7.329508662223816e-07,-1.899339258670807e-05,True
2018-06-04,True,29414559,29414559.00732553,0.007325530052185059,0.0073065366595983505,True
2018-06-05,True,47414512,47414511.79264142,-0.20735857635736465,-0.2000520396977663,True
2018-06-06,True,7865738,7865738.2012203,0.2012203000485897,0.0011682603508234024,True
2018-06-07,True,20136839,20136839.104347643,0.10434764251112938,0.10551590286195278,True
2018-06-08,True,7,7.0,0.0,0.10551590286195278,True
2018-06-09,True,7,7.0,0.0,0.10551590286195278,True
2018-06-10,True,24721342,24721342.374989774,0.3749897740781307,0.4805056769400835,True
2018-06-11,True,35124042,35124041.52074309,-0.47925691306591034,0.0012487638741731644,True
2018-06-12,True,-2267319,-2267318.391927451,0.6080725491046906,0.6093213129788637,True
2018-06-13,True,26878917,26878915.89104563,-1.10895437002182,-0.49963305704295635,True
2018-06-14,True,31233244,31233244.535962176,0.535962175577879,0.0363291185349226,True
2018-06-15,True,63469436,63469435.97101692,-0.02898307889699936,0.007346039637923241,True
2018-06-16,True,85348917,85348916.9926328,-0.007367193698883057,-2.115406095981598e-05,True
2018-06-17,True,52639970,52639970.00000095,9.5367431640625e-07,-2.020038664340973e-05,True
2018-06-18,True,4810570,4810570.000000096,9.592622518539429e-08,-2.0104460418224335e-05,True
2018-06-19,True,22027903,22027902.500213753,-0.49978624656796455,-0.4998063510283828,True
2018-06-20,True,28249089,28249089.08857107,0.08857107162475586,-0.4112352794036269,True
2018-06-21,True,40081915,40081915.601355255,0.601355254650116,0.19011997524648905,True
2018-06-22,True,29367503,29367502.809855804,-0.19014419615268707,-2.422090619802475e-05,True
2018-06-23,True,101064449,101064448.99999909,-9.08970832824707e-07,-2.5129877030849457e-05,True
2018-06-24,True,-215248803,-215248803.00000277,-2.771615982055664e-06,-2.790149301290512e-05,True
2018-06-25,True,44751210,44751209.99999327,-6.727874279022217e-06,-3.462936729192734e-05,True
2018-06-26,True,31195750,31195750.351677183,0.35167718306183815,0.3516425536945462,True
2018-06-27,True,13566687,13566687.107131645,0.10713164508342743,0.45877419877797365,True
2018-06-28,True,9100457,9100456.540555945,-0.45944405533373356,-0.0006698565557599068,True
2018-06-29,True,-86714710,-86714709.9993606,0.0006393939256668091,-3.0462630093097687e-05,True
2018-06-30,True,53438022,53438022.00000332,3.3229589462280273e-06,-2.713967114686966e-05,True
2018-07-01,True,18494111,18494111.99999961,0.9999996088445187,0.9999724691733718,True
2018-07-02,True,17005042,17005041.00009936,-0.9999006390571594,7.183011621236801e-05,True
2018-07-03,True,75650673,75650672.99989882,-0.00010117888450622559,-2.9348768293857574e-05,True
2018-07-04,True,81529469,81529469.00000285,2.8461217880249023e-06,-2.6502646505832672e-05,True
2018-07-05,True,10110916,10110916.000551013,0.0005510132759809494,0.0005245106294751167,True
2018-07-06,True,-6,-6.0,0.0,0.0005245106294751167,True
2018-07-07,True,-6,-6.0,0.0,0.0005245106294751167,True
2018-07-08,True,48093208,48093209.67019293,1.670192927122116,1.6707174377515912,True
2018-07-09,True,3814925,3814923.105185032,-1.8948149681091309,-0.22409753035753965,True
2018-07-10,True,45877477,45877477.049950875,0.04995087534189224,-0.1741466550156474,True
2018-07-11,True,70508250,70508250.17401262,0.17401261627674103,-0.00013403873890638351,True
2018-07-12,True,728715,728715.0,0.0,-0.00013403873890638351,True
2018-07-13,True,86021262,86021262.00010976,0.00010976195335388184,-2.427678555250168e-05,True
2018-07-14,True,77534088,77534088.00000033,3.2782554626464844e-07,-2.394896000623703e-05,True
2018-07-15,True,4191320,4191319.9999992047,-7.953494787216187e-07,-2.474430948495865e-05,True
2018-07-16,True,-65904904,-65904901.0,3.0,2.999975255690515,True
2018-07-17,True,51618085,51618082.000194386,-2.9998056143522263,0.00016964133828878403,True
2018-07-18,True,-504218655,-504218654.7298844,0.27011561393737793,0.2702852552756667,True
2018-07-19,True,249581814,249581820.16473907,6.1647390723228455,6.435024327598512,True
2018-07-20,True,115292225,115292217.55525516,-7.44474484026432,-1.0097205126658082,True
2018-07-21,True,21447729,21447730.00970138,1.0097013786435127,-1.9134022295475006e-05,True
2018-07-22,True,15042001,15042000.69356615,-0.3064338508993387,-0.3064529849216342,True
2018-07-23,True,46321979,46321979.30643061,0.3064306080341339,-2.2376887500286102e-05,True
2018-07-24,True,-44722304,-44722297.1578556,6.842144399881363,6.842122022993863,True
2018-07-25,True,216232316,216232309.1578509,-6.8421491086483,-2.708565443754196e-05,True
2018-07-26,True,171900817,171900816.1065598,-0.8934401869773865,-0.893467272631824,True
2018-07-27,True,240601570,240601570.8934213,0.8934212923049927,-4.598032683134079e-05,True
2018-07-28,True,16741018,16741017.756943058,-0.24305694177746773,-0.24310292210429907,True
