episode_id,start,end,closed,direction,gross_sat,trade_fee_sat,funding_credit_sat,entry_contracts,exit_contracts,entry_cost_sat,exit_cost_sat,peak_contracts,opening_batches,closing_batches,net_sat,duration_hours,entry_harmonic_usd,exit_harmonic_usd
777,2018-05-24 09:44:58.293395,2018-05-24 09:48:17.167460,True,short,3368894,-260843,0,135593,135593,1843522428,1846891322,135593,13,13,3629737,0.05524279583333334,7355.104442483083,7341.688077951779
778,2018-05-24 09:49:48.536133,2018-05-24 09:50:29.638578,True,long,2400000,-1228136,0,200000,200000,2730400000,2728000000,200000,4,4,3628136,0.011417345833333334,7324.93407559332,7331.378299120234
779,2018-05-24 09:57:39.988952,2018-05-24 09:59:25.930277,True,short,1664718,-922885,0,151338,151338,2050024548,2051689266,151338,2,1,2587603,0.029428145833333336,7382.253063635021,7376.263185070443
780,2018-05-24 12:57:52.882520,2018-05-24 12:58:35.947751,True,short,4500000,-1796642,0,300000,300000,3990300000,3994800000,300000,11,1,6296642,0.011962564166666665,7518.2317119013605,7509.762691498949
781,2018-05-24 13:12:01.935113,2018-05-24 13:18:19.490414,True,long,-482400,-120339,0,20100,20100,267189300,267671700,20100,2,11,-362061,0.1048764725,7522.756337922215,7509.198768491402
782,2018-05-24 13:18:19.490414,2018-05-24 13:19:52.485140,True,short,1231529,181360,0,30129,30129,401171395,402402924,30129,6,1,1050169,0.025831868333333334,7510.256308279408,7487.271638215035
783,2018-05-24 14:04:09.295741,2018-05-24 14:14:53.999361,True,long,7200000,-1804674,0,300000,300000,4014000000,4006800000,300000,9,4,9004674,0.1790843388888889,7473.841554559043,7487.271638215035
784,2018-05-24 14:42:03.787659,2018-05-24 14:43:13.453379,True,long,-1800000,-1786714,0,300000,300000,3990600000,3992400000,300000,4,5,-13286,0.019351588888888886,7517.666516313337,7514.277126540427
785,2018-05-24 14:45:17.355119,2018-05-24 14:47:26.793364,True,short,3300000,-1796097,0,300000,300000,3989700000,3993000000,300000,15,4,5096097,0.03595506805555555,7519.362358072036,7513.1480090157775
786,2018-05-24 15:06:38.288484,2018-05-24 15:18:57.312962,True,short,8563200,-1796051,0,300000,300000,3987000000,3995563200,300000,36,29,10359251,0.20528457722222224,7524.4544770504135,7508.328237681236
787,2018-05-24 15:41:40.245469,2018-05-24 15:50:02.294008,True,short,281820,-841618,0,140910,140910,1870157520,1870439340,140910,10,22,1123438,0.1394579275,7534.659433393611,7533.524182612626
788,2018-05-24 18:04:32.963991,2018-05-25 01:31:30.933781,True,long,22698684,1514345,1032151,300000,300000,4004400000,3981701316,300000,15,3,22216490,7.449436052777777,7491.759065028468,7534.467710937663
789,2018-05-25 02:59:02.049662,2018-05-25 03:02:51.825910,True,short,3900000,-1771782,0,300000,300000,3935400000,3939300000,300000,48,16,5671782,0.06382673555555556,7623.113279463333,7615.56621734826
790,2018-05-25 03:17:46.787972,2018-05-25 03:23:56.289944,True,short,6130696,-1397114,0,235796,235796,3101660584,3107791280,235796,16,9,7527810,0.10263943666666667,7602.2502660787595,7587.253414264036
791,2018-05-25 06:07:53.005377,2018-05-25 06:09:51.252350,True,short,7800000,1763490,0,300000,300000,3922800000,3930600000,300000,1,1,6036510,0.03284638138888889,7647.598654022637,7632.422530911312
792,2018-05-25 06:56:21.577949,2018-05-25 07:14:28.548810,True,long,-37418697,1689348,0,600000,600000,8054207548,8091626245,600000,15,3,-39108045,0.30193635027777777,7449.522456731208,7415.073087078801
793,2018-05-25 07:14:28.548810,2018-05-25 07:16:42.121476,True,short,-219004,332116,0,54751,54751,738371986,738152982,54751,1,1,-551120,0.037103518333333335,7415.0971377725045,7417.2971369233055
794,2018-05-25 07:16:42.121476,2018-05-25 08:55:02.685420,True,long,65,18,0,1,1,13482,13417,1,1,1,47,1.6390455400000001,7417.2971369233055,7453.230975627935
795,2018-05-25 08:55:02.685420,2018-05-25 08:55:46.707619,True,short,3053289,-815585,0,299999,299999,4025333283,4028386572,299999,9,17,3868874,0.012228388611111111,7452.774190573775,7447.125409591898
796,2018-05-25 08:55:46.707619,2018-05-25 09:03:38.659928,True,long,-13,-6,0,1,1,13428,13441,1,1,1,-7,0.13109786361111112,7447.125409591898,7439.922624804702
797,2018-05-25 09:03:38.659928,2018-05-25 09:10:28.147310,True,short,4377889,-1842260,0,304453,304453,4091732773,4096110662,304453,9,1,6220149,0.113746495,7440.686303098416,7432.733759476736
798,2018-05-25 09:10:28.147310,2018-05-26 22:41:53.924393,True,long,119415866,-650231,788496,1313238,1313238,17564335658,17444919792,600001,32,27,120854593,37.5238269675,7476.7302650690435,7527.910793847461
799,2018-05-28 11:09:18.270965,2018-05-28 11:39:13.084776,True,long,-6183775,5605187,0,300000,300000,4148956034,4155139809,300000,1,1,-11788962,0.49855939194444443,7230.73461231091,7219.973666113529
800,2018-05-28 12:14:04.890799,2018-05-28 12:14:58.595077,True,long,-1410283,4352126,0,600000,600000,8267489717,8268900000,600000,2,43,-5762409,0.014917855,7257.341956727831,7256.104197656278
801,2018-05-28 12:49:17.691685,2018-05-28 12:58:53.501980,True,short,-20076052,1843364,0,300000,300000,4126500000,4106423948,300000,12,1,-21919416,0.15994730416666667,7270.0836059614685,7305.626593818023
802,2018-05-29 01:49:24.593041,2018-05-29 03:04:46.735204,True,long,2285710,-539437,0,114835,114835,1616876800,1614591090,114835,9,8,2825147,1.2561506008333334,7102.272727272727,7112.327121785368
803,2018-05-29 11:07:37.211043,2018-05-29 11:09:48.387865,True,short,5400000,1849098,0,300000,300000,4111800000,4117200000,300000,1,16,3550902,0.03643800611111111,7296.0747118050485,7286.50539201399
804,2018-05-29 11:27:24.493730,2018-05-29 11:28:57.571783,True,short,12300000,-1818509,0,300000,300000,4035000000,4047300000,300000,7,10,14118509,0.025855014722222222,7434.944237918216,7412.348973389667
805,2018-05-29 11:32:33.983791,2018-05-29 11:41:06.870441,True,short,8017418,1316316,0,297258,297258,3998953438,4006970856,297258,2,20,6701102,0.1424685138888889,7433.394877152356,7418.521638481316
806,2018-05-29 11:44:27.609250,2018-05-29 11:49:46.777711,True,long,1373699,226390,0,37127,37127,502402564,501028865,37127,1,1,1147309,0.08865790583333333,7389.8906296186815,7410.151908114116
807,2018-05-29 11:52:32.831759,2018-05-29 11:53:26.740803,True,short,3600000,-1821129,0,300000,300000,4045200000,4048800000,300000,37,2,5421129,0.014974734444444445,7416.196974191635,7409.6028452874925
808,2018-05-29 12:02:28.881053,2018-05-29 12:12:46.752330,True,short,7989068,-1461503,0,240998,240998,3243796946,3251786014,240998,5,1,9450571,0.17163091027777777,7429.503264597993,7411.250277921886
809,2018-05-29 13:23:45.167088,2018-05-29 13:37:36.898153,True,short,10200000,-1814399,0,300000,300000,4026900000,4037100000,300000,1,1,12014399,0.23103640694444444,7449.899426357744,7431.076763022962
810,2018-05-29 14:17:10.383977,2018-05-29 14:19:11.333911,True,long,2400000,-1821817,0,300000,300000,4049700000,4047300000,300000,7,11,4221817,0.033597203888888885,7407.956144899622,7412.348973389667
811,2018-05-29 17:59:33.638926,2018-05-29 18:00:22.520750,True,short,9152602,5389022,0,300000,300000,3987300000,3996452602,300000,1,1,3763580,0.013578284444444444,7523.888345496953,7506.6572752512275
812,2018-05-29 18:03:03.298024,2018-05-29 18:10:28.423817,True,long,2062074,-1802997,0,300000,300000,4007700000,4005637926,300000,1,11,3865071,0.12364605361111111,7485.590238790329,7489.443767564328
813,2018-05-29 18:12:54.827965,2018-05-29 18:14:51.899202,True,short,15288895,1790477,0,300000,300000,3986511605,4001800500,300000,1,4,13498418,0.032519788055555554,7525.376312055161,7496.625581410168
814,2018-05-29 18:36:12.860185,2018-05-29 18:52:26.881138,True,short,2842316,302335,0,50000,50000,667600000,670442316,50000,1,1,2539981,0.27056137583333334,7489.514679448772,7457.763152288854
815,2018-05-29 18:53:53.010561,2018-05-29 18:57:47.206559,True,long,3800000,1210641,0,200000,200000,2688400000,2684600000,200000,1,21,2589359,0.0650544438888889,7439.369141496801,7449.899426357744
816,2018-05-30 14:55:47.722458,2018-05-30 14:57:18.566084,True,long,15600000,5497874,0,300000,300000,4080300000,4064700000,300000,1,1,10102126,0.025234340555555557,7352.400558782442,7380.618495829951
817,2018-05-30 16:41:18.808133,2018-05-31 04:47:23.433768,True,long,17941009,3594048,-696456,614307,614307,8415048225,8397107216,314308,5,15,13650505,12.10128489861111,7300.100766802201,7315.697944519374
818,2018-05-31 04:47:23.433768,2018-05-31 04:47:53.210361,True,short,14756508,938651,0,299999,299999,4000186666,4014943174,299999,4,9,13817857,0.008271275833333333,7499.625018749062,7472.060923370867
819,2018-05-31 04:47:53.210361,2018-05-31 06:29:05.489240,True,long,232,6,0,1,1,13382,13150,1,1,1,226,1.6867441330555557,7472.724555372889,7604.5627376425855
820,2018-05-31 06:29:05.489240,2018-05-31 06:30:27.372078,True,short,5761808,429695,0,299999,299999,3945825020,3951586828,299999,8,22,5332113,0.02274523277777778,7602.947380570869,7591.861524445794
821,2018-05-31 06:30:27.372078,2018-06-01 00:33:32.743577,True,long,1769187,41097,-1,238274,238274,3161813475,3160044288,157889,22,17,1728089,18.051492083055557,7535.991666934116,7540.21077821046
822,2018-06-01 00:33:32.743577,2018-06-01 04:01:11.796628,True,short,6598737,-1929580,102131,329060,329060,4389319233,4395917970,135147,44,19,8630448,3.4608480697222226,7496.834532472476,7485.580992313194
823,2018-06-01 04:01:11.796628,2018-06-01 04:05:10.332566,True,long,-5994,-6005,0,999,999,13341645,13347639,999,1,1,11,0.06625998277777777,7487.832272557095,7484.469725319961
824,2018-06-01 04:05:10.332566,2018-06-01 11:53:32.049666,True,short,258,-6,0,1,1,13361,13619,1,1,1,264,7.806032527777778,7484.469725319961,7342.683016374183
825,2018-06-01 11:53:32.049666,2018-06-01 11:54:36.920039,True,long,34199886,-1830862,0,299999,299999,4085686381,4051486495,299999,1,4,36030748,0.018019548055555556,7342.683016374183,7404.664938911515
826,2018-06-01 11:54:36.920039,2018-06-03 06:46:02.235636,True,short,-722426,-181001,429166,628759,628759,8198861651,8198139225,328759,31,47,-112259,42.85703211027778,7668.857297077472,7669.533082368456
827,2018-06-03 06:46:02.235636,2018-06-03 11:28:48.717858,True,long,-1033713,-467865,0,80209,80209,1039187804,1040221517,80209,1,5,-565848,4.712911728333333,7718.431614695894,7710.761476201997
828,2018-06-03 11:28:48.717858,2018-06-04 06:39:49.829520,True,short,19125109,-1342212,45364,897606,897606,11656734358,11675859467,362629,14,29,20512685,19.183642128333332,7700.321311551329,7687.708151480786
829,2018-06-04 06:39:49.829520,2018-06-04 06:40:33.788412,True,long,6899977,-1778265,0,299999,299999,3955186816,3948286839,299999,8,24,8678242,0.012210803333333332,7584.9514563106795,7598.206823189727
830,2018-06-04 06:40:33.788412,2018-06-04 07:06:44.569769,True,short,11,-6,0,1,1,13161,13172,1,1,1,17,0.43632815472222225,7598.206823189727,7591.861524445794
831,2018-06-04 07:06:44.569769,2018-06-04 07:08:09.311875,True,long,1358680,-402365,0,67934,67934,894826648,893467968,67934,2,1,1761045,0.02353947388888889,7591.861524445794,7603.406326034064
832,2018-06-04 07:08:09.311875,2018-06-04 08:13:52.096774,True,short,23,-6,0,1,1,13152,13175,1,1,1,29,1.0952180275,7603.406326034064,7590.132827324478
833,2018-06-04 08:13:52.096774,2018-06-04 15:10:10.613263,True,long,-6287119,-1793424,-489,700183,700183,9265209553,9271496672,300367,65,60,-4494184,6.9384768025,7557.11995497486,7551.995376480679
834,2018-06-04 15:10:10.613263,2018-06-04 16:39:06.483389,True,short,21,-6,0,1,1,13328,13349,1,1,1,27,1.482186146111111,7503.001200480192,7491.197842535022
835,2018-06-04 16:39:06.483389,2018-06-04 18:54:17.524314,True,long,14606768,606386,0,501128,501128,6710006219,6695399451,499999,23,24,14000382,2.253066923611111,7468.36863699187,7484.661724330031
836,2018-06-04 18:54:17.524314,2018-06-05 02:50:27.423979,True,short,3778259,-1794983,1,300001,300001,3987013343,3990791602,300001,9,22,5573243,7.936083240277778,7524.454377026648,7517.330643114849
837,2018-06-05 02:50:27.423979,2018-06-05 15:18:18.996966,True,long,29615494,-674195,-674382,1400101,1400101,18900145971,18870530477,600001,47,19,29615307,12.464325829722222,7407.884585379851,7419.510552215198
838,2018-06-05 15:18:18.996966,2018-06-05 15:22:21.788048,True,short,4495497,405541,0,264441,264441,3541129431,3545624928,264441,14,8,4089956,0.06744196722222222,7467.702188036741,7458.233890214797
839,2018-06-05 15:22:21.788048,2018-06-05 15:49:45.547455,True,long,21,-6,0,1,1,13408,13387,1,1,1,27,0.45659983527777775,7458.233890214797,7469.933517591693
840,2018-06-05 15:49:45.547455,2018-06-05 16:28:48.908706,True,short,-41399841,-3578961,0,599999,599999,7973986613,7932586772,599999,15,27,-37820880,0.6509336808333333,7524.454568582056,7563.7243845581725
841,2018-06-05 16:28:48.908706,2018-06-05 18:09:26.217173,True,long,3863276,-1210700,0,203325,203325,2692429636,2688566360,203325,20,26,5073976,1.677030129722222,7551.729385287453,7562.580675895982
842,2018-06-05 18:09:26.217173,2018-06-06 16:29:03.086025,True,short,50335031,3199629,576450,1060906,1060906,13883990901,13934325932,600001,34,23,47711852,22.326908014444445,7641.217914681778,7613.615507325281
843,2018-06-06 16:29:03.086025,2018-06-06 16:29:47.435309,True,long,10269643,4747942,0,299999,299999,3970256443,3959986800,299999,9,1,5521701,0.012319245555555554,7556.161782167279,7575.757575757576
844,2018-06-06 16:29:47.435309,2018-06-06 16:30:49.526316,True,short,43,18,0,1,1,13200,13243,1,1,1,25,0.017247501944444445,7575.757575757576,7551.159102922298
845,2018-06-06 16:30:49.526316,2018-06-06 16:33:27.470740,True,long,-3910516,5366002,0,299999,299999,3972876228,3976786744,299999,1,1,-9276518,0.04387345111111111,7551.1791151627085,7543.753771876886
846,2018-06-06 16:33:27.470740,2018-06-06 16:35:56.772738,True,short,30,18,0,1,1,13256,13286,1,1,1,12,0.04147277722222222,7543.753771876886,7526.719855486979
847,2018-06-06 16:35:56.772738,2018-06-06 16:38:58.285665,True,long,5347878,1777643,0,304601,304601,4048621552,4043273674,304601,3,30,3570235,0.050420257499999996,7523.573050425732,7533.524182612626
848,2018-06-06 16:38:58.285665,2018-06-06 18:12:47.148352,True,short,55,-6,0,1,1,13274,13329,1,1,1,61,1.563572968611111,7533.524182612626,7502.438292445045
849,2018-06-06 18:12:47.148352,2018-06-06 18:15:49.738444,True,long,2099993,-1798927,0,299999,299999,3998686671,3996586678,299999,10,8,3898920,0.05071947,7502.438292445045,7506.380423359856
850,2018-06-06 18:15:49.738444,2018-06-06 20:50:33.215280,True,short,-220,6,3,1,1,13322,13102,1,1,1,-223,2.5787435655555555,7506.380423359856,7632.422530911312
851,2018-06-06 20:50:33.215280,2018-06-06 20:53:04.014503,True,long,-1467095,623727,0,125821,125821,1650185172,1651652267,125821,4,4,-2090822,0.04188867305555556,7624.659470640305,7617.886798202178
852,2018-06-06 20:53:04.014503,2018-06-10 03:47:23.324692,True,short,10465354,1855999,24,427768,427768,5571227495,5581692849,384668,12,21,8609379,78.90536394138888,7678.164289358283,7663.768171633408
853,2018-06-10 03:47:23.324692,2018-06-10 03:48:11.601516,True,long,2099979,618899,0,99999,99999,1374286257,1372186278,99999,1,12,1481080,0.013410228888888888,7276.431637924762,7287.567409998543
854,2018-06-10 03:48:11.601516,2018-06-10 07:58:58.782343,True,short,168,-6,11,1,1,13722,13890,1,1,1,185,4.179772451944444,7287.567409998543,7199.424046076314
855,2018-06-10 07:58:58.782343,2018-06-10 17:35:15.961816,True,long,34133295,-2239666,-1,766531,766531,10631155578,10597022283,400001,16,49,36372960,9.604772075833333,7210.232174442552,7233.456527025404
856,2018-06-10 20:37:04.597959,2018-06-13 05:00:42.301415,True,long,26336026,-5449973,1832005,1937902,1937902,28847090964,28820754938,448499,100,114,33618004,56.39380651555555,6717.842025798799,6723.980701299699
857,2018-06-13 05:00:42.301415,2018-06-13 05:01:04.521964,True,short,11871075,3418626,0,199999,199999,3020674749,3032545824,199999,7,1,8452449,0.006172374722222222,6621.004133801895,6595.085832411151
858,2018-06-13 05:01:04.521964,2018-06-13 18:06:31.831738,True,long,-83523992,1570930,-13937,1855882,1855882,29190970479,29274494471,850001,31,91,-85108859,13.090919381666668,6357.726274757198,6339.586843552432
859,2018-06-13 18:06:31.831738,2018-06-13 18:11:34.320230,True,short,3232476,-294521,0,41442,41442,652877268,656109744,41442,2,1,3526997,0.08402458111111111,6347.594261774788,6316.321374431531
860,2018-06-13 18:11:34.320230,2018-06-14 02:42:57.103884,True,long,77971237,2627554,-636242,1228121,1228121,19587187933,19509216696,600001,50,41,74707441,8.522995459444445,6270.022037879632,6295.081033426643
861,2018-06-14 02:42:57.103884,2018-06-14 02:43:37.548392,True,short,6999965,-1388185,0,199999,199999,3081384593,3088384558,199999,15,11,8388150,0.011234585555555555,6490.5562406698255,6475.845097785261
862,2018-06-14 02:43:37.548392,2018-06-14 03:58:18.101719,True,long,55,-6,0,1,1,15442,15387,1,1,1,61,1.2445981463888889,6475.845097785261,6498.992656138298
863,2018-06-14 03:58:18.101719,2018-06-14 04:32:35.063048,True,short,7495296,-1386479,-175445,199999,199999,3077384613,3084879909,199999,23,53,8706330,0.5713781469444446,6498.992656138298,6483.20213102986
864,2018-06-14 04:32:35.063048,2018-06-14 08:14:37.336015,True,long,12978493,-249047,0,236601,236601,3663147629,3650169136,100001,13,13,13227540,3.7006313797222226,6458.953445580612,6481.918814843652
865,2018-06-14 08:14:37.336015,2018-06-14 08:18:20.040967,True,short,6299979,-2071752,0,299999,299999,4600784664,4607084643,299999,1,37,8371731,0.06186248666666667,6520.605112154408,6511.688480823077
866,2018-06-14 08:18:20.040967,2018-06-14 20:46:14.505522,True,long,1828000,-2117831,18,305529,305529,4707274197,4705446197,305529,27,14,3945849,12.465129043055555,6490.571554015637,6493.093050235975
867,2018-06-14 20:46:14.505522,2018-06-14 20:48:28.149070,True,short,6599967,1347909,0,199999,199999,2999385003,3005984970,199999,1,49,5252058,0.03712320777777778,6668.000266720011,6653.35994677312
868,2018-06-14 20:48:28.149070,2018-06-14 20:55:02.569241,True,long,22,-6,0,1,1,15030,15008,1,1,1,28,0.10956115861111111,6653.35994677312,6663.113006396588
