time,orderid,side,quantity,fill_count,gross_sat,fee_sat,net_sat,position_before,position_after,held_cost_sat,case_date,price_min_usd,price_max_usd
2020-10-22 08:53:35.941483,7e33f510-b76e-43af-98d3-928117942118,Buy,1,1,35,-1,36,-10549224,-10549223,81791952263,2020-10-21,12840.0,12840.0
2020-10-22 08:53:36.482742,7e33f510-b76e-43af-98d3-928117942118,Buy,132,1,4572,-257,4829,-10549223,-10549091,81790928819,2020-10-21,12840.0,12840.0
2020-10-22 08:53:37.005453,7e33f510-b76e-43af-98d3-928117942118,Buy,1000,1,34637,-1947,36584,-10549091,-10548091,81783175456,2020-10-21,12840.0,12840.0
2020-10-22 08:53:39.688516,7e33f510-b76e-43af-98d3-928117942118,Buy,110,1,3810,-214,4024,-10548091,-10547981,81782322586,2020-10-21,12840.0,12840.0
2020-10-22 08:53:40.559958,7e33f510-b76e-43af-98d3-928117942118,Buy,1,1,35,-1,36,-10547981,-10547980,81782314833,2020-10-21,12840.0,12840.0
2020-10-22 08:53:41.376947,7e33f510-b76e-43af-98d3-928117942118,Buy,1,1,35,-1,36,-10547980,-10547979,81782307080,2020-10-21,12840.0,12840.0
2020-10-22 08:53:41.935548,7e33f510-b76e-43af-98d3-928117942118,Buy,1,1,35,-1,36,-10547979,-10547978,81782299327,2020-10-21,12840.0,12840.0
2020-10-22 08:53:43.646593,7e33f510-b76e-43af-98d3-928117942118,Buy,12900,1,446821,-25116,471937,-10547978,-10535078,81682280948,2020-10-21,12840.0,12840.0
2020-10-22 08:53:48.763866,7e33f510-b76e-43af-98d3-928117942118,Buy,3001,1,103946,-5842,109788,-10535078,-10532077,81659013106,2020-10-21,12840.0,12840.0
2020-10-22 08:53:57.799972,7e33f510-b76e-43af-98d3-928117942118,Buy,11111,1,384855,-21633,406488,-10532077,-10520966,81572865493,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.732496,7e33f510-b76e-43af-98d3-928117942118,Buy,3473,1,120295,-6761,127056,-10520966,-10517493,81545938064,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.738034,7e33f510-b76e-43af-98d3-928117942118,Buy,930,1,32213,-1810,34023,-10517493,-10516563,81538727437,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.833386,7e33f510-b76e-43af-98d3-928117942118,Buy,1,1,35,-1,36,-10516563,-10516562,81538719684,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.837045,7e33f510-b76e-43af-98d3-928117942118,Buy,200000,1,6927457,-389400,7316857,-10516562,-10316562,79988047141,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.915813,7e33f510-b76e-43af-98d3-928117942118,Buy,200000,1,6927457,-389400,7316857,-10316562,-10116562,78437374598,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.924457,7e33f510-b76e-43af-98d3-928117942118,Buy,14467,1,501098,-28167,529265,-10116562,-10102095,78325206700,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.928260,7e33f510-b76e-43af-98d3-928117942118,Buy,5342,1,185032,-10400,195432,-10102095,-10096753,78283788236,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.933301,7e33f510-b76e-43af-98d3-928117942118,Buy,1778,1,61585,-3461,65046,-10096753,-10094975,78270002757,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.944387,7e33f510-b76e-43af-98d3-928117942118,Buy,7938,1,274951,-15455,290406,-10094975,-10087037,78208456564,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.948074,7e33f510-b76e-43af-98d3-928117942118,Buy,20415,1,707120,-39748,746868,-10087037,-10066622,78050171664,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.977852,7e33f510-b76e-43af-98d3-928117942118,Buy,290,1,10045,-564,10609,-10066622,-10066332,78047923189,2020-10-21,12840.0,12840.0
2020-10-22 08:53:58.993621,7e33f510-b76e-43af-98d3-928117942118,Buy,65474,1,2267842,-127477,2395319,-10066332,-10000858,77540279519,2020-10-21,12840.0,12840.0
2020-10-22 17:34:41.428033,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,940352,40,-45069791,5434348,-50504139,-10000858,-9060506,70249389385,2020-10-21,12970.5,12980.0
2020-10-22 17:34:46.882451,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,189,1,-9330,-364,-8966,-9060506,-9060317,70247923999,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.917595,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,20693,1,-1021463,-39854,-981609,-9060317,-9039624,70087483664,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.922359,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,3375,1,-166599,-6500,-160099,-9039624,-9036249,70061316065,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.926485,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,50,1,-2468,-96,-2372,-9036249,-9036199,70060928397,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.932877,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,1000,1,-49363,-1926,-47437,-9036199,-9035199,70053175034,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.951937,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,1,1,-49,-1,-48,-9035199,-9035198,70053167281,2020-10-21,12980.0,12980.0
2020-10-22 17:34:46.956408,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,1,1,-49,-1,-48,-9035198,-9035197,70053159528,2020-10-21,12980.0,12980.0
2020-10-22 17:34:47.059443,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,313,1,-15451,-602,-14849,-9035197,-9034884,70050732725,2020-10-21,12980.0,12980.0
2020-10-22 17:34:47.064512,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,222649,1,-10990559,-428821,-10561738,-9034884,-8812235,68324454270,2020-10-21,12980.0,12980.0
2020-10-22 17:34:47.126161,c22d70ef-4bc5-4051-91a0-e0358bf842af,Buy,48,1,-2369,-92,-2277,-8812235,-8812187,68324082109,2020-10-21,12980.0,12980.0
2020-10-22 20:41:25.187842,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,2666064,272,-434480429,15055497,-449535926,-8812187,-6146123,47653120900,2020-10-21,13168.5,13180.0
2020-10-22 20:41:25.279963,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,28610,1,-4759637,-54266,-4705371,-6146123,-6117513,47431297193,2020-10-21,13180.0,13180.0
2020-10-22 20:41:25.564870,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,50000,1,-8318136,-94837,-8223299,-6117513,-6067513,47043629057,2020-10-21,13180.0,13180.0
2020-10-22 20:41:25.591596,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,50000,1,-8318136,-94837,-8223299,-6067513,-6017513,46655960921,2020-10-21,13180.0,13180.0
2020-10-22 20:41:25.780678,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,7500,1,-1247720,-14225,-1233495,-6017513,-6010013,46597810701,2020-10-21,13180.0,13180.0
2020-10-22 20:41:25.809287,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,50000,1,-8318136,-94837,-8223299,-6010013,-5960013,46210142565,2020-10-21,13180.0,13180.0
2020-10-22 20:41:25.834823,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,242299,2,-40309519,-459580,-39849939,-5960013,-5717714,44331510533,2020-10-21,13180.0,13180.0
2020-10-22 20:41:26.282418,ce80d4d5-2b0d-4047-8a51-7e57ef28c88f,Buy,11,1,-1830,-20,-1810,-5717714,-5717703,44331425246,2020-10-21,13180.0,13180.0
2020-10-22 20:43:50.783756,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,148118,2,-24196958,-281053,-23915905,-5717703,-5569585,43183012668,2020-10-21,13175.0,13175.0
2020-10-22 20:43:50.811318,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,387828,1,-63356634,-735903,-62620731,-5569585,-5181757,40176041514,2020-10-21,13175.0,13175.0
2020-10-22 20:43:50.816512,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,2233,1,-364789,-4237,-360552,-5181757,-5179524,40158728255,2020-10-21,13175.0,13175.0
2020-10-22 20:43:50.948128,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,6640,1,-1084728,-12599,-1072129,-5179524,-5172884,40107245927,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.014922,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,250000,1,-40840678,-474375,-40366303,-5172884,-4922884,38168905249,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.065880,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,488352,1,-79778508,-926647,-78851861,-4922884,-4434532,34382535061,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.069343,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,427215,1,-69791002,-810640,-68980362,-4434532,-4007317,31070182209,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.073391,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,28643,1,-4679198,-54350,-4624848,-4007317,-3978674,30848102641,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.075623,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,373285,1,-60980851,-708308,-60272543,-3978674,-3605389,27953888640,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.086158,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4615,1,-753919,-8756,-745163,-3605389,-3600774,27918106871,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.097638,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,41289,1,-6745083,-78345,-6666738,-3600774,-3559485,27597978278,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.116066,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,250000,1,-40840678,-474375,-40366303,-3559485,-3309485,25659637600,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.129709,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,15424,1,-2519706,-29267,-2490439,-3309485,-3294061,25540049734,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.138312,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,200,1,-32673,-379,-32294,-3294061,-3293861,25538499061,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.144347,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4036,1,-659332,-7658,-651674,-3293861,-3289825,25507206489,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.148881,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,386,1,-63058,-732,-62326,-3289825,-3289439,25504213691,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.186203,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,970,1,-158462,-1840,-156622,-3289439,-3288469,25496692929,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.263533,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,700000,1,-114353899,-1328250,-113025649,-3288469,-2588469,20069339030,2020-10-21,13175.0,13175.0
2020-10-22 20:43:51.684730,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,5000,1,-816814,-9487,-807327,-2588469,-2583469,20030572216,2020-10-21,13175.0,13175.0
2020-10-22 20:43:52.547586,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,15000,1,-2450441,-28462,-2421979,-2583469,-2568469,19914271775,2020-10-21,13175.0,13175.0
2020-10-22 20:43:52.561688,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,100,1,-16336,-189,-16147,-2568469,-2568369,19913496439,2020-10-21,13175.0,13175.0
2020-10-22 20:43:52.695433,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,5000,1,-816814,-9487,-807327,-2568369,-2563369,19874729625,2020-10-21,13175.0,13175.0
2020-10-22 20:43:52.869047,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10000,1,-1633627,-18975,-1614652,-2563369,-2553369,19797195998,2020-10-21,13175.0,13175.0
2020-10-22 20:43:52.877663,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10000,1,-1633627,-18975,-1614652,-2553369,-2543369,19719662371,2020-10-21,13175.0,13175.0
2020-10-22 20:43:53.127145,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,30000,1,-4900881,-56925,-4843956,-2543369,-2513369,19487061490,2020-10-21,13175.0,13175.0
2020-10-22 20:43:54.147901,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,5000,1,-816814,-9487,-807327,-2513369,-2508369,19448294676,2020-10-21,13175.0,13175.0
2020-10-22 20:43:55.218364,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,26000,1,-4247431,-49335,-4198096,-2508369,-2482369,19246707245,2020-10-21,13175.0,13175.0
2020-10-22 20:43:55.680964,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,120000,1,-19603526,-227700,-19375826,-2482369,-2362369,18316303719,2020-10-21,13175.0,13175.0
2020-10-22 20:43:59.565788,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,8000,1,-1306902,-15180,-1291722,-2362369,-2354369,18254276817,2020-10-21,13175.0,13175.0
2020-10-22 20:44:00.296077,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,40000,1,-6534509,-75900,-6458609,-2354369,-2314369,17944142308,2020-10-21,13175.0,13175.0
2020-10-22 20:44:01.327568,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,450,1,-73513,-853,-72660,-2314369,-2313919,17940653295,2020-10-21,13175.0,13175.0
2020-10-22 20:44:02.541306,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,8000,1,-1306902,-15180,-1291722,-2313919,-2305919,17878626393,2020-10-21,13175.0,13175.0
2020-10-22 20:44:07.032744,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,2000,1,-326725,-3795,-322930,-2305919,-2303919,17863119668,2020-10-21,13175.0,13175.0
2020-10-22 20:44:07.857541,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2303919,-2303918,17863111915,2020-10-21,13175.0,13175.0
2020-10-22 20:44:12.106238,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,230,1,-37573,-436,-37137,-2303918,-2303688,17861328642,2020-10-21,13175.0,13175.0
2020-10-22 20:44:12.687550,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,130,1,-21237,-246,-20991,-2303688,-2303558,17860320705,2020-10-21,13175.0,13175.0
2020-10-22 20:44:14.610375,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4200,1,-686123,-7969,-678154,-2303558,-2299358,17827756582,2020-10-21,13175.0,13175.0
2020-10-22 20:44:15.736094,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,60,1,-9802,-113,-9689,-2299358,-2299298,17827291380,2020-10-21,13175.0,13175.0
2020-10-22 20:44:15.748965,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,162,1,-26465,-307,-26158,-2299298,-2299136,17826035335,2020-10-21,13175.0,13175.0
2020-10-22 20:44:16.553405,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,20,1,-3267,-37,-3230,-2299136,-2299116,17825880268,2020-10-21,13175.0,13175.0
2020-10-22 20:44:16.980328,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,500,1,-81681,-948,-80733,-2299116,-2298616,17822003587,2020-10-21,13175.0,13175.0
2020-10-22 20:44:17.310578,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2298616,-2298606,17821926053,2020-10-21,13175.0,13175.0
2020-10-22 20:44:18.286537,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,100,1,-16336,-189,-16147,-2298606,-2298506,17821150717,2020-10-21,13175.0,13175.0
2020-10-22 20:44:18.360802,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,20,1,-3267,-37,-3230,-2298506,-2298486,17820995650,2020-10-21,13175.0,13175.0
2020-10-22 20:44:19.670980,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,20,1,-3267,-37,-3230,-2298486,-2298466,17820840583,2020-10-21,13175.0,13175.0
2020-10-22 20:44:19.841161,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,100,1,-16336,-189,-16147,-2298466,-2298366,17820065247,2020-10-21,13175.0,13175.0
2020-10-22 20:44:20.031187,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,6000,1,-980176,-11385,-968791,-2298366,-2292366,17773545071,2020-10-21,13175.0,13175.0
2020-10-22 20:44:27.049970,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2292366,-2292356,17773467537,2020-10-21,13175.0,13175.0
2020-10-22 20:44:32.191019,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292356,-2292355,17773459784,2020-10-21,13175.0,13175.0
2020-10-22 20:44:33.568057,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292355,-2292354,17773452031,2020-10-21,13175.0,13175.0
2020-10-22 20:44:34.710124,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292354,-2292353,17773444278,2020-10-21,13175.0,13175.0
2020-10-22 20:44:36.008944,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292353,-2292352,17773436525,2020-10-21,13175.0,13175.0
2020-10-22 20:44:37.151886,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2292352,-2292342,17773358991,2020-10-21,13175.0,13175.0
2020-10-22 20:44:37.295742,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292342,-2292341,17773351238,2020-10-21,13175.0,13175.0
2020-10-22 20:44:38.507371,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292341,-2292340,17773343485,2020-10-21,13175.0,13175.0
2020-10-22 20:44:41.404145,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1,1,-163,-1,-162,-2292340,-2292339,17773335732,2020-10-21,13175.0,13175.0
2020-10-22 20:44:45.284933,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,11800,1,-1927680,-22390,-1905290,-2292339,-2280539,17681846052,2020-10-21,13175.0,13175.0
2020-10-22 20:44:47.281777,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2280539,-2280529,17681768518,2020-10-21,13175.0,13175.0
2020-10-22 20:44:52.313072,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4000,1,-653451,-7590,-645861,-2280529,-2276529,17650755067,2020-10-21,13175.0,13175.0
2020-10-22 20:44:53.127801,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10000,1,-1633627,-18975,-1614652,-2276529,-2266529,17573221440,2020-10-21,13175.0,13175.0
2020-10-22 20:44:57.478087,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2266529,-2266519,17573143906,2020-10-21,13175.0,13175.0
2020-10-22 20:45:02.534405,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,21902,1,-3577970,-41559,-3536411,-2266519,-2244617,17403329756,2020-10-21,13175.0,13175.0
2020-10-22 20:45:02.541769,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,25531,1,-4170813,-48445,-4122368,-2244617,-2219086,17205378653,2020-10-21,13175.0,13175.0
2020-10-22 20:45:02.577566,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1944,1,-317577,-3688,-313889,-2219086,-2217142,17190306116,2020-10-21,13175.0,13175.0
2020-10-22 20:45:02.677200,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,2074,1,-338814,-3935,-334879,-2217142,-2215068,17174225642,2020-10-21,13175.0,13175.0
2020-10-22 20:45:04.620450,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,130,1,-21237,-246,-20991,-2215068,-2214938,17173217705,2020-10-21,13175.0,13175.0
2020-10-22 20:45:04.769045,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,11664,1,-1905463,-22132,-1883331,-2214938,-2203274,17082782482,2020-10-21,13175.0,13175.0
2020-10-22 20:45:07.132760,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4000,1,-653451,-7590,-645861,-2203274,-2199274,17051769031,2020-10-21,13175.0,13175.0
2020-10-22 20:45:07.405670,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2199274,-2198274,17044015668,2020-10-21,13175.0,13175.0
2020-10-22 20:45:07.565674,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,400,1,-65345,-759,-64586,-2198274,-2197874,17040914323,2020-10-21,13175.0,13175.0
2020-10-22 20:45:07.686806,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2197874,-2197864,17040836789,2020-10-21,13175.0,13175.0
2020-10-22 20:45:13.686876,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,76,1,-12416,-144,-12272,-2197864,-2197788,17040247533,2020-10-21,13175.0,13175.0
2020-10-22 20:45:14.910863,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,200,1,-32673,-379,-32294,-2197788,-2197588,17038696860,2020-10-21,13175.0,13175.0
2020-10-22 20:45:17.869072,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2197588,-2197578,17038619326,2020-10-21,13175.0,13175.0
2020-10-22 20:45:20.716161,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,2233,1,-364789,-4237,-360552,-2197578,-2195345,17021306067,2020-10-21,13175.0,13175.0
2020-10-22 20:45:23.502567,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,200,1,-32673,-379,-32294,-2195345,-2195145,17019755394,2020-10-21,13175.0,13175.0
2020-10-22 20:45:27.994757,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2195145,-2195135,17019677860,2020-10-21,13175.0,13175.0
2020-10-22 20:45:38.225800,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2195135,-2195125,17019600326,2020-10-21,13175.0,13175.0
2020-10-22 20:45:40.072761,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4000,1,-653451,-7590,-645861,-2195125,-2191125,16988586875,2020-10-21,13175.0,13175.0
2020-10-22 20:45:45.981909,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,4923,1,-804235,-9341,-794894,-2191125,-2186202,16950417070,2020-10-21,13175.0,13175.0
2020-10-22 20:45:48.282926,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2186202,-2186192,16950339536,2020-10-21,13175.0,13175.0
2020-10-22 20:45:54.500551,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,30000,1,-4900881,-56925,-4843956,-2186192,-2156192,16717738655,2020-10-21,13175.0,13175.0
2020-10-22 20:45:56.940118,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,33000,1,-5390970,-62617,-5328353,-2156192,-2123192,16461877685,2020-10-21,13175.0,13175.0
2020-10-22 20:45:58.421631,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2123192,-2123182,16461800151,2020-10-21,13175.0,13175.0
2020-10-22 20:46:00.945221,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1100,1,-179699,-2087,-177612,-2123182,-2122082,16453271452,2020-10-21,13175.0,13175.0
2020-10-22 20:46:04.912700,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10000,1,-1633627,-18975,-1614652,-2122082,-2112082,16375737825,2020-10-21,13175.0,13175.0
2020-10-22 20:46:05.810623,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2112082,-2111082,16367984462,2020-10-21,13175.0,13175.0
2020-10-22 20:46:07.687108,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2111082,-2110082,16360231099,2020-10-21,13175.0,13175.0
2020-10-22 20:46:08.650889,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2110082,-2110072,16360153565,2020-10-21,13175.0,13175.0
2020-10-22 20:46:12.355727,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,580,1,-94750,-1100,-93650,-2110072,-2109492,16355656615,2020-10-21,13175.0,13175.0
2020-10-22 20:46:12.362256,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2109492,-2108492,16347903252,2020-10-21,13175.0,13175.0
2020-10-22 20:46:14.596026,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,2687,1,-438956,-5098,-433858,-2108492,-2105805,16327069966,2020-10-21,13175.0,13175.0
2020-10-22 20:46:15.176740,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2105805,-2104805,16319316603,2020-10-21,13175.0,13175.0
2020-10-22 20:46:15.613520,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2104805,-2103805,16311563240,2020-10-21,13175.0,13175.0
2020-10-22 20:46:17.505978,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,7500,1,-1225220,-14231,-1210989,-2103805,-2096305,16253413020,2020-10-21,13175.0,13175.0
2020-10-22 20:46:17.615225,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,53,1,-8658,-100,-8558,-2096305,-2096252,16253002092,2020-10-21,13175.0,13175.0
2020-10-22 20:46:18.313111,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,5000,1,-816814,-9487,-807327,-2096252,-2091252,16214235278,2020-10-21,13175.0,13175.0
2020-10-22 20:46:18.801329,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,10,1,-1634,-18,-1616,-2091252,-2091242,16214157744,2020-10-21,13175.0,13175.0
2020-10-22 20:46:18.939906,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2091242,-2090242,16206404381,2020-10-21,13175.0,13175.0
2020-10-22 20:46:19.090782,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2090242,-2089242,16198651018,2020-10-21,13175.0,13175.0
2020-10-22 20:46:19.305556,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,40000,1,-6534508,-75900,-6458608,-2089242,-2049242,15888516510,2020-10-21,13175.0,13175.0
2020-10-22 20:46:19.654569,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2049242,-2048242,15880763147,2020-10-21,13175.0,13175.0
2020-10-22 20:46:20.258634,844eaf6b-2aae-4ca4-8c09-bdc8b5009460,Buy,1000,1,-163363,-1897,-161466,-2048242,-2047242,15873009784,2020-10-21,13175.0,13175.0
